epoch,epoch_loss,split,loss,acc,sample_fn
0,1.6340474,train,1.5296125,0.30622184708932276,gumbel_soft
0,1.6340474,val,1.3918124,0.32531169897717943,gumbel_soft
0,1.6340474,test,2.6571214,0.18550957009720412,gumbel_soft
1,1.4866053,train,1.3849707,0.35958641597836477,gumbel_soft
1,1.4866053,val,1.2259624,0.37677624866236964,gumbel_soft
1,1.4866053,test,2.3588877,0.24535524601663494,gumbel_soft
2,1.1120776,train,0.8556496,0.6296734908317329,gumbel_soft
2,1.1120776,val,0.7624182,0.6193663987258293,gumbel_soft
2,1.1120776,test,2.2410486,0.35160837759294516,gumbel_soft
3,0.7672009,train,0.7127146,0.630013694264773,gumbel_soft
3,0.7672009,val,0.6346973,0.6353930766742155,gumbel_soft
3,0.7672009,test,1.9840896,0.43785950496041687,gumbel_soft
4,0.568088,train,0.492663,0.7757025846848166,gumbel_soft
4,0.568088,val,0.38177562,0.8150959360923774,gumbel_soft
4,0.568088,test,1.9594795,0.4846678023850085,gumbel_soft
5,0.41641796,train,0.38753653,0.821750626577209,gumbel_soft
5,0.41641796,val,0.3394023,0.8319438568548889,gumbel_soft
5,0.41641796,test,1.6867821,0.5159535023549454,gumbel_soft
6,0.34273988,train,0.31579053,0.8453538546340875,gumbel_soft
6,0.34273988,val,0.3224328,0.8266431077818979,gumbel_soft
6,0.34273988,test,1.490479,0.5769716404449343,gumbel_soft
7,0.31783438,train,0.2491625,0.8902520950502554,gumbel_soft
7,0.31783438,val,0.19736087,0.8945573998954782,gumbel_soft
7,0.31783438,test,1.2972121,0.6493135584727928,gumbel_soft
8,0.22742465,train,0.21831663,0.8878362200384129,gumbel_soft
8,0.22742465,val,0.19953318,0.8718861209964412,gumbel_soft
8,0.22742465,test,1.2191929,0.5977552861008117,gumbel_soft
9,0.19178177,train,0.17490797,0.9156338549785973,gumbel_soft
9,0.19178177,val,0.14646274,0.9165816390015679,gumbel_soft
9,0.19178177,test,1.1381594,0.6715402344924342,gumbel_soft
10,0.1726259,train,0.14633323,0.9365240683162944,gumbel_soft
10,0.1726259,val,0.12889087,0.9310902620511161,gumbel_soft
10,0.1726259,test,0.99572635,0.7078164144703878,gumbel_soft
11,0.12671982,train,0.1361138,0.9427080193270001,gumbel_soft
11,0.12671982,val,0.14328614,0.9302441330911082,gumbel_soft
11,0.12671982,test,0.89792883,0.7392524301032167,gumbel_soft
12,0.11684123,train,0.094257295,0.9550673086032712,gumbel_soft
12,0.11684123,val,0.08427658,0.9513226986536595,gumbel_soft
12,0.11684123,test,0.80216944,0.8035073654674817,gumbel_soft
13,0.098859854,train,0.10251443,0.9515791468214664,gumbel_soft
13,0.098859854,val,0.08068844,0.9550556205360475,gumbel_soft
13,0.098859854,test,0.85626286,0.8001402946186993,gumbel_soft
14,0.09786423,train,0.08334315,0.975716365077041,gumbel_soft
14,0.09786423,val,0.06512129,0.9784485976656795,gumbel_soft
14,0.09786423,test,0.76946694,0.8311554263954304,gumbel_soft
