feature,value,1,10,11,2,3,4,5,6,7,8,9
attn_0_0_outputs,_,1.1849467,-0.8616907,-0.5560328,0.6180809,0.9107209,-0.14683136,-0.12071198,-0.6646943,-0.7209577,-0.83184934,-0.80386084
attn_0_0_outputs,_,1.4498947,-1.210245,-0.4964001,0.43232122,0.2709658,0.43851882,-0.42297405,-1.2113543,-0.95768845,-1.594235,-1.5449327
attn_0_0_outputs,_,1.0084987,-1.0679717,-0.41248444,0.004729415,0.5961548,-0.22178866,-0.44014725,-1.2954189,-0.5865584,-1.0565808,-0.68399316
attn_0_0_outputs,_,1.367059,-0.65918785,-0.33315548,0.7790377,0.59960586,-0.44334975,0.006362531,-1.0894494,-1.1990358,-0.87652355,-1.1172129
attn_0_1_outputs,0,1.4952933,-7.3516154,-6.731775,2.6046376,3.9240248,2.1447124,-1.3291906,-5.3709106,-7.692493,-9.613171,-8.456127
attn_0_1_outputs,1,3.0637186,-9.895563,-6.4148,3.9422934,3.395838,1.472957,-1.8989428,-5.638958,-8.222074,-8.89335,-9.07629
attn_0_1_outputs,2,5.120261,-16.993107,-13.72675,5.3083153,6.873082,3.509393,-1.5631782,-6.7368474,-10.34817,-11.7102165,-10.864751
attn_0_1_outputs,3,3.0683398,-10.130499,-9.016838,4.1729646,3.1613185,1.0999234,-2.1160593,-5.834257,-8.140775,-9.103901,-9.199771
attn_0_1_outputs,4,5.1646523,-10.797925,-17.566025,5.6963587,7.405914,3.6710722,-1.3611751,-6.5796866,-10.503414,-12.663174,-17.492918
attn_0_1_outputs,5,2.182358,-6.5516324,-6.783456,2.8447723,4.014267,2.3128347,-0.8681499,-4.7371154,-7.515512,-8.061065,-8.757676
attn_0_1_outputs,<pad>,1.342286,-3.084606,-0.6698065,2.1929953,1.5962676,1.2750701,-3.121027,-2.204019,-5.3275323,-4.202359,-3.2245636
attn_0_1_outputs,<s>,4.9132805,-14.339019,-24.246933,5.83629,7.411724,3.5545762,-1.667972,-7.1288505,-10.9913,-13.208373,-13.504766
attn_0_1_outputs,_,1.1900593,-2.200968,-0.36962178,0.6446444,1.8951114,1.3325168,-0.92671007,-1.4246004,-3.3780336,-3.412929,-3.0939007
attn_0_1_outputs,_,1.2974155,-1.9296218,-0.8389387,0.6728533,1.8036897,1.015808,-0.50318575,-1.4585676,-3.1269152,-3.0967004,-2.6868727
attn_0_1_outputs,_,1.2573761,-2.4051294,-0.68214136,0.58479935,1.5944724,1.2928848,-0.72334,-1.1468745,-2.9030778,-3.630369,-2.9006126
attn_0_1_outputs,_,1.4597042,-2.0298486,-0.5231438,0.75540406,1.5118643,1.210383,-0.39255002,-0.84535193,-2.4584558,-3.213093,-2.1763818
attn_0_1_outputs,_,1.5523127,-1.625914,-0.42326996,0.53827465,1.5634964,1.4035826,-0.48343483,-0.45089898,-2.629106,-2.7122781,-2.1802297
attn_0_1_outputs,_,1.3274906,-1.9335669,-0.7475823,0.40368333,1.0576063,1.5772345,-1.0240602,-0.4066599,-2.3812428,-3.1364732,-2.1841793
attn_0_1_outputs,_,1.2919253,-2.6157916,-0.30835792,0.7699858,1.4866481,1.0567645,-0.25610965,0.06697261,-2.0963924,-2.0636008,-1.8128718
attn_0_1_outputs,_,1.4616553,-0.863301,0.37274158,0.40025967,1.2513453,0.5873062,-0.7130256,-0.73504514,-2.3654666,-2.279293,-1.665228
attn_0_1_outputs,_,1.4824932,0.39279717,0.25103223,0.6685125,1.2999682,0.8193039,-0.19153191,0.00026360975,-2.2758198,-1.2693607,-0.26207379
attn_0_1_outputs,_,1.5997086,1.4445146,0.73149866,0.41509813,0.74723136,0.9119222,-0.3226239,0.61085624,-2.6652956,-0.4645197,-2.0891984
attn_0_1_outputs,_,1.1563039,1.1724442,1.1707132,0.38179109,1.1164138,1.2451667,-1.4610685,-1.210882,-1.8661413,1.0629703,-1.2483495
attn_0_1_outputs,_,1.2284193,-0.111432806,-1.606676,0.73064786,0.7621238,0.96420723,-0.9764609,0.3795996,-1.8854809,-0.054161508,2.320532
attn_0_1_outputs,_,0.69411445,-0.7547868,-0.6071522,1.0541238,-0.2573847,0.22601178,0.50684124,-0.30520526,-1.5775007,-1.4306413,-0.94678986
attn_0_1_outputs,_,0.40774342,-0.5285863,-0.56871223,0.4007771,-0.1842092,0.482859,0.044188246,-1.0208746,-1.7787672,-1.1279489,-0.7758885
attn_0_1_outputs,_,0.9311683,-0.9475203,-1.0376,0.74247676,0.5808037,-0.16867585,-0.13144518,-1.128859,-0.6781931,-0.9302297,-0.50861144
attn_0_1_outputs,_,1.014247,-0.95049965,-0.5358565,0.9110791,0.19925651,0.015943525,0.5376281,-0.71844316,-1.4695498,-1.3172446,-1.1348768
attn_0_1_outputs,_,1.1364828,-1.2251936,-0.5795804,0.40210217,0.214963,0.035805244,0.32975486,-0.6722503,-0.6442639,-0.8236064,-0.6946464
attn_0_1_outputs,_,1.0116589,-0.18256326,-0.7705635,0.108696505,0.46829876,0.5295937,0.29818335,-0.57035255,-0.81773865,-1.1821843,-1.0860595
attn_0_1_outputs,_,1.3842965,-0.4272956,-1.1277523,0.5868351,0.6335102,-0.32609296,0.37696144,-0.68244386,-1.4308522,-1.3016177,-0.4722011
attn_0_1_outputs,_,1.634081,-0.40103415,-0.689926,0.6341392,-0.060750425,-0.011689959,0.4209642,-1.448265,-1.1507108,-1.0769674,-1.1008846
attn_0_1_outputs,_,1.2561543,-0.91418356,-0.41895863,0.41937947,0.6846187,0.31622165,-0.18729219,-0.4671363,-1.4471966,-1.2021992,-0.6549717
attn_0_1_outputs,_,0.949482,-0.5971646,-0.34364468,0.71142775,0.44973338,-0.13431261,-0.46500728,-0.8044439,-1.5543871,-1.5958387,-0.73173237
attn_0_2_outputs,0,3.9723804,-17.409885,-15.148288,5.0218005,6.266516,3.4157903,-2.0328758,-6.107217,-9.82584,-10.764198,-11.938863
attn_0_2_outputs,1,3.9557278,-10.910148,-9.037626,5.1226206,7.034887,4.238491,-1.1033095,-5.2356267,-8.985361,-9.729085,-11.492469
attn_0_2_outputs,2,3.6418743,-16.962814,-15.524844,4.959737,6.467741,3.5966177,-1.8055261,-5.9821663,-9.68851,-10.468204,-9.06111
attn_0_2_outputs,3,2.6122131,-11.368637,-15.654931,4.6930246,6.4870615,3.7022545,-1.5874244,-5.8108373,-9.444573,-10.376045,-10.476833
attn_0_2_outputs,4,3.233948,-9.892333,-16.682573,4.7634573,6.2334704,3.4160435,-1.8598218,-6.0095673,-9.809157,-10.67469,-12.579598
attn_0_2_outputs,5,3.6981032,-8.993495,-16.941965,5.197432,6.837763,4.0429444,-1.2511121,-5.4908395,-8.830517,-10.549167,-9.084881
attn_0_2_outputs,<pad>,1.7176162,-2.6413972,-0.32818225,2.862779,2.7380695,-0.3593509,-1.3420197,-4.420807,-2.2590575,-3.8036172,-4.1789274
attn_0_2_outputs,<s>,5.974598,-17.385517,-17.290546,6.7902126,6.6308174,3.372504,-2.2984092,-6.7974553,-10.758206,-10.677065,-15.104909
attn_0_2_outputs,_,1.115904,-2.4253705,-1.0541036,0.77824146,2.3554723,1.0152334,-0.9319884,-2.8281233,-3.903699,-2.8348603,-2.1765075
attn_0_2_outputs,_,1.087255,-2.2125404,-0.6787669,0.25545934,2.0673258,1.083271,-0.75844544,-2.3863971,-3.3418827,-2.9407055,-1.9441355
attn_0_2_outputs,_,1.4795779,-4.9353876,-0.7808614,2.2010064,2.9555464,0.679231,0.013874231,-2.93652,-2.7940464,-5.366219,-3.4797776
attn_0_2_outputs,_,1.676669,-2.997778,-0.944796,0.7387915,1.8166492,1.0113809,-0.2052985,-1.8571391,-2.798105,-2.168123,-2.7274613
attn_0_2_outputs,_,1.2553195,-2.4065397,-1.2035067,0.5304448,1.5309967,0.88878095,-0.21897693,-1.7832142,-1.9172585,-2.771589,-2.0516357
attn_0_2_outputs,_,1.2487918,-2.5029593,-0.7507691,1.0246186,1.6136444,0.9054504,-0.07452443,-1.3474712,-2.0102694,-2.5183852,-1.2547029
attn_0_2_outputs,_,1.5094949,-2.411227,-0.06471836,0.46779588,1.1579916,0.8261696,-0.21392201,-1.4920566,-1.6288995,-1.4929216,-1.7996594
attn_0_2_outputs,_,1.6474035,-1.3510239,-0.26605096,0.45970222,1.0883038,0.66854745,-0.40324682,-1.2703284,-1.7938894,-2.226518,-0.73623276
attn_0_2_outputs,_,1.5861839,-0.42253995,0.4153736,0.23955195,1.0891111,0.85166615,-0.1520849,-1.0130566,-1.6912817,-1.4279662,0.1243791
attn_0_2_outputs,_,1.1910753,1.4326253,0.52016336,0.9039281,0.8788052,0.9140368,-0.01432545,-1.2144625,-1.0038986,-0.11768906,-2.558799
attn_0_2_outputs,_,1.6240429,1.5012094,1.3969296,0.9752906,2.9334588,2.4861374,0.19064887,-2.7952719,-2.082391,-2.4951138,-2.4721847
attn_0_2_outputs,_,0.5724242,0.58096,-2.5610566,0.948977,2.4508102,0.6524301,0.27539247,-2.07722,-2.9399338,-2.3053956,0.44179782
attn_0_2_outputs,_,0.85797465,-0.43362764,-0.30480447,-0.07104782,-0.3093316,-0.08599731,0.7328917,-0.994221,-1.664987,-0.7475355,-0.72187257
attn_0_2_outputs,_,0.8442728,-0.27133775,-0.7532343,-0.112746194,0.20057273,-0.26659295,0.48203918,-0.6720079,-1.2929406,-1.6359699,-1.2543983
attn_0_2_outputs,_,1.3362993,-0.75364584,-1.1961443,0.62388194,0.98398775,-0.2668398,0.052652135,-0.45150414,-1.2408748,-1.4578542,-0.2848366
attn_0_2_outputs,_,1.1165599,-0.94099355,-0.3819393,0.20601149,-0.07387422,0.17883982,0.6593248,-0.937099,-0.5862368,-1.5271826,-0.8577868
attn_0_2_outputs,_,0.76356256,-0.61866325,-0.47626442,0.20421636,0.6923979,-0.6631706,0.89670306,-0.80163413,-0.81458575,-1.2894477,-1.2542778
attn_0_2_outputs,_,0.9691901,-1.096011,-0.29412606,-0.36162305,0.26045698,0.28305507,0.5093003,-0.4821221,-0.93583786,-1.2595417,-0.7820439
attn_0_2_outputs,_,0.6065478,-0.47958803,-0.4868117,0.6319519,0.7463759,-0.15193994,-0.0047973758,0.37078786,-0.90807563,-0.6456631,-1.0228124
attn_0_2_outputs,_,0.599193,-1.4021995,0.06491926,0.28330785,0.4848485,0.20945475,0.8422814,-0.4891524,-1.0313212,-1.51491,-0.92160285
attn_0_2_outputs,_,1.2082292,-0.7248064,-1.1790812,0.05581346,0.20721856,-0.19772787,0.46340787,-0.566079,-0.95411104,-0.74840146,-0.36034372
attn_0_2_outputs,_,0.8838722,-0.9857669,-0.7139884,0.47520202,0.46740285,-0.675822,0.2549646,-0.80735284,-1.4032278,-1.285344,-1.2383881
attn_0_3_outputs,0,4.6651287,-12.339455,-14.004216,4.980263,6.8045254,3.2210028,-1.8972808,-6.797303,-11.041215,-13.34862,-18.752901
attn_0_3_outputs,1,1.8890796,-7.124314,-5.7813044,2.4436684,4.0732803,2.4214017,-0.920242,-4.255813,-6.7158494,-8.261311,-8.069149
attn_0_3_outputs,2,2.0741868,-9.572638,-7.1183853,3.7362037,3.3337908,1.3579373,-1.7949178,-5.209976,-7.618108,-9.265823,-8.177096
attn_0_3_outputs,3,4.256693,-13.781585,-12.043973,4.9616284,7.016094,3.4518406,-1.6199954,-6.865075,-10.426079,-13.004018,-11.627038
attn_0_3_outputs,4,2.0308275,-8.6602745,-5.364843,3.2429185,3.595378,1.7562282,-1.3821548,-4.7920065,-7.4236135,-8.7293215,-8.3211
attn_0_3_outputs,5,1.3830684,-6.6742034,-3.42266,2.0947597,4.448981,2.6963398,-0.66140574,-3.8893034,-6.4928427,-7.9175906,-8.214776
attn_0_3_outputs,<pad>,1.2892737,-1.1384449,-0.7506805,0.7626463,0.51160246,-0.25187463,-1.644252,-2.4114563,-3.5324142,-2.2417293,-2.1039052
attn_0_3_outputs,<s>,4.423357,-15.978551,-14.918207,5.5996213,7.537886,3.6557367,-1.6381068,-6.7412004,-10.644909,-13.187442,-13.695181
attn_0_3_outputs,_,0.80792904,-1.2605792,-0.46963224,0.07136388,0.33606267,0.8675877,0.027587073,-1.575781,-2.4240897,-2.9579887,-2.1104052
attn_0_3_outputs,_,1.2094517,-2.0601983,-1.1212463,0.32345784,0.37834865,0.87557083,0.40308687,-0.91394734,-2.5000687,-1.8828713,-1.8835232
attn_0_3_outputs,_,1.1988195,-2.2150953,-1.0082418,0.1565634,0.4550852,1.0741433,0.32781768,-0.22141674,-1.6728271,-2.713709,-1.9419886
attn_0_3_outputs,_,0.9529916,-2.3095796,-0.90527666,0.2117775,-0.12650317,0.2504726,0.5772355,0.2718294,-1.5955304,-1.2724708,-2.1560235
attn_0_3_outputs,_,1.0829973,-1.9209529,-0.6918878,-0.12546018,-0.3130209,0.33180442,0.1043636,0.19375624,-0.76454276,-1.3355839,-2.1556356
attn_0_3_outputs,_,1.1075319,-1.2715669,-0.81464684,0.3230102,-0.2853818,-0.22740825,0.44163406,-0.056350425,-1.3280463,-1.4250827,-0.76069254
attn_0_3_outputs,_,1.2774035,-1.7528493,-0.9203241,0.3711928,-0.13777594,0.1538873,0.2727058,-0.3365711,0.44353735,-0.20724931,-1.1550514
attn_0_3_outputs,_,1.297551,-1.2019585,-0.51879585,0.27253,0.14573343,-0.13358618,0.32798502,0.14939342,-0.5975154,0.27647537,-0.48204675
attn_0_3_outputs,_,1.209089,0.9140051,-0.40209126,0.28810823,-0.36965904,0.174645,0.40624067,0.43174067,-1.2678047,1.4847494,-0.08317969
attn_0_3_outputs,_,1.152836,0.48951143,-0.43106085,-0.12289915,-0.67941,0.02398504,-0.054323655,0.27258897,-0.14029266,1.2664007,-1.6230433
attn_0_3_outputs,_,1.1537163,0.30679095,0.3102808,0.54381526,0.15106373,-0.25806054,-0.06703856,-0.53243226,-0.3221311,2.8764188,-0.058693368
attn_0_3_outputs,_,0.95922184,0.27940804,-1.51042,0.32808366,0.27800497,-0.7060809,-0.12944315,-1.01767,0.024202146,0.24609958,3.5089555
attn_0_3_outputs,_,1.0577796,-0.6811362,-0.009187822,0.19553682,0.4039098,0.74839306,0.114401974,-1.1764454,-1.5726838,-0.9546302,-0.30019632
attn_0_3_outputs,_,0.73676944,-0.81058824,-1.0815628,0.6417549,0.90552086,0.0310045,0.10517007,-1.4914552,-1.771153,-0.58481383,-0.66412324
attn_0_3_outputs,_,0.88593394,-0.4941156,-0.14069086,1.4211714,0.72753465,0.337674,-0.06557307,-1.0910358,-1.9663656,-0.8515285,-0.57018256
attn_0_3_outputs,_,0.93457735,-1.1660246,-0.34704635,0.7880024,0.24480523,0.1680824,0.6733771,-1.043793,-1.2987752,-1.1371108,-1.1110085
attn_0_3_outputs,_,0.27636883,-1.2387398,-0.55821246,-0.113693334,0.5400212,-0.15918535,0.26224723,-0.94642097,-1.108585,-0.6836228,-0.9376151
attn_0_3_outputs,_,1.0711801,-0.84205204,-0.9614175,0.8575931,0.5997039,0.53555673,-0.13028468,-0.979969,-1.1637079,-0.737179,-0.92365533
attn_0_3_outputs,_,0.7338602,-0.8181,-0.58189803,0.7037544,0.73787886,0.14014536,-0.554227,-0.5568533,-1.0420619,-0.8650197,-0.33776325
attn_0_3_outputs,_,1.1285237,-0.9221934,-0.18429455,0.98118275,0.261186,0.6320201,-0.6839937,-1.4566311,-1.061522,-0.5814031,-1.3385917
attn_0_3_outputs,_,1.644611,-0.82284725,-0.81849134,0.83139455,0.73229724,0.5744142,0.09821241,-0.6701604,-1.6654466,-1.4206631,-1.2001988
attn_0_3_outputs,_,0.86854255,-0.6359486,-0.65423685,0.4380337,0.31160188,-0.08663489,-0.33066443,-1.4371358,-1.4329275,-1.5838888,-0.9602095
mlp_0_0_outputs,0,4.3276725,-8.013124,-5.394754,2.9525049,2.489672,0.79919696,-1.8602937,-4.3623147,-5.7549644,-7.0318255,-8.209493
mlp_0_0_outputs,1,2.1023426,-2.2538311,-0.8011784,1.595625,1.0492269,0.39661288,-0.9945346,-2.1599667,-3.3742793,-3.2906451,-2.3110363
mlp_0_0_outputs,10,1.000129,-0.94624096,-0.7862704,0.91292137,0.94685996,0.56445014,0.13670684,-0.65037256,-1.5281549,-1.5221754,-1.1432179
mlp_0_0_outputs,11,3.4373777,-7.4762053,-3.208979,2.961938,2.3538568,1.0351019,-1.2582306,-3.4290724,-4.9146543,-5.8501287,-6.790927
mlp_0_0_outputs,12,1.1869663,-1.506886,-0.9640204,1.1006496,0.869998,0.19000049,-0.57595885,-1.3717091,-2.3260152,-1.7877828,-1.7899325
mlp_0_0_outputs,13,1.2172028,-0.8028982,-0.49035975,1.2274703,0.985661,0.61589694,-0.21829186,-1.0891032,-1.7403425,-1.622157,-1.4888866
mlp_0_0_outputs,14,1.5829493,-2.969817,-1.0582235,1.3590722,1.0948104,0.6258773,-1.1482731,-2.0182927,-3.2978134,-3.1418402,-3.017641
mlp_0_0_outputs,15,4.9414225,-8.24269,-5.8435874,2.8693244,2.5731142,1.0051155,-1.5923431,-4.040649,-5.5388994,-6.710661,-8.167186
mlp_0_0_outputs,16,1.130916,-1.5087191,-0.986955,0.6406587,0.9840488,0.58253354,-0.19362971,-0.9903193,-2.0604827,-1.7987154,-1.5528983
mlp_0_0_outputs,17,0.44240165,-0.92456585,-0.65053207,0.6258445,0.8732083,0.44250122,0.04361858,-1.0638884,-2.0464785,-1.5127245,-0.630742
mlp_0_0_outputs,18,0.8492683,-1.5102621,-0.7558227,0.63875896,0.6156011,0.3715315,0.45878726,-1.6445051,-2.4748716,-1.2860103,-1.883885
mlp_0_0_outputs,19,2.5028646,-4.9245453,-2.3801413,1.8816404,1.7329524,0.9708965,-0.53365445,-2.5651195,-4.6552343,-4.168716,-5.1588297
mlp_0_0_outputs,2,4.8516984,-8.492979,-5.7168455,2.7293427,2.5024917,0.82070434,-1.9092426,-4.4228806,-5.8853006,-7.148202,-8.315932
mlp_0_0_outputs,20,7.5997486,-24.3636,-25.821068,6.6557097,13.470843,7.6919923,-3.331238,-10.366688,-15.4862385,-19.635681,-24.850512
mlp_0_0_outputs,21,0.36170033,-0.9981729,-0.6805208,0.39370206,1.2212704,0.6538339,0.041040156,-0.62693584,-2.1471343,-1.5089474,-1.1718456
mlp_0_0_outputs,22,2.8740237,-5.8182707,-2.8518617,2.5450585,1.9706582,0.9366865,-1.2049413,-3.2387764,-4.9695263,-5.7820582,-6.818805
mlp_0_0_outputs,23,1.0506307,-1.6293522,-0.6919268,0.9402311,1.0903076,1.1795996,-0.6860583,-1.0417725,-2.1611998,-2.3084803,-1.6143779
mlp_0_0_outputs,24,1.1770712,-1.9389242,-0.72220236,1.045194,0.6674481,0.24495764,-0.7504312,-1.7875032,-2.5129623,-2.5963073,-2.2512143
mlp_0_0_outputs,25,0.56839716,-1.1277694,-1.2044319,0.7088911,0.62429065,0.09580688,-0.5220419,-1.4495761,-2.181229,-1.0194312,-0.7962877
mlp_0_0_outputs,26,1.7674328,-1.8761485,-0.84401023,1.0283353,0.9016104,1.1413901,-1.986625,-1.6906581,-2.7155063,-1.5549791,-1.3865403
mlp_0_0_outputs,27,2.3679106,-1.9148643,-1.3112835,1.5915084,1.2166367,0.5886862,-0.8522857,-2.097511,-3.6631196,-2.8745916,-2.0755734
mlp_0_0_outputs,28,0.1496432,-1.1085237,-1.1500536,0.19983904,0.7061769,0.596401,0.10451189,-0.54578716,-1.4935994,-1.7453701,-1.5512526
mlp_0_0_outputs,29,2.09685,-2.5112092,-0.94563913,1.5433502,1.1210142,0.2959337,-0.8510801,-2.0438032,-3.3241587,-3.4676442,-2.55512
mlp_0_0_outputs,3,1.9988483,-2.5789614,-0.67175686,1.5474975,1.3375044,0.34654295,-0.6172584,-2.182271,-3.5713727,-3.0341418,-2.6875484
mlp_0_0_outputs,4,3.251608,-6.535521,-2.9766152,2.6009533,2.412788,1.0059359,-1.2132238,-3.4485707,-4.7607427,-5.357165,-6.289618
mlp_0_0_outputs,5,0.47501603,-0.9691085,-1.182409,0.46174175,0.8767098,0.8113832,-0.15883635,-0.697026,-2.224117,-1.5325953,-1.2115489
mlp_0_0_outputs,6,1.1242515,-1.7101352,-0.27735704,0.76131594,0.54283816,0.07879621,-0.46875966,-1.2891095,-2.1059973,-2.235588,-1.6959988
mlp_0_0_outputs,7,1.5629838,-2.2659752,-1.0698738,1.2266203,1.1241704,0.37117675,-0.55905163,-1.8942853,-3.1493502,-2.742855,-1.977617
mlp_0_0_outputs,8,1.9485339,-2.061126,-0.620957,1.5784186,1.1759448,0.44833276,-0.7237322,-2.0922449,-3.424484,-2.798743,-3.0454853
mlp_0_0_outputs,9,1.2410783,-1.538686,-0.81232065,1.3874975,0.7097882,0.75122994,-0.27806687,-1.4636654,-2.4999971,-1.8124955,-0.83500373
mlp_0_1_outputs,0,0.8608533,-0.53599304,-0.32825813,0.21165392,0.68014705,-0.4620281,-0.099584594,-0.44122684,0.1409682,-0.5679885,-0.26780483
mlp_0_1_outputs,1,0.6027204,-0.7467575,-0.5960236,0.47930202,0.13346934,-0.37928897,-0.65455216,-0.30516058,-0.7484556,-0.2018278,-0.34032
mlp_0_1_outputs,10,5.6258826,-26.78213,-27.65049,6.2013783,7.1291804,3.6854007,-1.1203132,-7.98562,-12.167483,-22.05056,-24.257582
mlp_0_1_outputs,11,1.9192969,0.06828409,-0.6070373,1.2398444,0.20817004,-0.1879801,-0.99695367,-1.9168867,-2.2897139,-1.9341905,-0.11950156
mlp_0_1_outputs,12,0.011393139,-0.043853585,-0.66405326,0.12181982,0.10248295,0.3492639,-0.988057,-0.18511781,0.11183422,-0.009889888,-0.21432936
mlp_0_1_outputs,13,0.96393645,-0.796021,0.0112172775,0.33652228,0.15455061,-0.010032718,-0.5012686,-0.37392586,-0.44329464,-1.0960547,-0.4771223
mlp_0_1_outputs,14,1.8142935,-0.5843996,-0.4422538,1.4698315,0.16999449,-0.52433443,-1.4764081,-1.2609986,-2.0294557,-0.92139393,-0.37910998
mlp_0_1_outputs,15,1.1530813,-0.3006804,-0.49350974,0.14937972,0.17812386,-0.21164466,-0.9313436,-0.24785388,-0.05400411,-0.21077296,-0.47488165
mlp_0_1_outputs,16,0.53053737,-0.540368,-0.2536858,0.15341353,0.5308225,-0.16991785,0.18733984,-0.5214281,-0.38948658,-0.07726525,-1.0145661
mlp_0_1_outputs,17,1.0901163,-0.6749544,-0.42856678,0.47013745,-0.035914686,-0.14328985,-0.5699379,-1.0194347,-0.1681593,-0.21509635,-0.50852436
mlp_0_1_outputs,18,0.8530346,-0.5845467,-0.98858744,0.5246848,0.14173748,-0.31003764,-0.39532343,-0.46332708,-0.29775077,0.18872476,-0.3276064
mlp_0_1_outputs,19,0.60778064,-0.70843226,-0.6295297,0.6035131,-0.16128951,0.27477342,-0.30670202,0.09718544,-0.07969504,-0.59312284,-0.1624584
mlp_0_1_outputs,2,0.17244104,-0.5361422,-0.9428794,0.7752192,0.2674162,-0.005175178,-0.4165268,-0.07025241,0.28227282,-0.5285985,-0.058901165
mlp_0_1_outputs,20,0.2868955,-0.8442188,-0.6799794,0.6988423,0.25947195,-0.07260041,-0.30277798,0.21016245,-0.032065097,-0.55109173,-0.27341264
mlp_0_1_outputs,21,0.56197345,-0.5358168,-0.2171457,-0.13061622,-0.0090208,-0.39471993,0.06308558,-0.6854796,-0.45648888,-0.4489238,-0.47027853
mlp_0_1_outputs,22,1.3236514,-0.39565817,-0.6216366,0.8790413,-0.11827206,-0.7736474,-0.9167689,-0.87582195,-1.3574682,-0.8579557,-0.57396734
