epoch,epoch_loss,split,loss,acc,sample_fn
0,1.2668397,train,1.1587125,0.49353429283067174,gumbel_soft
0,1.2668397,val,1.163902,0.49931407808386785,gumbel_soft
0,1.2668397,test,0.9494196,0.5936250988076285,gumbel_soft
1,1.1527334,train,1.1525595,0.49616649427873044,gumbel_soft
1,1.1527334,val,1.1559707,0.5029846872566831,gumbel_soft
1,1.1527334,test,0.9430028,0.6011901448436334,gumbel_soft
2,1.1548668,train,1.1493276,0.5133442177375591,gumbel_soft
2,1.1548668,val,1.1546998,0.516493023370781,gumbel_soft
2,1.1548668,test,0.9595307,0.6032108304294096,gumbel_soft
3,1.1525518,train,1.149801,0.5086108933714906,gumbel_soft
3,1.1525518,val,1.1582493,0.5095596504887966,gumbel_soft
3,1.1525518,test,0.9507906,0.5995145901292571,gumbel_soft
4,1.1445559,train,1.1288829,0.4984206791311648,gumbel_soft
4,1.1445559,val,1.1314181,0.49847366924968795,gumbel_soft
4,1.1445559,test,0.9607439,0.5788512708609346,gumbel_soft
5,1.1406982,train,1.1485238,0.5104940189889563,gumbel_soft
5,1.1406982,val,1.1516525,0.515442512328056,gumbel_soft
5,1.1406982,test,1.0383394,0.5998652876276149,gumbel_soft
6,1.1262907,train,1.1221875,0.4890839011312668,gumbel_soft
6,1.1262907,val,1.1294963,0.4921211671795632,gumbel_soft
6,1.1262907,test,0.9576269,0.5657195978668685,gumbel_soft
7,1.1276548,train,1.1345234,0.507766733611937,gumbel_soft
7,1.1276548,val,1.1406361,0.5102393929282069,gumbel_soft
7,1.1276548,test,1.084295,0.6009006802418143,gumbel_soft
8,1.1620674,train,1.1556399,0.4988984178961869,gumbel_soft
8,1.1620674,val,1.1460667,0.5005005376144748,gumbel_soft
8,1.1620674,test,1.0432767,0.5686420770198506,gumbel_soft
9,1.1368686,train,1.1415316,0.5037824850764614,gumbel_soft
9,1.1368686,val,1.1482381,0.5095472915353528,gumbel_soft
9,1.1368686,test,1.1035056,0.5900624575544694,gumbel_soft
10,1.129384,train,1.1116517,0.5026762647322112,gumbel_soft
10,1.129384,val,1.1112698,0.5019341762139582,gumbel_soft
10,1.129384,test,0.99517614,0.5751104975451176,gumbel_soft
11,1.1096096,train,1.1083989,0.5020802508360428,gumbel_soft
11,1.1096096,val,1.0973476,0.5063216046865151,gumbel_soft
11,1.1096096,test,1.0377058,0.5893053962881731,gumbel_soft
12,1.1125896,train,1.0985293,0.5039285896502302,gumbel_soft
12,1.1125896,val,1.0886557,0.5108449816469541,gumbel_soft
12,1.1125896,test,0.97800183,0.5330379309960922,gumbel_soft
13,1.1007619,train,1.1219717,0.483624692136791,gumbel_soft
13,1.1007619,val,1.116284,0.48386538627908987,gumbel_soft
13,1.1007619,test,0.96733814,0.53209717104018,gumbel_soft
14,1.101467,train,1.1028861,0.5036734864261894,gumbel_soft
14,1.101467,val,1.0890774,0.510437136183308,gumbel_soft
14,1.101467,test,1.0864397,0.5903129557675821,gumbel_soft
15,1.1090094,train,1.0920281,0.509336777999898,gumbel_soft
15,1.1090094,val,1.0670925,0.5171480479033036,gumbel_soft
15,1.1090094,test,1.0691668,0.5846461295242761,gumbel_soft
16,1.0942665,train,1.1064854,0.509533903218475,gumbel_soft
16,1.0942665,val,1.0925494,0.5132302596616118,gumbel_soft
16,1.0942665,test,0.97575575,0.5420336001603189,gumbel_soft
17,1.0991918,train,1.0981873,0.49895639590165075,gumbel_soft
17,1.0991918,val,1.079405,0.5038127371374193,gumbel_soft
17,1.0991918,test,1.0602227,0.5877189076051258,gumbel_soft
