feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,0.68011767,0.010535492,-0.112243555,0.08511866,-0.07688586,-0.13872357,-0.002303763
attn_0_0_outputs,1,0.12942652,0.3195286,-0.19082765,-0.09347581,-0.13917084,-0.25686035,0.32156172
attn_0_0_outputs,2,-0.18824212,-0.17660743,0.9095222,-0.12561174,-0.20715912,-0.32549366,-1.9959342
attn_0_0_outputs,3,0.06429542,-0.018256795,-0.18688701,0.34565112,-0.13840389,-0.15841888,0.30745834
attn_0_0_outputs,4,0.24918619,0.16397147,0.08085546,0.15501994,0.49158245,0.08647295,0.65735954
attn_0_0_outputs,5,0.14436817,0.09075283,0.31157017,0.10023281,-0.13500285,0.51508355,-0.14256883
attn_0_0_outputs,<pad>,0.119957395,-0.3357218,0.008271063,-0.42051855,-0.39234576,0.2759557,0.757243
attn_0_0_outputs,<s>,-0.24703337,-0.06599282,-0.08439754,-0.104432315,-0.08627966,-0.17123356,0.8069322
attn_0_0_outputs,_,0.48941717,0.36204875,-0.30307063,0.091439225,0.6061375,0.17904598,-1.0403771
attn_0_0_outputs,_,-0.654285,0.10133715,-0.10997868,0.0063093747,0.23152885,0.087828025,-1.0708413
attn_0_0_outputs,_,-0.047218077,0.42945403,-0.2345389,0.19164687,0.29770914,-0.16139825,0.13027205
attn_0_0_outputs,_,-0.08294096,-0.107101575,-0.1516435,0.16682519,0.27853754,0.3277941,-0.26977086
attn_0_0_outputs,_,0.49557525,-0.154733,0.4361357,-0.45100135,0.411147,0.79911494,0.058834944
attn_0_0_outputs,_,0.018750502,-0.07254483,0.04642156,0.12407229,0.9013448,0.67041844,-0.9401758
attn_0_0_outputs,_,0.32330957,0.29691267,-0.27192202,-0.037829958,-0.3437933,-0.44044116,0.042954735
attn_0_0_outputs,_,0.68304676,0.12852542,0.06706851,-0.027139552,0.1266459,0.7523249,-0.08709169
attn_0_0_outputs,_,0.29599085,0.24339922,0.1439044,-0.25869358,-0.1458607,0.4928208,-0.17406297
attn_0_0_outputs,_,0.027025837,0.44507137,0.24056193,-0.21816094,0.2928264,0.5817489,0.12223476
attn_0_0_outputs,_,0.18340303,0.13335533,-0.43218392,-0.23563172,0.08381022,0.27061224,-0.0229446
attn_0_0_outputs,_,0.78250515,0.16687852,-0.017867152,-0.14110936,0.8390978,0.8468197,-0.1994004
attn_0_0_outputs,_,-0.13676368,0.28186145,0.4649535,-0.7751035,-0.12344232,-0.3108164,0.0986014
attn_0_0_outputs,_,-0.465258,-0.16523252,-0.16230464,0.41999805,0.026128123,0.056822672,-0.32732466
attn_0_0_outputs,_,-0.39720812,0.0869848,-0.44618276,-0.04184676,-0.77395135,-0.09840319,0.4979799
attn_0_0_outputs,_,0.30336598,-0.20104393,0.61709315,-0.29310322,0.1938243,-0.46180883,0.105263256
attn_0_0_outputs,_,0.96856725,-0.26810947,0.34311908,0.46494392,0.23704258,0.8001433,-0.10148157
attn_0_0_outputs,_,0.20278922,1.1180865,0.31349662,-0.5076719,-0.1387181,0.48469684,-0.5273186
attn_0_0_outputs,_,0.21333557,-0.63356227,-0.7985431,-0.36574858,-0.2550099,0.3788735,0.27117527
attn_0_0_outputs,_,-0.034420475,0.38331386,0.017698398,-0.18583272,-0.31313446,-0.07016618,0.14737862
attn_0_0_outputs,_,-0.35482803,0.28295243,0.2826001,-0.32282457,-0.009111112,0.6073794,0.11289931
attn_0_0_outputs,_,0.32548702,0.5224424,0.34689665,0.21545097,0.03631701,-0.57253975,0.41126442
attn_0_1_outputs,0,0.3786914,0.14526322,-0.18461126,0.03360821,-0.028329683,0.16383904,-1.3948157
attn_0_1_outputs,1,-0.26856232,0.23037878,-0.26827726,-0.05123442,-0.33538353,-0.2487537,0.07309724
attn_0_1_outputs,2,0.15635672,0.43303025,0.656856,0.424444,0.04524704,0.24171409,0.14274
attn_0_1_outputs,3,0.28544077,0.32168734,0.10269392,0.4243629,0.21703373,0.34041718,-0.075995535
attn_0_1_outputs,4,-0.11500846,0.0649885,-0.05463785,0.21280381,0.08691033,0.018419992,0.0046400316
attn_0_1_outputs,5,-0.14923997,0.19976693,0.05166747,0.15991282,-0.089803554,0.34456566,0.30942452
attn_0_1_outputs,<pad>,0.104580835,0.23859309,0.4690315,0.057649687,0.08010834,0.26378202,0.77951485
attn_0_1_outputs,<s>,-0.022270167,0.09100088,0.085679315,0.041147072,-0.09297015,0.1561588,-0.5474494
attn_0_1_outputs,_,0.17525706,0.39492872,-0.119741626,0.6123156,0.6756689,0.22652535,-0.44762003
attn_0_1_outputs,_,0.13727207,0.2679718,0.20056693,0.95305246,0.47499388,0.15033835,-0.7310737
attn_0_1_outputs,_,0.044659674,0.1608572,0.015869262,0.51579934,0.4790459,0.31932744,-0.84175617
attn_0_1_outputs,_,0.03853686,0.42983222,0.31798622,0.30102527,0.5110085,0.2842427,-0.19785786
attn_0_1_outputs,_,-0.36578107,0.43163884,0.94080263,0.18628132,0.63824147,0.4558167,-0.9278732
attn_0_1_outputs,_,0.21804057,0.08305693,0.23555492,0.33168405,0.2005928,0.6475934,-0.22193971
attn_0_1_outputs,_,0.1364409,0.57410073,0.4691367,0.2079298,-0.082147785,0.11381214,-0.9549615
attn_0_1_outputs,_,0.16918199,1.1775279,0.3710749,-0.04465973,0.13104726,0.29968345,-0.5627722
attn_0_1_outputs,_,-0.35933885,0.5928802,0.18881887,-0.19122954,0.09090694,0.55193675,-0.10106947
attn_0_1_outputs,_,-0.070302404,0.71313316,0.53663623,0.403048,0.24061581,0.7268838,-0.2872579
attn_0_1_outputs,_,0.105309576,0.6864136,-0.34849164,-0.026549034,0.1481576,-0.27453595,-0.38401636
attn_0_1_outputs,_,-0.11576834,0.39923838,0.15786867,0.116557285,-0.20461257,0.57181334,-0.43085197
attn_0_1_outputs,_,-0.5868867,0.39870545,0.024058413,0.15317109,0.21935876,-0.31005725,0.26003376
attn_0_1_outputs,_,-0.11993704,0.074838676,-0.49787706,0.07476427,0.21023916,-0.16773011,0.3251574
attn_0_1_outputs,_,-0.7440486,0.6237943,-0.24623719,0.6623116,0.007317668,0.77761865,0.45647305
attn_0_1_outputs,_,0.012050345,0.39377728,0.18566318,0.36543107,-0.1973017,0.063041046,0.24937552
attn_0_1_outputs,_,-0.44801247,-0.6919206,-0.5075045,-0.5514688,0.3878983,0.114390515,-0.1645993
attn_0_1_outputs,_,-0.859063,-0.004926213,0.5714345,-0.6477022,-0.21274534,0.6249703,0.510743
attn_0_1_outputs,_,0.1692332,0.39691913,-0.17699254,0.54692465,0.43533826,0.2767184,0.9243513
attn_0_1_outputs,_,-0.48054338,0.70228845,0.023741035,-0.4178929,-0.53595525,-0.056953568,0.35899428
attn_0_1_outputs,_,-0.5040249,-0.68636775,-0.32643747,-0.59115314,0.2516513,0.77085006,0.50579095
attn_0_1_outputs,_,-0.71541697,-0.13350758,-0.3340961,0.28994447,-0.43057564,0.077736475,-0.20854829
attn_0_2_outputs,0,0.12633866,-0.03407742,0.3835705,-1.2402824,0.39256507,0.6639762,0.5468425
attn_0_2_outputs,1,-0.025236355,2.704156,-0.115895726,-1.3583791,-0.15797366,-0.22192225,-4.6396403
attn_0_2_outputs,2,0.2751619,-1.1399691,0.16472463,-0.78069794,-0.00094030687,0.17461976,3.9035025
attn_0_2_outputs,3,-0.0783834,-3.1036403,0.14517987,2.8741326,0.013284004,0.27624482,1.765876
attn_0_2_outputs,4,0.64947903,-0.50299466,1.0394609,-0.42028508,0.34586394,0.57836574,1.0900531
attn_0_2_outputs,5,-0.07116733,-0.33817095,0.26104483,-0.7321513,0.2129281,0.10798115,0.6507598
attn_0_2_outputs,<pad>,0.7087437,-2.066968,0.47944838,-1.7758815,-1.386292,-1.1969799,2.2588208
attn_0_2_outputs,<s>,-0.15597717,-3.511043,-0.005767494,-1.759045,-0.1362087,0.11759151,9.437937
attn_0_2_outputs,_,0.98333687,1.2347863,1.4590299,-0.7052917,-0.39303192,0.73644507,-1.0913037
attn_0_2_outputs,_,0.43554294,-0.2552882,1.080871,-0.5393534,1.4454168,1.0216584,-1.5689602
attn_0_2_outputs,_,-0.9039231,1.355463,1.232978,-1.2528119,-0.8440216,1.485343,-0.20428173
attn_0_2_outputs,_,-0.70772547,-0.7424574,0.5699731,-0.42060512,0.98785883,1.6663638,-0.8353623
attn_0_2_outputs,_,-1.2038429,-0.39534816,1.689114,1.1683203,-0.17032385,1.2387972,0.9303059
attn_0_2_outputs,_,-1.5190667,1.5488079,1.522199,-0.98242706,-0.93713707,0.71199876,0.24503253
attn_0_2_outputs,_,-1.8999764,-0.26001656,1.1630028,-0.26408514,1.7906882,1.8307861,-0.49687383
attn_0_2_outputs,_,-1.1384776,0.23681119,0.7093387,1.1143504,-0.8827023,1.9189065,0.9982184
attn_0_2_outputs,_,-1.1141177,1.6401772,1.2948653,-0.8162537,-1.1531426,2.1042545,0.8277231
attn_0_2_outputs,_,-0.6888229,2.0256019,1.159233,1.1697477,1.3410897,1.2497219,0.36228234
attn_0_2_outputs,_,-1.2907414,-1.5011164,1.4854053,0.6388034,-1.2491535,1.3288336,1.5946488
