epoch,epoch_loss,split,loss,acc,sample_fn
0,1.698531,train,1.5112754,0.2993270000546382,gumbel_soft
0,1.698531,val,1.4693718,0.3006339630358649,gumbel_soft
0,1.698531,test,1.6395571,0.2533555067391048,gumbel_soft
1,1.5006797,train,1.4921262,0.30862499435801316,gumbel_soft
1,1.5006797,val,1.4411181,0.3143996523428513,gumbel_soft
1,1.5006797,test,1.5962368,0.2671989033153362,gumbel_soft
2,1.4944758,train,1.4926773,0.3096203596143019,gumbel_soft
2,1.4944758,val,1.4446486,0.3120606354968174,gumbel_soft
2,1.4944758,test,1.6095666,0.2639571663735807,gumbel_soft
3,1.4949079,train,1.4963311,0.30758211763364385,gumbel_soft
3,1.4949079,val,1.4439768,0.31253355147115214,gumbel_soft
3,1.4949079,test,1.6022453,0.2613615295155373,gumbel_soft
4,1.4953271,train,1.5041877,0.30419930110630455,gumbel_soft
4,1.4953271,val,1.4465334,0.3109230808558501,gumbel_soft
4,1.4953271,test,1.6185249,0.25868723699512897,gumbel_soft
5,1.4957658,train,1.4887117,0.3104636881727327,gumbel_soft
5,1.4957658,val,1.4334282,0.3149748204197449,gumbel_soft
5,1.4957658,test,1.6000276,0.2639627846351782,gumbel_soft
6,1.4894474,train,1.4873585,0.30992918415682585,gumbel_soft
6,1.4894474,val,1.4322673,0.31322375316342443,gumbel_soft
6,1.4894474,test,1.6051363,0.26027720502722046,gumbel_soft
7,1.491293,train,1.486817,0.31177975583856554,gumbel_soft
7,1.491293,val,1.4293804,0.3166747616247859,gumbel_soft
7,1.491293,test,1.5992446,0.26545162395851474,gumbel_soft
8,1.4926912,train,1.503267,0.3031255419276828,gumbel_soft
8,1.4926912,val,1.4443392,0.3095938035225849,gumbel_soft
8,1.4926912,test,1.6295202,0.25311953975200996,gumbel_soft
9,1.4926335,train,1.52619,0.2927727930329183,gumbel_soft
9,1.4926335,val,1.4623823,0.2997648201641146,gumbel_soft
9,1.4926335,test,1.6762373,0.2325904118747577,gumbel_soft
10,1.5000451,train,1.4874686,0.3110647082439524,gumbel_soft
10,1.5000451,val,1.4298811,0.3168537028042639,gumbel_soft
10,1.5000451,test,1.6028233,0.26354703327696344,gumbel_soft
11,1.4922458,train,1.4933727,0.3077864169463904,gumbel_soft
11,1.4922458,val,1.432814,0.314425215368491,gumbel_soft
11,1.4922458,test,1.613224,0.2531981954143749,gumbel_soft
12,1.4929914,train,1.4825609,0.3149487707595421,gumbel_soft
12,1.4929914,val,1.4263976,0.31993404739384956,gumbel_soft
12,1.4929914,test,1.5967181,0.2638110915720458,gumbel_soft
13,1.483214,train,1.4842573,0.3114186686811529,gumbel_soft
13,1.483214,val,1.427965,0.31516654311204273,gumbel_soft
13,1.483214,test,1.6018668,0.26063677376946026,gumbel_soft
14,1.4838551,train,1.4768682,0.3170155196210485,gumbel_soft
14,1.4838551,val,1.424257,0.3205731230348424,gumbel_soft
14,1.4838551,test,1.6053143,0.25836137782247415,gumbel_soft
15,1.48232,train,1.4838619,0.3122928796938361,gumbel_soft
15,1.48232,val,1.4302666,0.31701986247092206,gumbel_soft
15,1.48232,test,1.6341734,0.2427201375350439,gumbel_soft
16,1.4758705,train,1.4802022,0.31686823406999864,gumbel_soft
16,1.4758705,val,1.4298741,0.32277154323985785,gumbel_soft
16,1.4758705,test,1.6246002,0.24424268642796546,gumbel_soft
17,1.4828018,train,1.5226704,0.2932312786998962,gumbel_soft
17,1.4828018,val,1.4696676,0.30131138321531736,gumbel_soft
17,1.4828018,test,1.6953098,0.22078644425841756,gumbel_soft
18,1.4921418,train,1.4797248,0.3186855477240819,gumbel_soft
18,1.4921418,val,1.4362518,0.321595644060431,gumbel_soft
18,1.4921418,test,1.6623262,0.23399497727413185,gumbel_soft
19,1.4701434,train,1.4552745,0.32870096519547404,gumbel_soft
19,1.4701434,val,1.4143932,0.3319103249060559,gumbel_soft
19,1.4701434,test,1.625537,0.23699512896719496,gumbel_soft
20,1.4657142,train,1.4623375,0.32359585795021273,gumbel_soft
20,1.4657142,val,1.4171638,0.32991640890615814,gumbel_soft
20,1.4657142,test,1.6448259,0.22977566281441197,gumbel_soft
21,1.466129,train,1.4872897,0.3176830557475811,gumbel_soft
21,1.466129,val,1.4449393,0.3217618037270891,gumbel_soft
21,1.466129,test,1.6849058,0.22406189076975802,gumbel_soft
22,1.4828397,train,1.463546,0.32475276219797555,gumbel_soft
22,1.4828397,val,1.4258066,0.3272834172652675,gumbel_soft
22,1.4828397,test,1.6588634,0.22460686214471517,gumbel_soft
23,1.4603004,train,1.462861,0.32659858273290715,gumbel_soft
23,1.4603004,val,1.4293984,0.3288427618292901,gumbel_soft
23,1.4603004,test,1.6605133,0.22482597434701754,gumbel_soft
24,1.4612,train,1.4536746,0.3303614910048913,gumbel_soft
24,1.4612,val,1.4177396,0.3323576778547509,gumbel_soft
24,1.4612,test,1.6568948,0.22077520773522258,gumbel_soft
25,1.4645143,train,1.498712,0.3122952552672401,gumbel_soft
25,1.4645143,val,1.465756,0.3177995347529334,gumbel_soft
25,1.4645143,test,1.7385024,0.20820153828002538,gumbel_soft
26,1.467287,train,1.4552047,0.3283375024646574,gumbel_soft
26,1.467287,val,1.415842,0.3336997367008359,gumbel_soft
26,1.467287,test,1.688787,0.20904427751964988,gumbel_soft
27,1.471048,train,1.47165,0.32104211654088005,gumbel_soft
