feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,-0.015997281,-0.13714524,0.28831196,0.1741478,0.034087993,-0.4747805,0.45743966
attn_0_0_outputs,1,0.3255948,-0.08204516,0.52669734,0.19492081,0.40080342,-2.3484752,7.4804373
attn_0_0_outputs,2,0.30960494,-0.43295312,0.40340954,-0.24484849,0.14020665,0.29855946,-1.2052265
attn_0_0_outputs,3,0.15287568,-0.39392757,0.023029363,0.32831937,-0.10688121,0.37162477,-0.9788669
attn_0_0_outputs,4,-0.30412728,-0.08041316,0.2801196,-0.31498078,-0.27053377,-0.6693271,1.2862753
attn_0_0_outputs,5,-0.06709679,-0.17456862,-0.0021916556,0.06454719,0.057959694,2.2274876,-5.478046
attn_0_0_outputs,<pad>,0.01674289,-0.13324146,-0.15202442,0.094325535,-0.26875797,0.3429273,0.75539434
attn_0_0_outputs,<s>,-0.1789565,-0.2819733,0.14536813,-0.17793934,-0.1522812,-2.6228046,7.341736
attn_0_0_outputs,_,0.07430347,0.3858204,0.005873401,-0.037631337,-0.17370732,0.7402871,-1.0668211
attn_0_0_outputs,_,0.78675085,0.086940505,0.15506324,-0.0075061754,-0.124343134,0.6381634,-0.42172617
attn_0_0_outputs,_,-0.204267,0.10948158,0.8263728,0.30672863,0.2018562,0.7704246,-0.052375454
attn_0_0_outputs,_,-0.35399392,0.71872747,-0.16130918,-0.23525508,-0.28957984,0.82689023,-0.63286936
attn_0_0_outputs,_,-0.18300538,0.34939,0.105265066,-0.259099,0.37887102,0.45172158,-0.6094785
attn_0_0_outputs,_,0.6837464,0.122410394,0.170489,0.65071106,-0.13531086,0.6379978,-0.26973015
attn_0_0_outputs,_,0.1783314,0.40990767,0.43859902,-0.5782893,-0.3240343,0.07250144,-0.5125555
attn_0_0_outputs,_,0.108863406,0.35213944,-0.49747947,-0.1428759,-0.8467714,0.21458903,-0.40359282
attn_0_0_outputs,_,0.26453492,0.21271709,-0.021301184,-0.16575168,0.12196677,0.4214575,-0.28044862
attn_0_0_outputs,_,0.3932435,0.065274544,0.03667945,-0.12684633,-0.45351988,0.74463284,-0.21287872
attn_0_0_outputs,_,-0.13965224,0.07035911,-0.40759197,-0.33740368,-0.7076943,-0.13791442,0.3353532
attn_0_0_outputs,_,-0.16748075,-0.047268674,0.18055518,-0.10930012,-0.16886699,0.3096373,0.19486402
attn_0_0_outputs,_,0.043414757,0.44451854,0.24629788,-0.9860256,0.7066831,0.093464844,0.52924657
attn_0_0_outputs,_,-0.083620265,0.10489911,-0.2720004,-0.06820952,0.21456398,-0.2538116,-0.106385335
attn_0_0_outputs,_,-0.6670734,-0.7515622,0.3036726,-1.006456,1.0313694,0.6780864,-0.06888553
attn_0_0_outputs,_,0.11090868,-0.28034928,-0.07046097,0.5207081,-0.70632464,0.20563298,0.18853927
attn_0_0_outputs,_,0.34038725,0.340082,0.14590557,-0.1315691,0.07431364,-0.47755483,-0.4044995
attn_0_0_outputs,_,-0.02218027,-0.013377348,-0.42349333,-0.16453052,0.118093304,-0.0034646993,0.039230086
attn_0_0_outputs,_,-0.20996901,-0.52509886,0.41030717,0.020291561,0.31944963,-0.60836893,0.5918647
attn_0_0_outputs,_,0.15035273,-0.6956953,-0.45235392,-0.08005448,0.6378442,0.09265104,0.260441
attn_0_0_outputs,_,0.07855857,0.13498536,0.5237462,-0.18375006,-0.26175904,-0.13900527,-0.1527496
attn_0_0_outputs,_,-0.46082473,-1.5734305,0.06012707,0.08040104,0.12080285,0.2647585,0.43384472
attn_0_1_outputs,0,0.18596375,0.18271361,-0.14876322,-0.10538651,-0.03827917,-0.05741043,0.0848424
attn_0_1_outputs,1,-0.06531295,-0.25878292,-0.21093315,0.15467098,-0.15867984,-0.08510728,-0.22832876
attn_0_1_outputs,10,0.31910005,0.727285,-0.08134851,-0.061514474,0.56509995,0.31044683,-0.5601221
attn_0_1_outputs,11,0.7804134,0.85345644,-0.17634435,0.83667463,-0.4814459,0.23964177,-0.4607203
attn_0_1_outputs,12,0.68803763,0.22652294,-0.18933327,0.42762005,0.2838361,0.31089574,-0.5980615
attn_0_1_outputs,13,0.9146883,0.561605,0.20022275,0.3131439,0.17392036,1.0742834,-0.46220088
attn_0_1_outputs,14,0.1548673,-0.19462757,-0.6846418,0.059617907,0.15035802,-0.27836248,5.8791757
attn_0_1_outputs,15,0.48754603,0.4570349,-0.12057157,0.6740848,-0.24501306,0.6487191,-2.3341072
attn_0_1_outputs,16,0.4878424,0.56940144,-0.22816838,0.49599922,0.21046108,1.0490507,-1.7784026
attn_0_1_outputs,17,0.3025134,0.23110396,-0.27620882,0.40707314,-0.36062858,0.5190859,-0.75515735
attn_0_1_outputs,18,-0.28637782,0.22512142,-0.8682793,-1.0209459,0.4670256,-0.38009563,4.7023835
attn_0_1_outputs,19,1.2760279,0.26726648,0.15268798,0.9281,-0.33386314,0.75496846,-1.8541937
attn_0_1_outputs,2,-0.23129582,-0.04501722,-0.13601428,-0.32101327,0.534352,-0.7247876,0.77504516
attn_0_1_outputs,20,-0.09453206,0.78764933,0.035842184,0.18028954,0.19687244,-0.07335011,-0.12366201
attn_0_1_outputs,21,0.03420336,-0.38151482,-0.63666034,-0.96592534,0.46909136,-0.5290589,0.026612265
attn_0_1_outputs,22,-0.42728373,0.11925909,0.29390925,0.032927066,0.6511266,0.13857697,0.36389932
attn_0_1_outputs,23,-0.0855446,-0.24406074,0.15442897,0.36321047,0.12416557,-0.5679204,-0.56088126
attn_0_1_outputs,24,-0.14156345,0.3261794,-0.16769561,-0.45482576,0.23023093,-0.049685683,-0.081853524
attn_0_1_outputs,25,0.29324576,-0.20491244,0.36625743,-0.08869694,0.74589574,-0.022737276,-0.006643067
attn_0_1_outputs,26,-0.10223604,-0.5834429,-1.0303555,0.012779547,0.074519895,-0.59221786,0.15713042
attn_0_1_outputs,27,-0.4476203,0.28200188,-0.017673058,0.1695467,0.4636225,0.5295745,0.51227474
attn_0_1_outputs,28,0.5285715,0.16618899,0.657213,-0.08780742,0.43533245,0.43468454,0.80601066
attn_0_1_outputs,29,-0.44420657,0.18361571,-0.013124313,-0.11634649,0.8013558,-0.4693039,0.37551033
attn_0_1_outputs,3,0.02049867,0.5121655,0.01601568,-0.105519935,-0.46161333,0.15141052,0.67748934
attn_0_1_outputs,4,-0.89510727,-1.1979296,-0.49381536,-0.8203783,-0.8598538,-0.7879901,3.5253327
attn_0_1_outputs,5,0.050388694,-0.09889375,0.030241534,-0.2649847,0.24436761,0.059662294,-1.5943911
attn_0_1_outputs,6,1.2045603,0.7317124,0.33105296,0.057131413,1.0379407,-0.020524206,-3.64502
attn_0_1_outputs,7,0.515032,1.0541841,0.34972256,-0.24532317,0.028865838,0.591302,-0.87390107
attn_0_1_outputs,8,0.69188344,0.42363143,0.35953382,0.24233086,0.7127651,0.49811748,-1.1904923
attn_0_1_outputs,9,0.5506178,0.5552153,1.0569277,-0.12613301,0.6227932,0.6467864,-0.31392482
attn_0_2_outputs,0,-0.557086,-0.19129497,0.042568516,0.17065996,0.075736366,0.0029282786,-0.33758786
attn_0_2_outputs,1,-0.2419841,-0.8606091,-0.017184764,-0.0672216,-0.26050547,-0.29412857,-0.48559737
attn_0_2_outputs,2,0.32792872,0.18576008,-0.110177316,0.33702144,0.3432727,0.2206538,0.26712355
attn_0_2_outputs,3,0.15482518,-0.07798347,0.15214184,-0.2212974,0.14836125,0.10265952,-0.30035922
attn_0_2_outputs,4,0.21969974,0.17825563,0.40469503,0.5362925,-0.38145572,0.23957255,-0.4670619
attn_0_2_outputs,5,0.03653707,-0.13718924,0.14781336,0.26956716,0.102832235,-0.5232127,-0.63957435
attn_0_2_outputs,<pad>,0.05398889,0.39104384,-1.1596829,0.5113621,-0.4496295,-0.08385084,0.11944208
attn_0_2_outputs,<s>,0.25518182,0.3702688,0.3641899,0.45522755,0.37968194,0.4758151,1.0653245
attn_0_2_outputs,_,0.7397236,0.9466432,0.2931687,0.767225,0.54164255,0.6108762,-0.11616092
attn_0_2_outputs,_,0.9507536,0.87835133,-0.006132077,0.91828275,0.56152004,0.0638017,0.0741457
attn_0_2_outputs,_,0.6538725,0.7585566,0.4616846,0.7088647,0.22406708,0.17258362,-0.48094586
attn_0_2_outputs,_,0.25382182,0.35525963,0.0034058073,0.2284803,0.19691473,0.12461679,-0.45570746
attn_0_2_outputs,_,0.32051867,0.30822244,-0.036581647,0.28307688,0.69006956,-0.013530086,-0.618358
attn_0_2_outputs,_,0.78565365,0.7000815,0.26418722,0.6979983,0.21292803,-0.15240411,-0.99407697
attn_0_2_outputs,_,0.8848698,0.55729467,0.36104503,0.44547883,0.43771917,-0.2377709,-0.013247289
attn_0_2_outputs,_,0.15252307,0.06305332,0.92294675,-0.10763173,-0.28757972,-0.82476157,-0.6520296
