feature,value,0,1,2,3,4
attn_0_0_outputs,0,1.4776555,0.23748462,-1.0159961,0.33972362,0.3316772
attn_0_0_outputs,1,0.20521392,0.3199317,0.24663278,0.30492494,0.23352814
attn_0_0_outputs,2,-0.5017391,-0.42000216,0.53439975,-0.3493507,-0.28662646
attn_0_0_outputs,3,0.09477209,-0.08283717,-0.0040779924,0.25625232,0.20279683
attn_0_0_outputs,4,-0.4198036,-0.4471183,-0.44037622,-0.26547825,-0.082490295
attn_0_0_outputs,</s>,0.13077813,-0.032160744,-0.088308215,0.08703006,0.1292958
attn_0_0_outputs,<pad>,-1.4003167,1.1356436,-1.2991792,1.7107737,-1.1195776
attn_0_0_outputs,<s>,0.6609905,0.68889546,-0.24539296,0.8944565,0.7889252
attn_0_0_outputs,_,-0.82455087,-1.2799786,1.5868453,-0.8366633,1.464709
attn_0_0_outputs,_,1.1748987,1.4112856,1.4390781,-1.2255577,-1.3991753
attn_0_0_outputs,_,-1.5278403,1.3387595,1.582514,-0.99363214,1.3512247
attn_0_0_outputs,_,-0.023361571,-1.6269072,1.3601588,-1.3767847,1.1107185
attn_0_0_outputs,_,-1.4145226,1.0437962,1.6107198,-1.3470129,1.1427538
attn_0_0_outputs,_,-1.3794798,-1.3247876,1.603373,-0.99223256,1.4871548
attn_0_0_outputs,_,1.4575706,-0.7430807,1.6598693,-0.9989905,1.5483419
attn_0_0_outputs,_,-0.618486,1.5609169,1.7387918,-1.1077557,0.14600928
attn_0_0_outputs,_,-0.5601407,-1.4328102,1.709823,-1.1254696,1.2568709
attn_0_0_outputs,_,-1.5103928,1.2505022,1.4514452,-1.1714869,1.07157
attn_0_0_outputs,_,-1.6121821,1.4257151,1.622629,-1.0884985,1.4202629
attn_0_0_outputs,_,1.1479521,-1.5338787,1.4180099,-0.75848293,-1.7074982
attn_0_0_outputs,_,1.0227219,1.1563345,1.4768226,-1.2915205,1.4743525
attn_0_0_outputs,_,1.4301418,-1.5561645,1.0280771,-1.394776,0.91262203
attn_0_0_outputs,_,-1.1348253,1.2160918,1.632381,-1.0748708,1.4969982
