feature,value,0,1,2,3,4
attn_0_0_outputs,0,1.9521114,-0.9002549,-0.31191072,-0.07275192,-0.77499354
attn_0_0_outputs,1,-1.275299,2.7687178,-0.8429664,0.045639187,-0.56627905
attn_0_0_outputs,2,-0.21880592,0.4464146,0.8425905,-0.12759292,-0.61327547
attn_0_0_outputs,3,-0.5991705,1.3749026,-1.6085707,2.0995176,-0.6876724
attn_0_0_outputs,4,-1.7310936,-0.20935033,-0.25416878,-0.40284637,1.5396248
attn_0_0_outputs,</s>,0.025900317,0.72500056,-0.2502733,-0.53685546,-0.39946336
attn_0_0_outputs,<pad>,-0.17120944,0.3023987,0.18723089,-0.062936634,0.18554543
attn_0_0_outputs,<s>,-0.30433455,-0.4548718,0.6893521,-0.5766194,0.25916913
attn_0_0_outputs,_,-0.14486492,0.09237734,-0.1628866,-0.3276925,0.15688482
attn_0_0_outputs,_,0.06356904,0.12015152,-0.13687918,-0.3284049,0.4729613
attn_0_0_outputs,_,0.57783276,0.18537195,0.38675135,0.59048027,0.7796226
attn_0_0_outputs,_,0.28789532,0.047885492,-0.9318181,0.22660466,0.19230351
attn_0_0_outputs,_,-0.3349143,-0.51737237,0.08210407,-0.64313525,0.89243287
attn_0_0_outputs,_,-0.071746305,-0.37432387,-0.18586083,-0.27034336,0.49492803
attn_0_0_outputs,_,0.3375738,-0.42631087,-0.2927603,0.47340283,0.508487
attn_0_0_outputs,_,0.17334628,-0.44337755,-0.1420065,0.3830697,0.03647549
attn_0_0_outputs,_,0.03813181,0.0365893,-0.19176656,0.6987935,0.2864024
attn_0_0_outputs,_,0.35740525,-0.28247654,-0.09196785,-0.008380388,-0.21719033
attn_0_0_outputs,_,0.5937802,-0.55546325,0.22514486,0.50980234,0.53390974
attn_0_0_outputs,_,0.28207636,0.115961306,-0.21085836,0.47123963,0.115933545
attn_0_1_outputs,0,4.75948,-0.8945648,-0.7894457,-1.9644136,-2.1433825
attn_0_1_outputs,1,-0.6563123,2.4039586,-1.4790579,-0.7108399,-1.0886555
attn_0_1_outputs,2,-1.6376146,0.7465551,1.0065387,0.5563683,1.2466865
