feature,value,0,1,2,3,4
attn_0_0_outputs,0,4.1318955,-2.620752,-1.6884032,-1.8815373,-1.4845736
attn_0_0_outputs,1,-2.0094059,4.718467,-1.0675726,-1.3395959,-1.9554833
attn_0_0_outputs,2,-0.4714214,-0.74120736,4.116801,-2.0395668,-2.4538102
attn_0_0_outputs,3,-2.8986318,-1.8157564,-2.4594624,4.6196356,-1.3938568
attn_0_0_outputs,4,-0.52712435,-2.0201674,-2.3539093,-1.6483757,4.771612
attn_0_0_outputs,</s>,0.03272256,-0.44462064,0.3381599,-1.0800703,-0.04936067
attn_0_0_outputs,<pad>,0.23959962,-0.6325309,0.13395074,-0.079822004,-0.21871461
attn_0_0_outputs,<s>,-0.2642482,0.5679559,-0.110052824,-0.0040619783,0.36989444
attn_0_0_outputs,_,0.14663929,0.2459365,0.1440216,-0.5418004,-0.3558065
attn_0_0_outputs,_,0.45713517,0.05822176,-0.4182871,0.117727056,0.2213281
attn_0_0_outputs,_,0.32216445,0.6315586,-0.16783263,0.022709921,1.141873
attn_0_0_outputs,_,0.99043036,-0.1282002,-0.18152165,0.61784595,0.14645778
attn_0_0_outputs,_,-0.45577672,0.20198931,0.45900026,-0.22428735,0.4059698
attn_0_0_outputs,_,-0.6599064,-0.31315458,0.11816465,-0.35350013,0.9222696
attn_0_0_outputs,_,0.04697679,-0.08293846,-0.584032,0.40509433,0.8824648
attn_0_0_outputs,_,-0.40700382,0.1321091,-0.057383798,1.007699,-0.3596798
attn_0_0_outputs,_,-0.30876246,0.3434906,-1.0021671,-0.19558978,0.18047567
attn_0_0_outputs,_,0.35604274,-0.33371925,-0.73799056,1.0008448,0.5845784
attn_0_0_outputs,_,-0.102172926,-0.5155252,0.051068943,-0.5891096,-0.3894774
attn_0_0_outputs,_,0.4747021,-0.12453397,0.24994227,0.36347955,0.652544
attn_0_1_outputs,0,10.5337515,-5.0361214,-3.2735271,-5.060175,-5.397077
attn_0_1_outputs,1,-6.5149426,9.678393,-4.158995,-2.587899,-4.242276
