feature,value,0,1,2,3,4
attn_0_0_outputs,0,-0.6879202,-0.44775373,0.30150837,0.4347106,0.68506926
attn_0_0_outputs,1,-0.4583534,0.28705204,0.5937562,0.672978,1.0591556
attn_0_0_outputs,2,-1.3427575,-0.6744504,0.5191061,0.23307776,0.38641867
attn_0_0_outputs,3,-1.9489155,-1.0944433,0.18401061,0.87116367,0.58121854
attn_0_0_outputs,4,-1.5556614,-0.9100633,0.35465506,1.0232489,1.9758197
attn_0_0_outputs,</s>,-0.99309075,-0.6214783,0.2770697,1.0234673,0.80604565
attn_0_0_outputs,<pad>,-0.90470034,-0.37341094,-0.74211186,0.43424743,1.2726476
attn_0_0_outputs,<s>,-0.8533523,-0.13796258,0.5480542,1.3626575,2.0661194
attn_0_0_outputs,_,0.43395436,-0.2387277,-0.3322775,0.94008046,0.33153751
attn_0_0_outputs,_,0.22164316,0.47132522,-0.36173397,1.2311375,-0.9624602
attn_0_0_outputs,_,0.15255117,-1.0399935,0.01879781,0.5035748,0.8650285
attn_0_0_outputs,_,-0.37256426,-0.6312354,-0.7953213,2.040372,-1.0709561
attn_0_0_outputs,_,-0.08584799,-0.29650205,0.4377338,0.540506,0.019263128
attn_0_0_outputs,_,-0.31149456,-0.3669448,-0.77156776,1.2459693,-1.061956
attn_0_0_outputs,_,1.0349225,-0.14284892,-1.1884915,2.0468202,0.049706824
attn_0_0_outputs,_,0.9018157,0.58757097,-1.2917812,1.0117568,-0.15852238
attn_0_0_outputs,_,0.35794845,0.6203881,-0.63029414,1.5564358,-0.6818636
attn_0_0_outputs,_,0.50685936,0.6644283,-0.93789184,1.728189,-0.4814203
attn_0_0_outputs,_,-0.09489473,-0.059152324,-0.8589433,0.9974956,-0.578568
attn_0_0_outputs,_,0.86798257,-0.062349398,-1.1848193,0.6425929,-0.26074445
attn_0_0_outputs,_,0.3333993,-0.32469645,-1.253974,1.151821,-1.7508409
attn_0_0_outputs,_,0.8108766,0.6951626,-0.6137424,-0.18591759,-0.50439894
attn_0_0_outputs,_,1.1190712,0.2757895,-1.2538158,1.4846516,-0.8401465
attn_0_0_outputs,_,0.6186562,0.5030042,0.14760026,1.0292119,-0.66962296
attn_0_0_outputs,_,0.98314625,0.1317088,-0.6418058,2.0320396,-0.87375623
attn_0_0_outputs,_,1.1721854,0.04978138,-0.098295905,0.030644152,-1.6863434
attn_0_0_outputs,_,0.1189715,0.65831935,-0.76192707,0.45720163,-0.30682245
attn_0_0_outputs,_,1.3103608,0.2870391,-0.61973107,1.2102064,-1.1756446
attn_0_0_outputs,_,1.3615137,0.698178,-0.7840386,0.44605035,-1.1080567
attn_0_0_outputs,_,0.8647374,-0.0845704,-1.1907657,2.2600534,-2.3642185
attn_0_0_outputs,_,0.26193675,0.10171542,-1.8927596,0.839881,-1.5572797
attn_0_0_outputs,_,0.9222985,-0.11018217,-0.14314862,-0.5095465,-0.61470044
attn_0_0_outputs,_,0.39981866,0.75484675,-0.18310945,-0.23825741,-0.8465957
attn_0_0_outputs,_,1.1278596,0.68823093,-0.7625703,1.8044176,-2.2989476
