epoch,epoch_loss,split,loss,acc,sample_fn
0,1.3699638,train,0.7643682,0.704365511185825,gumbel_soft
0,1.3699638,val,0.89172536,0.6609756996939415,gumbel_soft
0,1.3699638,test,1.9793217,0.2627464075165807,gumbel_soft
1,0.59978306,train,0.46154723,0.8437436678699277,gumbel_soft
1,0.59978306,val,0.7760468,0.7749179542018511,gumbel_soft
1,0.59978306,test,4.081382,0.29042695283714076,gumbel_soft
2,0.3866592,train,0.32101348,0.8928322163768584,gumbel_soft
2,0.3866592,val,0.44032407,0.856078763966223,gumbel_soft
2,0.3866592,test,6.724051,0.31060012896094324,gumbel_soft
3,0.2850742,train,0.25356135,0.9196241622826438,gumbel_soft
3,0.2850742,val,0.44803178,0.8617205649175854,gumbel_soft
3,0.2850742,test,10.542109,0.3716608327192336,gumbel_soft
4,0.22421326,train,0.17596741,0.9556919751742977,gumbel_soft
4,0.22421326,val,0.34612137,0.9085880747815185,gumbel_soft
4,0.22421326,test,15.348404,0.408426215917465,gumbel_soft
5,0.14447744,train,0.112363346,0.9793244226973561,gumbel_soft
5,0.14447744,val,0.20981546,0.9480806814410561,gumbel_soft
5,0.14447744,test,19.956533,0.4159450994841562,gumbel_soft
6,0.098748185,train,0.07775209,0.9859060855991415,gumbel_soft
6,0.098748185,val,0.13920687,0.9661123197758029,gumbel_soft
6,0.098748185,test,23.431646,0.403325350036846,gumbel_soft
7,0.06668818,train,0.06603159,0.9863188466705191,gumbel_soft
7,0.06668818,val,0.1115119,0.9735609720122423,gumbel_soft
7,0.06668818,test,28.308578,0.43996407516580693,gumbel_soft
8,0.046625767,train,0.037844025,0.9952720095460379,gumbel_soft
8,0.046625767,val,0.063604146,0.9871307939083299,gumbel_soft
8,0.046625767,test,32.023647,0.43384994473102434,gumbel_soft
9,0.036813017,train,0.034958564,0.9940787548124188,gumbel_soft
9,0.036813017,val,0.052566227,0.9888638961613628,gumbel_soft
9,0.036813017,test,35.285942,0.43828297715549003,gumbel_soft
10,0.028302856,train,0.02583489,0.9966378734549602,gumbel_soft
10,0.028302856,val,0.03979271,0.9920719790552749,gumbel_soft
10,0.028302856,test,38.11642,0.4226810058953574,gumbel_soft
11,0.023954904,train,0.021383075,0.9969755870588147,gumbel_soft
11,0.023954904,val,0.03472709,0.9938419558243298,gumbel_soft
11,0.023954904,test,39.596745,0.41094786293294033,gumbel_soft
12,0.022902673,train,0.019070191,0.997193224714632,gumbel_soft
