feature,value,0,1,2,3,4
attn_0_0_outputs,0,3.1579,1.9961492,-0.39075443,-1.8935132,-2.2307293
attn_0_0_outputs,1,0.45001224,0.70457405,0.61070174,-0.3334263,-1.2537841
attn_0_0_outputs,2,-1.2244964,0.39902332,0.9397373,0.96503764,-0.36249915
attn_0_0_outputs,3,-1.5406846,-1.7320025,1.535562,4.725588,-4.131184
attn_0_0_outputs,4,-5.4949036,-6.466017,-3.5143006,-0.4627678,9.418681
attn_0_0_outputs,</s>,-1.5005977,0.24098578,0.3772649,0.5801455,0.8275272
attn_0_0_outputs,<pad>,-0.06758236,0.04542516,0.48072335,0.09775542,0.38062075
attn_0_0_outputs,<s>,-2.9532716,0.38299048,0.8575476,4.3967423,-1.6338372
attn_0_0_outputs,_,0.8381133,0.06748606,0.27160928,-0.28199258,-2.125235
attn_0_0_outputs,_,0.25747395,0.5367522,0.56565815,0.18521105,-1.3446449
attn_0_0_outputs,_,-0.27213615,0.3375417,0.51426685,0.72028637,-0.045219894
attn_0_0_outputs,_,0.78313434,-0.13883293,1.2304463,-0.041623358,-0.28253558
attn_0_0_outputs,_,-0.70609236,-0.013488393,0.6719425,0.10131706,0.5327788
attn_0_0_outputs,_,-0.18022034,0.30541912,-0.51191235,0.20125866,0.37720352
attn_0_0_outputs,_,-0.64319134,-1.0148156,0.48319197,0.39695665,-0.36154836
attn_0_0_outputs,_,-0.2482786,0.04873056,-0.27208865,0.037886694,0.01006656
attn_0_0_outputs,_,-0.7446492,0.39394405,-0.49480274,-0.0358365,0.46569037
attn_0_0_outputs,_,-0.03636417,-0.2935577,-0.52357596,-0.585426,0.041999254
attn_0_0_outputs,_,-0.3527218,-0.10792316,0.39065468,0.971684,0.017873645
attn_0_0_outputs,_,-0.5875288,-0.4502616,0.5343979,-0.38167086,0.028409421
attn_0_1_outputs,0,9.324976,-4.5919495,-3.888016,-3.7320044,-3.269618
attn_0_1_outputs,1,-1.4586042,0.45509169,-0.30053377,0.77908707,0.90327674
attn_0_1_outputs,2,-0.7234467,-0.5011273,-0.24001372,0.64268076,0.8259135
attn_0_1_outputs,3,-4.181759,-1.0528932,-0.463509,1.592902,0.82796144
attn_0_1_outputs,4,-1.7067406,-1.1687894,0.1093106,1.451499,1.351482
attn_0_1_outputs,</s>,-0.9197738,-0.84302723,-0.004070798,0.32735172,0.6232751
attn_0_1_outputs,<pad>,-0.032351337,-0.36169642,-0.44049045,0.23496002,1.1555572
attn_0_1_outputs,<s>,-2.881974,0.81717825,1.4447417,-2.2498112,4.0986943
attn_0_1_outputs,_,1.281044,0.18387151,0.43826222,-0.35408112,-1.2365184
attn_0_1_outputs,_,1.2569145,0.7192407,0.7181382,0.79427993,-2.529678
attn_0_1_outputs,_,0.06242777,-0.90344155,0.48315537,0.2882369,0.36468497
attn_0_1_outputs,_,0.0059620193,0.24778958,-0.4927563,0.62658036,0.13229844
attn_0_1_outputs,_,-0.8489756,0.4988282,0.22975464,0.31345603,-0.1914653
attn_0_1_outputs,_,0.17349528,0.21865481,-0.07215964,0.6359488,-0.3883604
attn_0_1_outputs,_,-0.5770469,-0.21312274,-0.20946348,-0.06891812,0.24697812
attn_0_1_outputs,_,-0.15922324,-0.16645618,0.32153592,0.1929819,-0.2957586
attn_0_1_outputs,_,-0.36141005,0.6960277,0.75056887,-0.0696114,0.12904875
attn_0_1_outputs,_,-0.5053331,-0.073553585,-0.06971092,0.058202084,0.062013406
attn_0_1_outputs,_,0.060837768,0.3086148,0.18400712,-0.49714884,-0.25191608
attn_0_1_outputs,_,0.07928993,-0.045693394,0.32495874,-0.07894442,0.55665
attn_0_2_outputs,0,3.4611015,2.4041865,-0.06708018,-1.433638,-5.341402
attn_0_2_outputs,1,-0.5002089,2.5543413,0.8210831,-0.2838051,-3.1472847
attn_0_2_outputs,2,-1.8241541,0.28385064,1.1981151,0.5586027,-3.1044383
attn_0_2_outputs,3,-1.8230691,-1.2190313,2.2682621,5.039464,-6.608231
attn_0_2_outputs,4,-6.0197897,-5.7031245,-2.858007,0.34120286,7.0818815
attn_0_2_outputs,</s>,-3.1086159,-7.316663,-4.8929095,-4.2292514,16.087181
attn_0_2_outputs,<pad>,-0.7501518,-0.2518789,-0.66138405,-0.05005779,1.3126961
attn_0_2_outputs,<s>,-0.02589225,-0.15177962,-0.010600366,-0.06577592,0.97005135
attn_0_2_outputs,_,0.48514777,1.184634,0.7214693,-0.19080159,-1.3337841
attn_0_2_outputs,_,1.4411448,0.6318729,0.306908,0.8322348,-2.0130813
attn_0_2_outputs,_,-0.38771355,-0.058038305,0.092794314,0.13564757,-0.9196349
attn_0_2_outputs,_,0.38986477,0.4437903,0.5270296,0.4904759,-0.55477333
attn_0_2_outputs,_,0.31896445,-0.10297408,0.36847976,0.44618306,0.8147672
attn_0_2_outputs,_,0.30247343,-0.36771172,-0.27552935,0.15784217,0.20529781
attn_0_2_outputs,_,-0.087609984,-0.38046345,0.06041283,0.32397512,0.23926334
attn_0_2_outputs,_,-0.06568378,0.50138074,0.5680409,0.2832892,-0.5920423
attn_0_2_outputs,_,0.077939264,-0.5861562,0.818214,0.27855772,-0.50443715
attn_0_2_outputs,_,-0.05702838,0.13841191,1.6113558,0.45310813,0.011158827
attn_0_2_outputs,_,0.5582586,0.40342465,0.4027557,0.5466413,0.38640538
attn_0_2_outputs,_,-0.10571104,-0.24588843,0.445962,0.23031083,0.27694717
attn_0_3_outputs,0,1.7823064,4.6179485,4.936481,2.025235,-14.849278
attn_0_3_outputs,1,0.9363052,3.9326627,-3.8555915,-3.1106055,-1.6829888
attn_0_3_outputs,2,-1.2629974,-2.8479269,0.62232053,0.60396236,2.1714652
attn_0_3_outputs,3,-2.437891,-1.9316921,0.29670668,1.4559331,1.9689802
attn_0_3_outputs,4,-4.5080814,-3.96398,-0.4639976,1.325279,3.5365922
attn_0_3_outputs,</s>,-1.1218339,-0.20770818,0.051805772,0.31666836,0.35479996
attn_0_3_outputs,<pad>,0.3070145,0.22528304,0.45253035,0.339544,-0.42371115
attn_0_3_outputs,<s>,0.42335266,-1.8862538,-0.18751389,1.3268937,-0.016564563
attn_0_3_outputs,_,0.39978984,0.2587842,0.60604894,-0.37672895,-1.15289
attn_0_3_outputs,_,0.33354884,0.6738232,0.14776266,0.57965004,-1.8403172
attn_0_3_outputs,_,-1.1062269,-0.2755871,0.33254957,-0.12813208,0.3453156
attn_0_3_outputs,_,-0.11088494,0.21581794,-0.21966496,0.7300637,-0.38182703
attn_0_3_outputs,_,-0.41005987,-0.4429562,-0.17462116,1.0673925,0.30064857
attn_0_3_outputs,_,-0.07894798,-0.7322619,-0.22729346,0.41692024,0.056369834
attn_0_3_outputs,_,-0.042877514,-0.58008456,0.31591615,0.9558184,0.40143886
attn_0_3_outputs,_,0.51989335,0.70908684,0.2772226,-0.20790093,-0.2457155
attn_0_3_outputs,_,-0.56147814,0.523792,-0.42949486,0.044357866,0.16722998
attn_0_3_outputs,_,-0.34089485,0.10394978,-0.18007462,-0.16365409,0.5544711
attn_0_3_outputs,_,-0.22909297,0.17355317,0.43919495,0.0715702,0.2283048
attn_0_3_outputs,_,-0.3840847,-0.1265065,0.6616842,-0.15644056,-0.049898814
attn_0_4_outputs,0,0.2756276,1.1619983,-0.72316426,-0.22047696,0.22723651
attn_0_4_outputs,1,-1.2798586,-0.06798606,0.028417304,0.79941773,0.80671436
attn_0_4_outputs,2,-0.9573301,-3.4203851,1.6192776,0.500453,3.334543
attn_0_4_outputs,3,-1.559725,-1.0468453,-0.13800293,1.5115237,0.8373623
attn_0_4_outputs,4,-2.06614,-1.519303,-0.47136393,1.0466712,1.3824015
attn_0_4_outputs,</s>,-0.48488405,-0.32388613,0.117535226,0.65907294,0.84841007
attn_0_4_outputs,<pad>,0.077355154,0.31931782,-0.175396,-0.6040123,0.09667053
attn_0_4_outputs,<s>,-0.28467816,-1.1036812,-0.029139973,0.5504202,0.36026248
attn_0_4_outputs,_,0.19706906,0.69746333,0.16536912,-0.2154516,-0.28124425
attn_0_4_outputs,_,0.38282034,0.33875775,0.6838354,-0.060255717,-1.3592788
attn_0_4_outputs,_,0.38461974,-0.29078683,0.062390383,-0.09695121,0.45592955
attn_0_4_outputs,_,-0.5762321,-0.6111582,0.062388897,0.9810389,0.04885018
attn_0_4_outputs,_,-0.43028027,0.22173922,-0.23915254,0.2869705,-0.27851966
attn_0_4_outputs,_,0.23850073,0.58292747,-0.29706082,1.2101973,0.10886335
attn_0_4_outputs,_,-0.23691271,0.09194117,0.60829157,0.084184624,-0.22616632
attn_0_4_outputs,_,-0.39370078,-0.72138387,0.34335864,0.3694258,0.3546226
attn_0_4_outputs,_,0.07330276,-0.462884,-0.51557344,0.030567765,0.07547078
attn_0_4_outputs,_,-0.28824076,0.1669293,-0.114323705,-0.079747476,0.27986777
attn_0_4_outputs,_,-0.03109467,-0.4512866,0.08692906,-0.038597614,-0.011644582
attn_0_4_outputs,_,-0.0844105,-0.3367178,0.017570531,-0.24774231,0.5572644
attn_0_5_outputs,0,1.1476283,3.4719028,1.0639943,-1.5341942,-3.4588253
attn_0_5_outputs,1,-0.8678161,-0.13458951,0.24342792,-0.36695912,-0.28484344
attn_0_5_outputs,2,1.8078114,0.49687263,0.11530481,-0.6722333,-0.91723084
attn_0_5_outputs,3,-0.41908014,0.037105445,1.0717418,1.9034485,-3.0898857
attn_0_5_outputs,4,-3.0710716,-2.1984715,-1.0772902,-0.20759149,4.2309995
attn_0_5_outputs,</s>,-5.3017936,-4.2731605,-2.54016,-0.1962489,9.166088
attn_0_5_outputs,<pad>,0.21940155,-0.20249583,-0.3719269,-0.23532414,0.33530995
attn_0_5_outputs,<s>,-0.9217737,-2.2038205,0.8734484,2.8878548,-2.4504673
attn_0_5_outputs,_,0.16749561,0.45035684,1.2041125,0.15235855,-0.42765552
attn_0_5_outputs,_,-0.17820024,0.35602868,0.2315411,-0.23395482,-0.48226732
attn_0_5_outputs,_,0.45074847,0.0389603,-0.18157315,0.37182727,-0.22303727
attn_0_5_outputs,_,-0.03522522,-0.05673738,-0.50875664,0.21083513,-0.29317066
attn_0_5_outputs,_,-0.17123547,0.7163858,0.65753245,0.24247861,-0.45969257
attn_0_5_outputs,_,-0.33107266,-0.06219202,-0.054132424,0.07825004,-0.35457832
attn_0_5_outputs,_,0.23099838,-0.28395987,-0.11046817,0.10024435,0.01672716
attn_0_5_outputs,_,-0.23055278,-0.4562688,0.6830128,-0.08569831,0.04232738
attn_0_5_outputs,_,-0.5292558,1.30388,0.2056314,0.11127913,0.36756507
attn_0_5_outputs,_,-0.61746746,0.3157496,0.1806946,0.638951,0.44782525
attn_0_5_outputs,_,0.21047853,0.30030793,0.66948384,-0.21078523,0.32837397
attn_0_5_outputs,_,-0.29023656,0.87737757,0.6839285,-0.12301021,0.11328699
attn_0_6_outputs,0,0.5219582,-1.5891008,0.9404916,0.7555105,-0.76483333
attn_0_6_outputs,1,-1.498871,-0.85322624,0.13481173,1.3482069,0.9937314
attn_0_6_outputs,2,-2.4553647,-2.3279,0.87350404,2.0595014,1.3818508
attn_0_6_outputs,3,-1.3133649,0.14886254,-0.9534978,2.0514066,0.41616127
attn_0_6_outputs,4,-2.8423514,-0.36797738,-1.0790911,0.86819416,3.0387692
attn_0_6_outputs,</s>,-2.3601995,-3.2080445,-1.1500887,2.5238695,1.8907673
attn_0_6_outputs,<pad>,-0.2733174,-0.61512345,0.20893517,0.33096242,0.66650456
attn_0_6_outputs,<s>,1.252024,0.5351571,-0.15263931,-0.48893595,-1.7352856
attn_0_6_outputs,_,0.7243935,0.72296524,0.42924783,0.22910607,-0.40192005
attn_0_6_outputs,_,0.39573938,1.0350097,0.368476,1.1517055,-1.5149226
attn_0_6_outputs,_,0.013022238,-0.14872918,-0.086747564,0.46526796,-0.3520361
attn_0_6_outputs,_,-0.22585832,-1.0105315,-0.07247479,0.27404866,0.04091423
attn_0_6_outputs,_,0.19794774,-0.20665719,0.21059723,-0.14974806,0.44096732
attn_0_6_outputs,_,-0.53184026,0.0016481094,0.14355077,0.6354715,0.095792234
attn_0_6_outputs,_,0.8128494,-0.19006765,0.022931075,0.814928,-0.30876458
attn_0_6_outputs,_,0.06800718,-0.66905636,0.7765239,0.40811688,0.36933267
attn_0_6_outputs,_,0.24799848,0.4161337,0.14841497,0.09826542,-0.28415293
attn_0_6_outputs,_,-0.920486,-0.053786844,0.014331205,0.34937575,0.12980594
attn_0_6_outputs,_,-0.30914482,0.4395005,0.54185057,0.7899439,0.14224207
attn_0_6_outputs,_,-0.5061029,0.38320142,0.37978753,-0.4834255,-0.5506365
attn_0_7_outputs,0,0.81272614,0.7736609,0.78057563,0.53150004,-0.5977764
attn_0_7_outputs,1,-1.1727214,-0.04755224,0.3658068,1.019114,-0.3143571
attn_0_7_outputs,2,-0.4849559,-0.08421535,0.13665129,1.205475,0.2572341
attn_0_7_outputs,3,-2.0763803,-0.64578813,0.3977987,1.6372418,1.1988683
attn_0_7_outputs,4,-3.3912868,-1.5085025,0.79624295,2.3159807,1.8320487
attn_0_7_outputs,</s>,-0.4613038,-0.27270162,0.42392454,0.7239077,-0.3029773
attn_0_7_outputs,<pad>,-0.3863197,-0.17196426,0.48327482,-0.52533895,0.038566545
attn_0_7_outputs,<s>,-1.1428072,-0.4403184,-0.14701216,-1.4681107,2.959461
attn_0_7_outputs,_,0.068596706,0.33735985,0.02364208,0.25863793,-1.3777888
attn_0_7_outputs,_,0.18698506,0.05523723,0.863659,-0.197139,-0.5268564
attn_0_7_outputs,_,-0.15622713,-0.23652095,0.34615308,-0.21780385,0.35558206
attn_0_7_outputs,_,-0.45577168,0.35768425,0.25597864,0.15615898,0.0697094
attn_0_7_outputs,_,0.40173218,0.13910712,0.24705037,-0.014382588,0.5270627
attn_0_7_outputs,_,-1.0679958,0.012365543,-0.2101579,1.5029095,0.9252914
attn_0_7_outputs,_,-0.48538792,-0.17776407,0.29073408,0.9768753,0.31542748
attn_0_7_outputs,_,-0.6185517,-0.40032327,-0.5947178,0.11242461,0.1316441
attn_0_7_outputs,_,0.15825579,0.5917011,-0.4231816,0.16479987,-0.027814565
attn_0_7_outputs,_,-1.7204809,0.38527125,0.15042731,-0.3576414,0.08408272
attn_0_7_outputs,_,0.49793133,0.24601723,-0.15899445,0.6215327,0.8032535
attn_0_7_outputs,_,-0.530231,0.55152684,-0.18027985,0.34726438,-0.11021003
attn_1_0_outputs,0,-0.31267482,-1.188313,-0.1160408,0.99036115,0.90333354
attn_1_0_outputs,1,-1.3414855,0.58528596,-1.0598731,-0.3024315,0.6353954
attn_1_0_outputs,2,-1.5824059,-2.4759834,1.0114871,1.2559441,1.6335626
attn_1_0_outputs,3,-0.5119746,-1.413645,0.10775531,1.3010345,0.6204535
attn_1_0_outputs,4,-3.1575398,-2.5566983,-0.08537881,1.2492353,1.2719775
attn_1_0_outputs,</s>,-0.39878908,-0.13685676,0.25037116,0.20614551,-0.092905864
attn_1_0_outputs,<pad>,-0.18678755,-0.114446215,0.30601606,0.36715528,0.7549672
attn_1_0_outputs,<s>,-1.8791796,-2.760057,0.1337719,1.3595395,2.8143983
attn_1_0_outputs,_,0.3057847,0.7566636,-0.28049636,-0.07168524,-0.7278213
attn_1_0_outputs,_,-0.055483386,-0.2039842,0.42399338,-0.13079531,-0.6761521
attn_1_0_outputs,_,-0.47695848,0.30218023,-0.5314972,0.348081,0.5215572
attn_1_0_outputs,_,0.6286183,0.22774917,0.6979492,-0.1292032,0.49880016
attn_1_0_outputs,_,0.37538692,-0.2288856,0.5400285,-0.4836974,-0.7765377
attn_1_0_outputs,_,-0.46320426,0.3911569,0.089822814,-0.21305084,0.51441664
attn_1_0_outputs,_,0.03571768,-0.25253323,0.25466257,0.48199463,-0.5918632
attn_1_0_outputs,_,0.059539348,-1.0290425,-1.4780916,0.006336274,0.79387635
attn_1_0_outputs,_,-0.7847467,-0.51723754,-0.3756758,-0.47954777,0.40451124
attn_1_0_outputs,_,-0.7211903,-0.106463395,0.47384998,0.35468596,0.73322135
attn_1_0_outputs,_,0.15705986,-0.7519755,0.43745714,-0.1577937,-0.2514046
attn_1_0_outputs,_,-0.11231457,-0.012169378,-0.05202864,-0.24024667,0.2585585
attn_1_1_outputs,0,-1.8727657,-0.600685,0.46884936,1.3800237,0.97483885
attn_1_1_outputs,1,-1.1917474,-1.1751684,0.49148822,1.5361149,1.5757364
attn_1_1_outputs,2,-1.1472046,-0.36284488,0.18600154,1.236617,0.68805027
attn_1_1_outputs,3,0.49557182,-0.101902,-0.09334745,1.2623415,0.35320532
attn_1_1_outputs,4,-1.1906697,-1.4829074,-0.88930374,0.77001905,1.9124339
attn_1_1_outputs,</s>,-1.3663152,-1.0550269,-0.008183375,1.2842928,0.9509131
attn_1_1_outputs,<pad>,0.43462604,-0.028639192,-0.44486287,-0.39631546,0.25727975
attn_1_1_outputs,<s>,-0.55577564,-0.1434267,-0.09902169,0.43937388,0.9964723
attn_1_1_outputs,_,0.142751,0.3200776,-0.22759695,-0.13102406,0.15258741
attn_1_1_outputs,_,-0.27398506,0.5867711,0.4329565,0.24483052,-0.3963962
attn_1_1_outputs,_,-0.17170957,-0.5088108,0.38768125,0.5032869,0.5014583
attn_1_1_outputs,_,-0.23428904,0.051979855,-0.4998478,-0.10350551,0.5910761
attn_1_1_outputs,_,0.103124306,0.41098648,0.14774902,-0.726362,-0.09571876
attn_1_1_outputs,_,-0.11431842,0.05226439,0.03452942,0.3108735,0.6379742
attn_1_1_outputs,_,-0.33906513,0.18348123,-1.2888608,-0.56540793,0.5458513
attn_1_1_outputs,_,-0.015204987,-0.1802025,-0.39263764,0.6720788,0.40314028
attn_1_1_outputs,_,-0.74038863,-0.10984848,-0.45521635,0.4973804,0.11619489
attn_1_1_outputs,_,-0.52714187,-0.17803723,-0.04961124,-0.39853582,0.9304794
attn_1_1_outputs,_,0.5920832,-0.022413276,-0.53832954,-0.42274383,-0.103942916
attn_1_1_outputs,_,-0.66790074,-0.05936052,0.13201626,0.4586804,0.31142426
attn_1_2_outputs,0,-0.020211503,-0.13269483,-0.8273623,0.76534706,0.22901553
attn_1_2_outputs,1,-0.956107,-1.0509787,0.087536044,1.3777119,1.3348365
attn_1_2_outputs,2,-0.1074089,-0.23953223,0.11161036,0.9929178,0.20139162
attn_1_2_outputs,3,-0.8520728,-1.154184,0.35814863,1.9200215,-0.45686647
attn_1_2_outputs,4,-1.5003254,-2.1498768,-1.0135691,1.1411505,2.272538
attn_1_2_outputs,</s>,-0.83212775,-1.4619943,-0.42842633,0.4226762,2.8884184
attn_1_2_outputs,<pad>,-0.6762956,-0.22557805,0.24370961,0.24659812,0.6067984
attn_1_2_outputs,<s>,-2.0768645,1.3783438,0.23818864,-1.2405128,2.9000835
attn_1_2_outputs,_,0.781313,0.83102095,0.19696377,-0.9284395,-0.6382371
attn_1_2_outputs,_,0.59613246,0.1303684,-0.095907986,-0.28188962,-0.4084105
