feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,-0.63149756,-0.023028595,-0.2838588,-0.21821876,-0.2109353,-0.21102412,0.96877056
attn_0_0_outputs,1,0.43726465,0.16781953,-0.033702053,0.430903,0.30871,0.23949753,1.5201564
attn_0_0_outputs,10,-0.16640633,0.22248465,0.26707727,0.3711901,0.1363012,0.28465813,0.89232713
attn_0_0_outputs,11,-0.54187953,-0.09496615,-0.15960546,-0.0638461,-0.08695109,-0.164478,2.120155
attn_0_0_outputs,12,0.01387962,3.7471356e-05,0.24551496,0.1070286,0.51731825,0.17061137,1.328228
attn_0_0_outputs,13,-0.31898987,-0.2529839,0.020204963,0.06291619,-0.10773846,0.047655318,0.6309341
attn_0_0_outputs,14,-0.073275164,0.034909587,-0.14821284,-0.48974147,0.15809101,0.001349195,0.57457566
attn_0_0_outputs,15,-0.34222633,-0.24541913,-0.30074593,-0.06305964,-0.17690729,-0.14176613,1.2977232
attn_0_0_outputs,16,-0.16915733,0.044667967,0.22399543,0.1272791,0.64663374,-0.092343725,1.3186244
attn_0_0_outputs,17,-0.23968829,-0.14847206,-0.15672664,-0.2530654,0.12554656,0.19960967,-0.143236
attn_0_0_outputs,18,-0.22216159,0.29779685,-0.38037705,-0.36651555,-0.20485626,-0.25665975,2.3861876
attn_0_0_outputs,19,0.20157497,0.2323119,-0.1026924,0.16148406,0.6958392,0.08045114,-0.47840685
attn_0_0_outputs,2,0.010524192,-0.049707264,0.038744394,-0.0607812,0.53258204,0.10386183,0.6298526
attn_0_0_outputs,20,-0.012947738,0.20288964,-0.019109515,-0.26076815,0.25854045,0.105275795,0.043280616
attn_0_0_outputs,21,0.33020797,0.0901166,0.28350776,0.16654353,0.06003899,-0.25066057,0.6684652
attn_0_0_outputs,22,-0.33071625,0.008774055,0.20036516,-0.17600372,-0.07436382,-0.32306427,-0.468779
attn_0_0_outputs,23,0.06479628,0.34584782,0.06521413,-0.43462673,-0.03270585,0.10872923,1.5647736
attn_0_0_outputs,24,0.14977676,0.1867429,0.31466275,-0.17944695,0.26649,0.32059613,-0.58702326
attn_0_0_outputs,25,-0.1860752,1.5636662,0.25182733,-0.32281917,0.3818781,0.21850845,-9.055981
attn_0_0_outputs,26,-0.49740207,0.5041917,-0.10394881,-0.3393131,-0.15463065,-0.15931515,0.7878385
attn_0_0_outputs,27,0.15412848,0.04561341,-0.25472423,-0.7673788,-0.031773057,-0.0445578,-0.2407006
attn_0_0_outputs,28,0.63494265,0.7766719,-0.23415343,-0.48054808,0.5545286,-0.08828492,-0.5640308
attn_0_0_outputs,29,1.0047828,1.027587,0.3728168,0.97027487,-0.030063862,-0.33227137,-0.046134073
attn_0_0_outputs,3,-0.2678631,0.034534734,-0.07632458,-0.16855781,0.21392693,-0.18230663,0.97999656
attn_0_0_outputs,30,0.3708161,0.23389691,0.1783321,0.53200126,0.81493366,-0.28373098,-0.9573046
attn_0_0_outputs,31,0.20468122,0.08025359,0.080201045,0.09948437,0.5612714,-0.20006518,-0.4355655
attn_0_0_outputs,32,0.26879218,0.5313213,0.097913176,0.3969653,0.100211814,-0.092766576,-0.41877547
attn_0_0_outputs,33,-0.04579387,-0.014237206,0.2258976,0.011314571,0.33389264,0.09856041,-1.0764247
attn_0_0_outputs,34,0.08599895,0.17592803,0.63653976,0.5344212,-0.04092715,0.16353695,-1.8936676
attn_0_0_outputs,35,0.25764704,0.2711852,0.21385238,-0.2974435,0.07565519,-1.0664295,-1.8199488
attn_0_0_outputs,36,1.0390587,1.0651923,-0.15782535,0.036078434,0.6494284,0.2549952,-1.6695035
attn_0_0_outputs,37,0.5134752,0.64490795,0.0025199084,-0.13434263,0.24018534,-0.20409788,-1.09167
attn_0_0_outputs,38,0.5527817,0.06542395,0.021202412,-0.7774489,-0.025069928,-0.047818225,-3.263225
attn_0_0_outputs,39,-0.17848857,0.92281485,0.29757768,0.21124728,0.22180302,-0.49756664,-2.030925
attn_0_0_outputs,4,0.07158092,0.24494556,-0.47548023,-0.41720524,-0.03574274,-0.14591646,-0.20513643
attn_0_0_outputs,40,-0.58538854,0.8880876,0.4345956,0.34934494,0.37259582,-0.19278452,0.058364872
attn_0_0_outputs,41,0.6298299,0.15571637,-0.44774416,0.25573164,-0.36972296,-0.38798046,0.5501788
attn_0_0_outputs,42,0.11540053,-0.07152289,0.11133284,0.82855546,-0.39032048,-0.04204836,-0.35281605
attn_0_0_outputs,43,-0.74730736,-0.27292317,-0.3632543,-0.042713284,-0.06913755,-0.3907831,0.29251748
attn_0_0_outputs,44,-0.5151342,-0.18206534,-0.65964335,0.22575428,0.36908472,-0.32132527,-0.16996136
attn_0_0_outputs,45,-0.17265825,0.39810073,-0.45455155,-0.30847073,-0.019655462,-0.07861193,-0.1168986
attn_0_0_outputs,46,-0.61360484,0.53898454,0.1442006,0.053370867,0.24900827,-0.18831702,-0.2169331
attn_0_0_outputs,47,-0.1003208,0.032895893,0.124960005,-0.00053051894,-0.25194466,-0.38372084,0.6382515
attn_0_0_outputs,48,0.2506491,-0.14343305,0.32121867,0.047493894,0.20852245,-0.6315986,0.42495334
attn_0_0_outputs,49,-0.34741777,-0.1470523,0.42638764,-0.19964448,0.09565931,-0.6014266,-0.18146726
attn_0_0_outputs,5,0.24289048,0.11164486,-0.11622548,-0.2821202,0.2030355,0.17682303,-1.7491274
attn_0_0_outputs,6,0.08579308,0.15783171,0.0617528,0.004969035,0.21668427,0.16817045,-0.9288001
attn_0_0_outputs,7,-0.39879575,-0.509414,-0.58230954,0.021934504,-0.09364043,-0.32035032,1.0918694
attn_0_0_outputs,8,0.20312607,-0.15964854,0.54093534,0.63273406,0.71601593,0.48595217,-1.9164827
