feature,value,0,1,2,3,4
attn_0_0_outputs,0,-1.6454153,-0.8482483,-0.17530417,0.36698708,0.67158544
attn_0_0_outputs,1,-1.469821,-0.25069875,0.11414487,0.041521944,0.019601917
attn_0_0_outputs,2,-1.9421386,-0.738192,0.13014516,0.6362431,0.87672836
attn_0_0_outputs,3,-2.519301,-1.3875198,-0.07052788,1.1361921,0.39718816
attn_0_0_outputs,4,-2.8648608,-1.5414908,-0.27772745,0.8142771,1.9617788
attn_0_0_outputs,</s>,-1.979116,-0.57218957,-0.054649904,0.3621336,1.727726
attn_0_0_outputs,<pad>,-0.2735269,-1.0613772,0.17575702,0.6341112,1.194137
attn_0_0_outputs,<s>,-2.318835,-0.026806084,0.04094853,0.42517465,0.9503314
attn_0_0_outputs,_,0.39595217,-0.022375427,0.37195706,0.13262618,0.02191715
attn_0_0_outputs,_,0.34628382,-0.038165227,0.007096915,-0.47853747,-0.1476012
attn_0_0_outputs,_,0.33828533,-0.6183448,-0.041273057,-0.3959849,0.064384244
attn_0_0_outputs,_,0.5925269,0.07557651,0.2697076,-0.02993756,-0.13450147
attn_0_0_outputs,_,0.6340433,-0.13560744,0.2470133,-0.16792758,-0.72936475
attn_0_0_outputs,_,0.9067086,-0.45691955,-0.36244756,-0.42293248,-0.6299135
attn_0_0_outputs,_,0.33247325,0.1057197,-0.14785784,-0.89878225,-0.75549364
attn_0_0_outputs,_,0.94523036,0.90408486,0.5977936,-0.30019405,-0.88011223
attn_0_0_outputs,_,-0.29441988,0.17333035,0.052645437,0.12146903,-0.16767514
attn_0_0_outputs,_,0.16724803,-0.06451793,-0.11488322,-0.31853828,-0.9590669
attn_0_0_outputs,_,0.38582587,0.42046034,0.2467655,-0.11542944,-0.801515
attn_0_0_outputs,_,0.65973276,0.21914692,0.112372294,-0.19897592,-1.047344
attn_0_0_outputs,_,0.4650359,-0.084314086,0.6629944,-0.86797184,-0.8811208
attn_0_0_outputs,_,0.7322202,-0.0082945535,0.6813619,-0.4189683,0.021744475
attn_0_0_outputs,_,0.61967176,0.27773502,0.6259738,-0.13162833,-0.5224885
attn_0_0_outputs,_,0.407959,0.09072789,0.9067894,-0.50561875,-0.9619167
attn_0_0_outputs,_,0.8793821,-0.27249673,1.3582884,0.026227698,-0.62667716
attn_0_0_outputs,_,1.0345126,-0.3689102,0.8500552,-0.34467852,-0.777205
attn_0_0_outputs,_,0.09287037,-0.025647564,0.43885827,0.37504235,-1.2106955
attn_0_0_outputs,_,0.57981586,-0.9481734,0.5079978,0.26606587,-1.2081659
attn_0_0_outputs,_,0.28190115,1.1704079,1.2950356,-0.28484055,-2.0481584
attn_0_0_outputs,_,0.3913504,-0.267539,0.8449524,1.4192281,-1.6546001
attn_0_0_outputs,_,-0.6266677,0.41787565,0.56136525,-0.9160693,0.546667
attn_0_0_outputs,_,0.6773784,-0.29893115,-0.09713838,0.15299515,0.76118094
attn_0_0_outputs,_,-0.5137339,-0.63333195,0.11511673,0.1790462,0.42631975
attn_0_0_outputs,_,-0.58631176,-0.2115765,0.31143,-0.4374907,-0.1589127
attn_0_0_outputs,_,-0.36241353,0.13230762,0.048428766,-0.11604912,0.41566324
attn_0_0_outputs,_,0.18560065,-0.26163977,-0.05682209,-0.39417654,0.8333317
attn_0_0_outputs,_,-0.14594138,0.09150738,0.10916433,0.41597533,0.5983944
attn_0_0_outputs,_,-0.66090435,-0.044622492,-0.10462971,0.03841175,0.4677288
attn_0_0_outputs,_,-0.5274049,-0.33473465,-0.03809088,0.18860857,0.2645552
attn_0_0_outputs,_,0.25593132,-0.35117745,-0.518838,-1.2075068,-0.298176
attn_0_1_outputs,0,-1.5360136,-0.78933007,0.33320376,0.9414238,0.67061555
