feature,value,0,1,2,3,4
attn_0_0_outputs,0,0.350079,-0.02559356,-0.1320055,-0.20990215,-0.02425336
attn_0_0_outputs,1,-0.5348334,0.7117487,-0.23713896,-0.58156437,-0.94064814
attn_0_0_outputs,2,-0.25371084,0.10005576,0.5797674,0.19411537,-0.79384404
attn_0_0_outputs,3,-0.1318956,0.17987493,0.30391997,1.3642164,-0.91232747
attn_0_0_outputs,4,-0.6048036,-0.36988848,-0.60927117,-0.13327697,0.9413832
attn_0_0_outputs,</s>,0.04118795,0.23574182,0.038431913,-0.21849264,0.22402701
attn_0_0_outputs,<pad>,0.45034757,-0.0923982,-0.6084412,-0.4657901,0.5304627
attn_0_0_outputs,<s>,-0.035869565,-0.5525562,-0.016119922,-0.28428593,0.36866122
attn_0_0_outputs,_,0.071173936,0.115516186,0.5633136,0.27007297,0.33850008
attn_0_0_outputs,_,0.37660426,-0.14706863,-0.09593658,0.20615241,0.41157255
attn_0_0_outputs,_,0.40707073,0.4204736,-0.3497329,-0.27537802,0.44741204
attn_0_0_outputs,_,0.56271964,-0.15250538,-0.80946606,-0.30255195,0.1806763
attn_0_0_outputs,_,0.3602202,0.20123474,-0.7738451,0.20995107,0.15664424
attn_0_0_outputs,_,0.65108114,-0.13075808,-0.98090816,0.46936542,0.43891618
attn_0_0_outputs,_,0.45094186,-0.03959127,-0.5839473,-0.19979331,0.9602151
attn_0_0_outputs,_,0.54871833,-0.110250354,-0.5354573,0.32995433,0.5809675
attn_0_0_outputs,_,0.14181289,0.11491854,-0.83829105,0.34943864,0.22884548
attn_0_0_outputs,_,0.43207812,0.07340847,-0.14351244,-0.014582003,0.65705305
attn_0_0_outputs,_,0.36097088,-0.28830948,-0.48310483,-0.12777038,-0.055578306
attn_0_0_outputs,_,0.49846652,-0.10835203,-0.36548233,0.17738028,0.19201423
attn_0_0_outputs,_,-0.20318447,0.0033473205,0.07642204,0.21346056,0.4361556
attn_0_0_outputs,_,0.33700675,0.026419956,0.061360832,-0.14669509,0.010347915
attn_0_0_outputs,_,-0.31384966,-0.25671148,-0.2189777,-0.14075561,-0.13135484
attn_0_0_outputs,_,0.11641849,0.27351078,0.70355964,0.770871,0.08441086
attn_0_0_outputs,_,-0.46574715,-0.21737981,-0.46880415,0.038498964,0.09964901
