feature,value,0,1,2,3,4
attn_0_0_outputs,0,0.26956335,0.0141794095,0.0959016,0.09716789,-0.050633695
attn_0_0_outputs,1,-0.37344894,0.33812973,-0.14409249,-0.040323272,-0.22912748
attn_0_0_outputs,2,0.0061708945,0.11774703,0.7972495,0.16453867,0.07380823
attn_0_0_outputs,3,-0.13738494,0.1813893,0.094290346,0.5378103,0.01056329
attn_0_0_outputs,4,-0.4337804,-0.18212774,-0.14109023,-0.082134835,0.3056104
attn_0_0_outputs,</s>,-0.43296424,-0.13861625,-0.20468947,-0.037154414,-0.18273342
attn_0_0_outputs,<pad>,-0.17190143,0.5354606,-0.5571318,0.019543065,0.45375544
attn_0_0_outputs,<s>,-0.11351713,-0.048282813,0.13600855,0.15678051,-0.05988861
attn_0_0_outputs,_,-0.16938756,0.14418305,0.19719613,-0.14760736,0.024574595
attn_0_0_outputs,_,-0.30583656,-0.1908921,-0.31958532,-0.28569248,-0.5119665
attn_0_0_outputs,_,0.1518746,-0.06116438,0.29004115,-0.3326137,0.14518884
attn_0_0_outputs,_,-0.009267229,0.35464233,0.91490805,-0.0902541,-0.10577779
attn_0_0_outputs,_,-0.908951,0.20816281,-0.23672429,0.4026793,-0.23984869
attn_0_0_outputs,_,-0.26732606,0.48875985,0.0818146,0.4743195,-0.17948824
attn_0_0_outputs,_,0.041644234,-0.5632413,0.35645705,-0.029764738,0.5634251
attn_0_0_outputs,_,-0.21768863,0.290375,-0.06603391,-0.21816534,-0.84092796
attn_0_0_outputs,_,-0.6391604,0.23616163,0.3406378,-0.15374328,0.17286068
attn_0_0_outputs,_,0.43645355,0.2539184,0.33305058,0.2500931,-0.17779328
attn_0_0_outputs,_,-0.17407812,0.18091118,0.4347015,-0.09412089,0.5653638
attn_0_0_outputs,_,-0.44236696,-0.11892216,-0.11307732,-0.59065896,-0.38259202
attn_0_0_outputs,_,1.1572987,0.43482256,-0.19641593,0.031089341,-0.50428176
attn_0_0_outputs,_,0.023954663,-0.19792123,0.31609464,0.34900597,0.7284419
attn_0_0_outputs,_,0.028004082,-0.07858295,-0.5201336,0.40041006,0.26086947
attn_0_0_outputs,_,0.090842515,0.21228938,-0.118457384,-0.2954558,0.40451232
attn_0_0_outputs,_,0.25713933,-0.3768946,-0.40290424,0.12387804,0.9363659
attn_0_0_outputs,_,-0.09904395,0.5133978,-0.12329387,-0.47329852,0.8795618
attn_0_0_outputs,_,0.74131805,-0.16632585,-0.451038,-0.2744198,0.61861795
attn_0_0_outputs,_,0.31150317,0.47679102,-0.9036852,-0.11380055,-0.76134205
