feature,value,0,1,2,3,4
attn_0_0_outputs,0,-1.0222839,0.00014801491,0.12182657,0.5111549,0.49418622
attn_0_0_outputs,1,-1.2431527,0.03893346,-0.15187436,0.077465445,-0.08632837
attn_0_0_outputs,2,-1.5515707,-0.38791186,0.3669545,0.19164425,0.1409232
attn_0_0_outputs,3,-2.0923095,-0.8049668,-0.16309279,0.68471736,0.116739556
attn_0_0_outputs,4,-1.9293501,-0.91366994,-0.34880513,0.56014216,1.3090622
attn_0_0_outputs,</s>,-2.2357805,-0.6882493,-0.62532324,0.3263516,0.8110585
attn_0_0_outputs,<pad>,-1.0184385,0.5493895,-1.1802318,1.7420349,0.6948603
attn_0_0_outputs,<s>,-1.5916216,0.6224441,-0.1328791,0.02531894,0.5723892
attn_0_0_outputs,_,0.58119214,0.19252066,1.4935739,-0.3774254,0.18388632
attn_0_0_outputs,_,0.11260756,1.686275,-1.601838,2.4534965,-0.3461892
attn_0_0_outputs,_,-0.03155945,-0.15735616,-1.5691898,1.8713262,-0.89817053
attn_0_0_outputs,_,-0.077740416,-0.06763798,-1.0571316,1.0294836,0.35475367
attn_0_0_outputs,_,-0.45119673,-0.52460706,-0.4403923,0.1404683,1.5490936
attn_0_0_outputs,_,0.14510396,0.5299588,-1.3870395,1.8526446,0.17325312
attn_0_0_outputs,_,0.04798883,1.5853246,-1.4649583,-0.13713926,1.5580642
attn_0_0_outputs,_,-0.0142201595,-0.2011375,-1.3169228,1.8265623,-0.94892275
attn_0_0_outputs,_,0.032299854,0.015946353,-0.33401647,0.34940124,-0.39367414
attn_0_0_outputs,_,-0.050224442,-0.50654197,-1.1546535,-0.9631396,1.0720985
attn_0_0_outputs,_,0.37991148,0.10621945,-0.01614959,-0.85254145,-0.4556803
attn_0_0_outputs,_,0.43169117,2.4451103,-1.8413624,1.1833487,1.226652
attn_0_0_outputs,_,0.04816401,1.9244622,0.19802752,-1.3810294,1.6469578
attn_0_0_outputs,_,0.8494863,0.8513254,-0.99234504,0.1673597,-0.64193255
attn_0_0_outputs,_,0.79098034,0.95563,-0.35832468,0.08551597,-0.70668006
attn_0_0_outputs,_,0.71763325,0.54067343,-0.12253571,-1.5628538,0.66065043
attn_0_0_outputs,_,1.1124909,1.125534,-1.6870095,1.4187813,-0.19787683
attn_0_0_outputs,_,1.0538268,0.04695907,-0.27910084,0.31430995,-0.44599238
attn_0_0_outputs,_,0.5500309,0.625609,-0.5204048,-1.4948008,1.3093615
attn_0_0_outputs,_,0.8258481,1.2413368,-0.4117456,1.0725157,-0.9964036
attn_0_0_outputs,_,0.8180404,1.3876659,-1.0711192,-0.06793009,-0.2901326
attn_0_0_outputs,_,0.53731865,0.7877273,-1.376141,-0.66339487,1.606612
attn_0_0_outputs,_,-0.057134394,0.5451957,-0.58483,-0.42456895,-0.9024823
attn_0_0_outputs,_,0.33575866,1.0867945,-0.33105332,-1.1154523,0.76549214
attn_0_0_outputs,_,0.9507298,1.0500664,0.69201463,0.25867498,-1.9637456
attn_0_0_outputs,_,0.5378295,1.1120483,-1.850313,1.5940833,-0.9214112
attn_0_0_outputs,_,0.4821422,1.2258025,-0.45284152,0.3858694,-1.5229781
attn_0_0_outputs,_,-0.22801957,-0.7076482,-1.4375119,-1.1469883,0.050908513
attn_0_0_outputs,_,-0.15850969,0.8114443,1.5000087,-1.1441975,0.6565055
attn_0_0_outputs,_,-0.37952754,0.71542263,0.9262868,0.36329913,-2.0426078
attn_0_0_outputs,_,-0.74321425,0.89409477,-0.48487797,-0.80586296,0.5478949
attn_0_0_outputs,_,-0.100191295,0.28518093,0.49806973,0.6282457,-1.1897728
attn_0_0_outputs,_,-0.58597535,0.040719274,0.49792394,0.20365086,0.30446577
attn_0_0_outputs,_,-0.26685938,-0.29286537,0.55578274,-0.11750903,-0.57046974
