epoch,epoch_loss,split,loss,acc,sample_fn
0,1.0665342,train,0.74261034,0.7836105575473443,gumbel_soft
0,1.0665342,val,0.79254806,0.781076655538772,gumbel_soft
0,1.0665342,test,0.3475408,0.8847432971889557,gumbel_soft
1,0.69936407,train,0.67201555,0.7904016336050544,gumbel_soft
1,0.69936407,val,0.72467613,0.787194882014699,gumbel_soft
1,0.69936407,test,0.60769516,0.7582934967880918,gumbel_soft
2,0.65688187,train,0.6462066,0.796431640794228,gumbel_soft
2,0.65688187,val,0.695375,0.7924880364554905,gumbel_soft
2,0.65688187,test,0.8001255,0.7597426031724881,gumbel_soft
3,0.63860315,train,0.62913084,0.8014265943221921,gumbel_soft
3,0.63860315,val,0.66897976,0.7989235983295465,gumbel_soft
3,0.63860315,test,0.8506283,0.763740138025995,gumbel_soft
4,0.6288074,train,0.6167737,0.8098686043870351,gumbel_soft
4,0.6288074,val,0.6517688,0.8070219976897983,gumbel_soft
4,0.6288074,test,0.90369636,0.7673878885798202,gumbel_soft
5,0.61254305,train,0.61635584,0.8112666293547776,gumbel_soft
5,0.61254305,val,0.6613054,0.8080882446275117,gumbel_soft
5,0.61254305,test,0.7484879,0.7683539595027511,gumbel_soft
6,0.60085106,train,0.61828154,0.8154981722638404,gumbel_soft
6,0.60085106,val,0.65211135,0.8128482755994466,gumbel_soft
6,0.60085106,test,0.60167134,0.7751275602267491,gumbel_soft
7,0.5980495,train,0.5952523,0.8239542328308718,gumbel_soft
7,0.5980495,val,0.6286399,0.8201596831723386,gumbel_soft
7,0.5980495,test,0.38959882,0.8600973843907368,gumbel_soft
8,0.58741105,train,0.58242637,0.8250548555022937,gumbel_soft
8,0.58741105,val,0.60354567,0.822507965118493,gumbel_soft
8,0.58741105,test,0.31178325,0.8931159118543565,gumbel_soft
9,0.57162285,train,0.56670374,0.8281553329851931,gumbel_soft
9,0.57162285,val,0.5837534,0.8257955598431094,gumbel_soft
9,0.57162285,test,0.33176336,0.889879019049364,gumbel_soft
10,0.5551888,train,0.58585966,0.8274340738728571,gumbel_soft
10,0.5551888,val,0.6181055,0.8229649280917988,gumbel_soft
10,0.5551888,test,0.2885169,0.9136532471642487,gumbel_soft
11,0.5623166,train,0.5404692,0.8331292107598746,gumbel_soft
11,0.5623166,val,0.5600697,0.8320026402305124,gumbel_soft
11,0.5623166,test,0.2902056,0.9079401036027783,gumbel_soft
12,0.5563016,train,0.56355554,0.8263919949605533,gumbel_soft
12,0.5563016,val,0.578574,0.8222160165522143,gumbel_soft
12,0.5563016,test,0.3105195,0.9001060457162527,gumbel_soft
13,0.5500677,train,0.544417,0.8332884497846761,gumbel_soft
13,0.5500677,val,0.56131816,0.8304032698239423,gumbel_soft
13,0.5500677,test,0.28574184,0.9051307249418414,gumbel_soft
14,0.5476932,train,0.5342411,0.833529650072243,gumbel_soft
14,0.5476932,val,0.54780334,0.8309490867087241,gumbel_soft
14,0.5476932,test,0.25958392,0.9125150601573474,gumbel_soft
15,0.5361756,train,0.529973,0.83467242425023,gumbel_soft
15,0.5361756,val,0.5363585,0.8328404056815729,gumbel_soft
15,0.5361756,test,0.2512637,0.9150412800994941,gumbel_soft
