feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,0.13016078,-0.062079508,-0.12625903,-0.1328613,-0.041117087,-0.20732601,0.32353
attn_0_0_outputs,1,-0.35974178,0.30350178,-0.08973297,-0.105330184,-0.041327387,-0.27210867,0.56955004
attn_0_0_outputs,2,-0.07542451,0.3097408,0.75669044,0.21924628,0.25273302,0.1378253,-2.6874113
attn_0_0_outputs,3,-0.31471717,-0.02672891,-0.23283476,0.32208976,-0.18655725,-0.13444078,0.2241214
attn_0_0_outputs,4,-0.29399443,-0.2824942,-0.17247944,-0.07280694,0.36578807,-0.18820234,0.39268455
attn_0_0_outputs,5,0.07046805,0.25271544,0.2634108,0.32833326,0.31091756,0.3489861,0.060555074
attn_0_0_outputs,<pad>,-0.2442828,-0.52176064,-0.25540727,-0.64218676,-0.38063303,-0.3882414,0.65004563
attn_0_0_outputs,<s>,-0.21271068,-0.2656851,-0.041668225,0.17253694,-0.038560327,-0.24635379,0.97706795
attn_0_0_outputs,_,0.19909017,0.23061429,0.42275515,0.23416215,0.17981261,0.16258003,-0.37920126
attn_0_0_outputs,_,0.20980391,0.33565882,0.28175914,0.1660085,-0.1859267,0.31915212,-0.4868482
attn_0_0_outputs,_,0.3245799,-0.018781766,0.21115376,0.04464148,0.14612646,0.3450272,0.36881465
attn_0_0_outputs,_,-0.08224448,0.040744986,0.19499587,0.021712005,0.20458238,0.30487496,-0.45632502
attn_0_0_outputs,_,0.25797758,0.08650541,0.4078522,0.16804095,0.055503413,0.34088776,0.15538797
attn_0_0_outputs,_,-0.33291152,0.049905196,0.04891561,-0.15375343,0.23177038,0.17704141,-0.31689045
attn_0_0_outputs,_,0.49443725,-0.057443492,0.3600343,0.026979145,-1.0427287,0.4347086,0.5667152
attn_0_0_outputs,_,0.056892525,0.22322989,0.5819122,-0.13236141,-0.6257327,0.2479817,0.69852865
attn_0_0_outputs,_,-0.19389078,-0.48162335,0.62751997,-0.31714854,0.06613951,0.094577745,0.16906133
attn_0_0_outputs,_,0.49461618,-0.044096716,0.819083,0.34722674,-0.8586937,0.80008227,0.28261888
attn_0_0_outputs,_,0.8247046,0.37475666,-0.02494872,0.103687584,-0.42535192,0.25467408,-0.587668
attn_0_0_outputs,_,0.3989076,0.17368248,-0.8595786,-0.45524147,0.53352576,0.1428423,-0.93236244
attn_0_0_outputs,_,0.7588797,0.38824895,0.80301964,0.09069902,-1.8866452,0.51538265,0.105807476
attn_0_0_outputs,_,-1.208972,-0.5634604,0.12858242,-0.35910723,0.24919295,0.41497344,0.09750283
attn_0_0_outputs,_,-0.64687306,-0.9032283,0.13813238,0.0006690946,0.84284675,0.5546235,-0.4539381
attn_0_0_outputs,_,-0.25728202,-0.35559344,0.50741696,0.16763388,1.0680287,0.80905366,-0.16193506
attn_0_0_outputs,_,0.41205582,0.19890523,0.7059537,0.8290464,-2.0887692,0.518484,0.19051023
attn_0_0_outputs,_,-0.67893004,-0.25942108,0.5054536,-0.49604377,0.32984343,0.4298011,-0.19650878
