feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,0.18101871,-0.14704199,-0.05377615,0.193674,-0.55122906,-0.13591836,1.0737265
attn_0_0_outputs,1,0.062010545,-0.3437181,0.11483602,0.14913541,-0.5663465,-0.39531517,0.99669677
attn_0_0_outputs,2,0.10765869,0.22643141,0.050327815,0.24036175,-0.26270595,0.16576722,0.52764785
attn_0_0_outputs,3,0.25222832,0.33231378,0.35907093,1.7461383,-0.39249173,-0.07023594,-6.287893
attn_0_0_outputs,4,-0.066353396,-0.23601435,-0.3120571,-0.5753145,0.845277,-0.48300898,0.23801965
attn_0_0_outputs,5,0.030078683,-0.053777948,0.12206656,-0.035031933,-0.44240174,0.4047112,0.21191278
attn_0_0_outputs,<pad>,-0.37957045,-0.6424061,-0.4708648,-0.21770601,0.025728382,-0.13568705,0.96979755
attn_0_0_outputs,<s>,-0.094384275,-0.24670912,-0.17563857,-0.72713417,0.50052935,-0.58870846,2.7561712
attn_0_0_outputs,_,0.8802086,0.41317147,0.27384427,0.66423965,0.87430954,0.5236639,-0.219844
attn_0_0_outputs,_,-0.16303536,0.33567235,0.08428207,0.28412014,0.40698096,0.1716384,-0.2619446
attn_0_0_outputs,_,0.35032386,0.38529873,0.4975202,0.6293597,0.470363,0.5276285,0.33097324
attn_0_0_outputs,_,-0.26907694,-0.3069464,-0.070720315,0.08732857,0.33118173,-0.10371163,-0.30291286
attn_0_0_outputs,_,0.40468925,0.07393607,0.2220329,0.6234023,0.46683452,0.5822989,-0.25332552
attn_0_0_outputs,_,0.040318236,-0.060303815,-0.16677116,0.15848367,0.2905632,0.18664777,-0.027473152
attn_0_0_outputs,_,0.03997792,0.26536325,0.13338548,0.08818258,0.65219337,0.13471405,-0.5290427
attn_0_0_outputs,_,-0.3981707,0.0012045548,0.15815856,0.081667826,0.2752025,-0.32302842,-1.0642314
attn_0_0_outputs,_,-0.018799283,-0.0385851,0.15955435,0.41003695,0.2700197,0.2589674,-0.67578155
attn_0_0_outputs,_,-0.07797365,-0.08030352,0.2682855,0.120935686,0.61307925,0.23144738,-0.39583364
attn_0_0_outputs,_,-0.02440332,-0.00083429203,0.006876398,0.2918457,0.24340796,-0.01907378,0.32703817
attn_0_0_outputs,_,-0.09342795,-0.1606327,-0.23041986,0.34152016,0.2147465,-0.27413416,-0.2731118
attn_0_0_outputs,_,0.09331778,0.16085312,0.15913664,0.60242534,0.5233303,0.110812314,-0.11088779
attn_0_0_outputs,_,0.1656203,-0.14152254,-0.076642185,0.09983607,0.4624691,0.041419722,0.029578637
attn_0_0_outputs,_,-0.53398365,0.0600179,-0.393468,0.3884881,0.50169396,-0.08685857,-0.8877938
attn_0_0_outputs,_,-0.29112524,0.1636997,-0.12426716,0.73560685,0.2902025,0.26480898,0.06272241
attn_0_0_outputs,_,-0.101552874,-0.17279035,0.077176765,0.20232005,0.122743934,0.06026183,-0.52116287
attn_0_0_outputs,_,-0.1590119,-0.3282629,-0.067777865,0.85740465,0.15678042,-0.1971188,0.36449882
attn_0_0_outputs,_,0.11455565,0.05725107,-0.043859657,0.30219874,0.11456102,-0.16131073,-0.41698837
attn_0_0_outputs,_,0.006641445,-0.09741647,-0.08059181,0.5274739,0.5356378,-0.14435342,-0.24799494
attn_0_0_outputs,_,-0.07480684,0.24101143,-0.03892106,0.46284428,0.30082598,-0.09910716,-0.19713846
attn_0_0_outputs,_,0.1963263,-0.017002445,-0.07487447,0.67523694,-0.12068248,0.022900911,-0.27785724
attn_0_0_outputs,_,0.29983693,-0.106311746,0.4471622,0.36505416,-0.054540325,0.13081793,0.01547568
attn_0_0_outputs,_,-0.423023,-0.13843575,0.22664972,0.056747712,-0.12005456,-0.19792062,-0.19217199
attn_0_0_outputs,_,0.095065475,-0.18287799,-0.6690668,0.3618954,0.39853218,-0.03724732,0.04182267
attn_0_0_outputs,_,-0.27523828,-0.460488,0.027246984,0.24849793,0.2699089,-0.17688346,-0.014948615
