feature,value,0,1,2,3,4
attn_0_0_outputs,0,-0.65628374,0.13231157,0.34083885,-0.11933935,0.06768345
attn_0_0_outputs,1,-1.1223979,0.48426828,0.34799597,0.13653274,0.2577867
attn_0_0_outputs,2,-1.1071848,0.16445321,1.2296952,0.28928924,0.17465107
attn_0_0_outputs,3,-1.8384382,-0.98873043,-0.02460603,0.49409455,0.2266083
attn_0_0_outputs,4,-2.0517433,-0.8358571,-0.14493378,0.48637557,1.7926515
attn_0_0_outputs,</s>,-3.1187146,-1.1880647,-0.047898334,0.93402576,2.444671
attn_0_0_outputs,<pad>,-0.78208774,0.1874457,-0.66367346,0.2485197,0.812961
attn_0_0_outputs,<s>,-2.6859841,-1.0450442,-0.37752587,0.8509485,2.4554973
attn_0_0_outputs,_,0.8214395,-0.13503575,-0.36908275,-0.95813423,-0.33823505
attn_0_0_outputs,_,1.0389951,0.13599508,-0.26613835,-0.25925785,-0.6865906
attn_0_0_outputs,_,1.0340486,0.8157989,0.33321023,-0.2598516,-0.91919124
attn_0_0_outputs,_,1.4613928,0.6424492,0.09496812,-1.5657074,-1.2675442
attn_0_0_outputs,_,0.24687642,0.5452732,-0.24646956,-0.51840913,-0.5576907
attn_0_0_outputs,_,1.6503329,1.0186373,0.0883242,-0.60876095,-0.421679
attn_0_0_outputs,_,0.49451238,0.8904352,-0.5129561,-1.0117829,-0.31015134
attn_0_0_outputs,_,1.0475305,0.68280387,-0.042115495,-0.5373071,-0.8271852
attn_0_0_outputs,_,1.0721682,0.16742298,0.91233927,-0.08032275,-0.567894
attn_0_0_outputs,_,1.2376164,1.2011648,0.50432205,-0.71768427,-0.57581365
attn_0_0_outputs,_,0.36538073,0.8767851,0.2615765,-0.10635649,-0.7447267
attn_0_0_outputs,_,0.37918788,0.7415301,0.35233808,0.49565488,-0.71485984
attn_0_0_outputs,_,1.2973925,0.52616763,-0.11957974,0.06838734,-0.56756866
attn_0_0_outputs,_,1.614933,1.1838638,0.718795,0.0010660449,-0.48090792
attn_0_0_outputs,_,0.8432875,0.497416,0.8062684,-0.31753433,-1.0428158
attn_0_0_outputs,_,0.76896816,0.085844666,0.8278243,0.13303018,-0.79117215
attn_0_0_outputs,_,0.41306078,0.20756254,0.52399534,0.58059365,-1.0038432
attn_0_0_outputs,_,-0.2887539,0.9624274,1.1746545,-0.1715991,-0.89434814
attn_0_0_outputs,_,-0.45645967,0.39184126,1.4448792,0.57360923,-1.7349857
attn_0_0_outputs,_,-0.07547388,0.46462315,0.6287057,0.4263616,-1.8848395
attn_0_0_outputs,_,-0.7797684,0.761239,0.6082376,0.55466074,0.3853649
attn_0_0_outputs,_,0.34280318,0.41242874,0.9365023,0.37642273,-0.9457766
attn_0_0_outputs,_,-0.5831133,0.083140545,0.071198866,-1.0011823,-0.39008254
attn_0_0_outputs,_,-0.43975618,-0.061206084,0.34097418,-0.7520694,-0.6061228
attn_0_0_outputs,_,-0.23291242,0.18010221,0.6497697,-0.37596115,0.22223821
attn_0_0_outputs,_,-0.23421305,0.40489623,-0.17529558,-0.17329133,-0.12391083
