epoch,epoch_loss,split,loss,acc,sample_fn
0,1.413344,train,1.2983254,0.4110183510284052,gumbel_soft
0,1.413344,val,1.2962373,0.410983901609839,gumbel_soft
0,1.413344,test,1.0961641,0.5074052221566647,gumbel_soft
1,1.2960645,train,1.2900442,0.3871976763670893,gumbel_soft
1,1.2960645,val,1.298156,0.38491150884911507,gumbel_soft
1,1.2960645,test,1.1480407,0.47560426812804385,gumbel_soft
2,1.2834694,train,1.2696466,0.42222833302540613,gumbel_soft
2,1.2834694,val,1.2624959,0.4237826217378262,gumbel_soft
2,1.2834694,test,1.0990398,0.5083552506575197,gumbel_soft
3,1.2321169,train,1.2427353,0.44117230030205506,gumbel_soft
3,1.2321169,val,1.2429395,0.4388811118888111,gumbel_soft
3,1.2321169,test,1.1542172,0.5010050301509045,gumbel_soft
4,1.1955227,train,1.1627783,0.48322369693089684,gumbel_soft
4,1.1955227,val,1.1410064,0.48665133486651335,gumbel_soft
4,1.1955227,test,1.1889036,0.5103353100593018,gumbel_soft
5,1.1577455,train,1.1569607,0.49186857381014787,gumbel_soft
5,1.1577455,val,1.1632591,0.48682631736826315,gumbel_soft
5,1.1577455,test,1.2645445,0.5108353250597518,gumbel_soft
6,1.1471441,train,1.1297482,0.503761724506851,gumbel_soft
6,1.1471441,val,1.1150091,0.5068993100689931,gumbel_soft
6,1.1471441,test,1.2865945,0.5154954648639459,gumbel_soft
7,1.1328729,train,1.1673545,0.4778442805030528,gumbel_soft
7,1.1328729,val,1.1172279,0.4809019098090191,gumbel_soft
7,1.1328729,test,1.4357898,0.5069052071562147,gumbel_soft
8,1.1376102,train,1.1065539,0.5015747253361061,gumbel_soft
8,1.1376102,val,1.0549607,0.5137236276372362,gumbel_soft
8,1.1376102,test,1.4559197,0.5147954438633159,gumbel_soft
9,1.1184592,train,1.1170251,0.5079423732163496,gumbel_soft
9,1.1184592,val,1.0605472,0.5243725627437257,gumbel_soft
9,1.1184592,test,1.3597517,0.5267658029740893,gumbel_soft
10,1.0960885,train,1.080045,0.5149072566265216,gumbel_soft
10,1.0960885,val,1.0380433,0.5246225377462254,gumbel_soft
10,1.0960885,test,1.4318312,0.5122753682610478,gumbel_soft
11,1.0976385,train,1.0710123,0.5110316706697201,gumbel_soft
11,1.0976385,val,1.0184964,0.5242725727427258,gumbel_soft
11,1.0976385,test,1.5190753,0.5072152164564937,gumbel_soft
12,1.0670776,train,1.0802761,0.5081228328728747,gumbel_soft
12,1.0670776,val,1.021858,0.5172232776722328,gumbel_soft
12,1.0670776,test,1.9137182,0.5041451243537306,gumbel_soft
13,1.0825028,train,1.1105131,0.47275274019395114,gumbel_soft
13,1.0825028,val,1.03487,0.4844515548445156,gumbel_soft
13,1.0825028,test,1.8957881,0.5047951438543157,gumbel_soft
14,1.0727714,train,1.0394685,0.5166817765823519,gumbel_soft
14,1.0727714,val,0.99991375,0.5304469553044695,gumbel_soft
14,1.0727714,test,1.6175487,0.5069052071562147,gumbel_soft
15,1.0509453,train,1.0422636,0.505849900532356,gumbel_soft
15,1.0509453,val,0.9876438,0.5253974602539746,gumbel_soft
15,1.0509453,test,1.6493157,0.5042551276538296,gumbel_soft
16,1.0571576,train,1.0511258,0.5259024056990879,gumbel_soft
16,1.0571576,val,0.98383707,0.541970802919708,gumbel_soft
16,1.0571576,test,1.6175607,0.5091552746582397,gumbel_soft
17,1.0601345,train,1.0395033,0.511061747279141,gumbel_soft
17,1.0601345,val,0.9698519,0.5256474352564744,gumbel_soft
17,1.0601345,test,1.6871822,0.5059451783553507,gumbel_soft
18,1.0363415,train,1.0332574,0.5219365899140239,gumbel_soft
18,1.0363415,val,0.9734943,0.538046195380462,gumbel_soft
