feature,value,0,1,2,3,4
attn_0_0_outputs,0,-1.5209184,-4.4695344,0.9279941,5.3071237,-1.7582273
attn_0_0_outputs,1,0.864384,3.8376343,0.39793152,-2.616942,0.90762883
attn_0_0_outputs,2,0.66245973,-3.0578535,0.9684645,0.10796612,3.9345057
attn_0_0_outputs,3,-4.965786,-0.47274593,-0.7408654,2.8543527,-0.09961144
attn_0_0_outputs,4,-1.6853434,-1.014104,0.028865267,-1.0863814,4.033044
attn_0_0_outputs,</s>,-0.34580523,-1.2452512,0.04966698,0.01292964,2.1615162
attn_0_0_outputs,<pad>,0.538819,0.98929775,-2.2313955,-0.27587676,0.6300783
attn_0_0_outputs,<s>,-0.16501376,-0.19736955,-0.63159645,-0.87118506,2.1129959
attn_0_0_outputs,_,1.3103755,0.91014874,-0.5295993,-0.2510431,-3.119636
attn_0_0_outputs,_,0.7000987,1.0178515,0.015571302,-0.11662829,-1.7195724
attn_0_0_outputs,_,-0.14972024,-0.14407854,0.0031356637,-0.010124844,0.5612225
attn_0_0_outputs,_,-0.3586322,0.9394556,-0.3792914,-0.3601389,0.38012928
attn_0_0_outputs,_,0.58248776,-0.6446373,-0.45748004,-0.3564319,0.12175434
attn_0_0_outputs,_,-0.33232364,0.22938421,-0.16879588,-0.047355715,-0.030287696
attn_0_0_outputs,_,-0.12569518,-0.14414588,0.3565056,-0.103025585,0.023839867
attn_0_0_outputs,_,-0.042483214,0.19429876,0.5523175,0.50657785,0.33978453
attn_0_0_outputs,_,0.25572786,-0.71106386,-0.21984275,0.95381886,0.0056036646
attn_0_0_outputs,_,-0.582657,0.25353557,-0.016876582,-6.90199e-05,0.19527473
attn_0_0_outputs,_,-0.40783727,-0.2810213,0.41806206,0.4990057,0.15252341
attn_0_0_outputs,_,-0.65582454,-0.16973992,0.49157065,-0.3265841,-0.51102334
attn_0_1_outputs,0,-0.6921825,0.7940668,-0.5864994,0.08677863,-0.1671054
attn_0_1_outputs,1,0.382741,-0.16225374,-0.5019811,0.54557526,1.5181422
attn_0_1_outputs,2,-2.4386125,-2.2269297,0.85477644,1.2640197,2.5356257
attn_0_1_outputs,3,-1.0410565,-1.1848233,-0.44602606,0.55905914,2.1637716
attn_0_1_outputs,4,-2.788914,-0.8202872,0.17941266,0.7002034,2.6075141
attn_0_1_outputs,</s>,-0.17161043,-0.7737593,0.23596404,0.36138433,1.0646025
attn_0_1_outputs,<pad>,0.13569857,-0.14102872,0.5878725,0.57990193,0.67369825
attn_0_1_outputs,<s>,1.663922,0.21393676,-1.6196544,-0.3479221,1.4722873
attn_0_1_outputs,_,0.20847696,0.6727079,0.3691994,-0.40038908,-1.6065146
attn_0_1_outputs,_,0.6640514,1.0386717,0.75345504,0.30811256,-1.1700912
attn_0_1_outputs,_,-0.026051644,-0.07897943,-0.01807121,-0.1446804,0.14347549
attn_0_1_outputs,_,-0.420338,-0.26383597,0.24766733,-0.014669527,0.25573754
attn_0_1_outputs,_,-0.029640079,0.44983476,-0.41705227,0.074768946,0.25808457
attn_0_1_outputs,_,-0.29704487,0.2975315,0.0652469,0.2948804,-0.2871501
attn_0_1_outputs,_,-0.32650322,0.08336413,0.23353909,0.1365769,-0.16179581
attn_0_1_outputs,_,0.5581035,0.083737314,0.057350803,0.07100891,0.6798434
attn_0_1_outputs,_,0.4508628,-0.4041784,-0.026347162,0.29597571,-0.05349855
attn_0_1_outputs,_,0.1095114,-0.31008434,-0.24960847,-0.31691056,0.23891003
attn_0_1_outputs,_,-0.5219897,0.19019654,0.35961458,0.30131182,0.1533498
attn_0_1_outputs,_,-0.41887966,-0.36689088,-0.1285273,0.50124735,-0.63703156
attn_0_2_outputs,0,-0.19535471,-1.6427337,0.121579245,1.8150331,0.56658214
attn_0_2_outputs,1,-0.9304325,-0.20200239,0.31514156,0.22411048,2.4476514
