feature,value,0,1,2,3,4
attn_0_0_outputs,0,-0.061938614,-0.13460131,0.18337664,0.30848682,-0.15773605
attn_0_0_outputs,1,-0.31715623,-0.2057216,0.37856552,0.33525476,-0.25366202
attn_0_0_outputs,2,-2.0358524,-0.25399515,1.3217415,0.22318366,-0.750417
attn_0_0_outputs,3,-3.0595632,-1.1066594,0.22029021,1.2811031,0.15064684
attn_0_0_outputs,4,-1.7723469,-0.47507983,0.41080934,0.97421205,1.7659308
attn_0_0_outputs,</s>,-2.988626,-0.4775766,0.94520724,2.0646331,4.6215463
attn_0_0_outputs,<pad>,-0.7870459,-0.21836133,0.6051519,0.09082487,0.34259075
attn_0_0_outputs,<s>,1.0106039,-1.225083,-0.6618801,0.76472664,1.5996766
attn_0_0_outputs,_,0.7089739,0.2674055,-0.3207928,-0.54201967,-0.6956241
attn_0_0_outputs,_,1.1068199,0.8755008,0.022814734,-0.5286591,-0.17677346
attn_0_0_outputs,_,0.21907371,0.03598568,0.24464566,-0.8654139,-0.3981177
attn_0_0_outputs,_,1.2129216,0.61365616,-0.21218644,-0.92350763,-0.588069
attn_0_0_outputs,_,0.037974503,0.77753544,-0.5636223,-0.73298997,-0.90710175
attn_0_0_outputs,_,0.8465761,0.97515947,0.60651535,-0.7506822,-0.5962716
attn_0_0_outputs,_,1.1834189,0.33080408,-0.24912731,-0.5577166,-0.60559565
attn_0_0_outputs,_,0.42633533,0.539294,0.24893433,-0.22330181,-1.0584843
attn_0_0_outputs,_,-0.06868149,0.6167146,0.41175783,0.10385404,-1.3110012
attn_0_0_outputs,_,0.23914795,1.4782434,0.26365668,-0.28805977,-1.7839428
attn_0_0_outputs,_,-0.09153537,1.0215421,0.70470566,0.7623987,-1.7106503
attn_0_0_outputs,_,-0.41037786,0.51693743,0.95821846,0.9300637,-3.7277598
attn_0_0_outputs,_,0.4264805,-0.45400923,0.13626586,0.12874962,-0.58204967
attn_0_0_outputs,_,0.34880775,0.71538466,0.75105804,0.6294188,0.4300555
attn_0_0_outputs,_,-0.5194935,-0.5640957,0.53245604,-0.6475122,-0.1518819
attn_0_0_outputs,_,0.27564895,-0.44780606,0.035680275,0.60227406,-0.0400091
attn_0_0_outputs,_,-0.13430318,-0.7113827,0.2758185,-0.9340996,0.13428478
attn_0_0_outputs,_,-0.34942695,0.84081453,0.8474221,0.51384753,0.09647016
attn_0_0_outputs,_,0.26628453,-0.0729887,0.12826666,0.2705591,0.18653356
attn_0_0_outputs,_,0.8455542,0.564345,-0.25758857,0.4916451,-0.07727767
attn_0_0_outputs,_,0.48466036,-0.27626023,0.2149163,0.8088561,-0.25143448
attn_0_0_outputs,_,-0.49421367,0.4051539,-0.76536006,-0.42418936,-0.14344849
attn_0_1_outputs,0,-0.48344612,-0.088972785,-0.0064126328,0.17744641,0.18891975
attn_0_1_outputs,1,-1.1293645,-0.028750394,0.056251023,0.23350151,0.29266074
attn_0_1_outputs,2,-1.246753,0.35690817,1.338531,0.097423516,-0.5436675
attn_0_1_outputs,3,-2.1454318,-0.47671118,0.5687394,1.7593611,1.2030885
attn_0_1_outputs,4,-3.021145,-1.2368284,-0.4456466,0.69587606,1.7601858
attn_0_1_outputs,</s>,-4.9074516,-1.2639693,0.4851989,0.8781268,1.2832468
attn_0_1_outputs,<pad>,-0.87322944,-0.71866745,1.6067246,1.2254304,-0.36795878
attn_0_1_outputs,<s>,-0.51548177,-0.55824834,0.7379873,1.025332,-0.455601
attn_0_1_outputs,_,0.37204218,-0.5038387,1.3395399,0.09118608,0.017697152
attn_0_1_outputs,_,-0.45192078,-0.010483037,1.1427766,-0.29734188,0.24225636
attn_0_1_outputs,_,-0.69185376,0.109305516,-0.32349923,-0.59187496,-0.36316645
attn_0_1_outputs,_,0.9358066,0.38430214,-0.26696134,-1.192006,-0.5207413
attn_0_1_outputs,_,0.99464405,0.57684904,1.0381268,-1.1077323,0.45859012
attn_0_1_outputs,_,-0.84346855,-0.4461297,-0.08381345,0.67419964,0.03334031
attn_0_1_outputs,_,0.3611097,-1.26538,0.40002334,-0.46023914,-0.10586342
attn_0_1_outputs,_,-0.024113117,0.29470438,-0.030984925,0.5503867,-1.2549306
attn_0_1_outputs,_,0.7466127,0.500997,0.55545294,0.500942,-2.27963
attn_0_1_outputs,_,0.09099846,-0.050115228,0.6516663,-0.42602637,-0.16478014
attn_0_1_outputs,_,-0.10829288,0.23166457,0.984194,1.849417,-1.3910487
