feature,value,0,1,2,3,4,5,<s>
attn_0_0_outputs,0,0.011252303,-0.18072703,0.11243192,0.36655402,0.04441276,0.6375587,0.46044603
attn_0_0_outputs,1,-0.38243517,0.2510524,0.057567816,-0.73313874,0.84108114,-0.42348728,4.418237
attn_0_0_outputs,2,-0.38545936,-0.41381192,-0.34943485,-0.2977173,-0.45242062,-0.24561147,1.7140157
attn_0_0_outputs,3,0.90834844,0.9223086,-0.21498391,2.0735607,-0.5858477,0.4268655,-4.3057504
attn_0_0_outputs,4,-0.7284162,-0.6828595,0.80543464,-0.38961014,0.21389961,-0.2001252,1.3655006
attn_0_0_outputs,5,-0.3080388,-0.6488954,0.19354519,-0.67375153,0.5423454,-0.23415896,2.208021
attn_0_0_outputs,<pad>,-1.1807727,0.053569525,0.020977793,0.07178983,-0.2768771,-0.100685425,0.32965612
attn_0_0_outputs,<s>,-1.095852,-1.3488106,-0.4736141,-1.5597053,0.48141244,-1.0628048,5.5322137
attn_0_0_outputs,_,-0.03292824,0.33280203,0.21366338,0.65730673,-0.05552898,0.28921714,-0.7943649
attn_0_0_outputs,_,-0.6467729,-0.084000304,0.44197655,0.76137537,0.20978594,0.29048723,-0.8296403
attn_0_0_outputs,_,-0.43154272,0.11857182,-0.08837132,0.35505736,0.09992488,0.5688382,-0.49728847
attn_0_0_outputs,_,-0.7273732,-0.08332026,0.38639504,0.73089963,0.35921034,0.2786083,-1.0917778
attn_0_0_outputs,_,-0.69255215,0.02402372,0.27592275,0.14859071,0.20211305,0.7196679,0.4230052
attn_0_0_outputs,_,-0.8607373,-0.20514156,0.13818122,0.13383412,-0.22162661,0.6349769,-0.24597144
attn_0_0_outputs,_,-0.48374182,0.023087509,0.07701154,0.83606815,-0.08886506,0.85487336,-0.10922445
attn_0_0_outputs,_,-0.6874045,-0.13747247,0.19841416,0.18760583,0.115050875,0.29720962,-0.4869991
attn_0_0_outputs,_,-0.16916002,-0.17920019,0.232033,0.53988415,-0.2157532,0.6215236,-0.35099393
attn_0_0_outputs,_,-0.5911317,-0.34201047,-0.48296043,0.54998785,-0.24819806,0.44913882,-0.12026996
attn_0_0_outputs,_,-0.18427375,-0.48386484,-0.34545103,0.6309592,-0.469465,0.65684307,-0.6135145
attn_0_0_outputs,_,-0.9354746,-0.13228908,-0.12593871,0.90666837,-0.17759295,0.02026038,0.15871677
attn_0_0_outputs,_,-0.42137748,-0.0747066,-0.048388228,0.3649956,-0.09220726,0.5985335,-0.41393438
attn_0_0_outputs,_,-1.0225803,-1.0813621,0.3706047,0.50178003,-0.50834113,0.12018353,0.6563313
attn_0_0_outputs,_,-1.0017602,-0.49195465,0.5536192,0.6185709,0.33842644,0.65783674,-0.40641612
attn_0_0_outputs,_,-0.78794867,-0.47511262,-0.26823795,-0.02259611,-1.0074121,1.0502968,-0.3763499
attn_0_0_outputs,_,-0.27920756,0.25773472,0.16122021,0.05330074,0.1381443,0.11870721,0.51499206
attn_0_0_outputs,_,-0.54884964,-0.19923232,0.09645847,0.42811173,-0.83274364,-0.02453583,-0.6794912
attn_0_0_outputs,_,-0.8142464,-0.10838509,0.46352538,0.20222597,-0.24238376,-0.07495916,0.05076306
attn_0_0_outputs,_,-0.12538606,-0.4347219,-0.80963945,-0.24622084,0.34344608,-0.12993947,-0.11016584
attn_0_0_outputs,_,0.13654283,-0.036608364,-0.07283819,0.33203903,0.20535035,-0.19442888,0.6642342
attn_0_0_outputs,_,0.33473498,-0.011858925,-0.46403855,-0.06511168,0.7245404,-0.20247148,0.3359405
attn_0_0_outputs,_,0.7326997,-0.24591379,0.08101649,-0.062457446,0.4456381,-0.1507837,-0.899112
attn_0_0_outputs,_,0.667281,-0.41897875,-0.43760434,0.046711113,-0.18461975,-0.12221755,0.612614
attn_0_0_outputs,_,1.2286783,-0.35961056,0.5404829,0.061031565,0.64158404,-0.60620844,0.027402021
attn_0_0_outputs,_,0.51171494,-0.3986344,-0.17578736,0.060811948,-0.298128,-0.1535133,1.1965132
attn_0_0_outputs,_,0.58116066,0.35129148,0.27043632,-0.5330667,0.20361122,-0.4137515,0.3839957
attn_0_0_outputs,_,0.2996692,0.10116529,0.04791382,-0.16189544,-0.54380137,0.046443682,0.34031728
attn_0_0_outputs,_,1.2674581,-0.18360412,0.3035386,-0.140766,-0.35823223,-0.24316104,-0.36631373
attn_0_0_outputs,_,0.20503132,0.66740894,-0.14009932,-0.26953468,0.5964551,0.26106846,0.12256003
attn_0_0_outputs,_,0.41166,0.28431666,0.53102607,-0.39116845,0.64227325,-0.48077604,0.18134575
attn_0_0_outputs,_,0.18465698,0.42043945,-0.007633889,-0.24817538,0.8215285,-0.42103145,0.048314378
attn_0_1_outputs,0,0.4613654,0.011517952,-0.12190879,-0.084221736,-0.06944945,0.054160066,-0.030994609
attn_0_1_outputs,1,0.19570957,0.7761025,-0.1475397,0.122825734,0.10383652,0.25060484,0.13847977
attn_0_1_outputs,2,-0.113292255,-0.046358947,0.8170447,-0.17318398,0.032080837,0.13412297,-1.6139454
attn_0_1_outputs,3,0.07112393,-0.003937277,-0.18093337,0.2769525,-0.06108123,0.03537544,0.1414353
attn_0_1_outputs,4,0.15951665,0.21053842,-0.015732266,0.20467688,0.4216364,0.31605247,0.4127157
attn_0_1_outputs,5,0.0020689806,0.028753718,-0.16426653,-0.050198726,-0.04504162,0.44358677,-0.08471789
attn_0_1_outputs,<pad>,-0.5831231,-0.07830684,-0.14381778,-0.10361532,-0.119900756,0.096002005,-0.26096755
attn_0_1_outputs,<s>,-0.14509109,0.16162305,-0.28287372,-0.25043404,0.10052424,-0.63307035,1.0860947
attn_0_1_outputs,_,0.75430894,0.2494848,0.7690008,0.17747732,0.4133354,0.8801656,-0.5228315
attn_0_1_outputs,_,0.16109593,0.56863403,0.40912557,-0.21470603,0.34816438,0.25010338,-0.8737406
attn_0_1_outputs,_,0.38670546,-0.1461787,-0.10277141,-0.17849632,0.2524382,0.11267194,-0.12688784
attn_0_1_outputs,_,0.43188572,0.25636286,0.058059964,0.22725454,0.47137344,0.51599574,-0.79688317
attn_0_1_outputs,_,-0.0021660272,0.055337682,-0.000518139,0.056164462,-0.4348303,-0.110418215,-0.26065338
attn_0_1_outputs,_,0.16637972,0.03066813,-0.03283571,0.31739792,0.3786121,0.14952634,-0.52150065
attn_0_1_outputs,_,0.11014745,-0.18714166,0.06520769,0.38278365,-0.31491134,0.3066077,0.5457972
attn_0_1_outputs,_,0.41004157,-0.21040979,0.1728499,0.12139227,0.051275972,-0.17780232,0.6161154
attn_0_1_outputs,_,0.14140043,0.82993877,-0.34608632,0.41206005,-0.5563971,0.36932948,-1.149135
attn_0_1_outputs,_,-0.5160989,-0.38433805,0.018678274,0.1077784,-0.29669407,-0.1667468,0.30074355
attn_0_1_outputs,_,0.21744223,-0.34184617,-0.065352954,-0.3751505,0.00128593,0.028621553,-0.40432802
attn_0_1_outputs,_,-0.23972622,0.044072747,0.44152537,0.74384046,0.17508073,0.52445424,0.43491784
attn_0_1_outputs,_,0.124110006,-0.19496925,-0.27231202,-0.17197996,0.24014166,-0.5083666,0.019270116
attn_0_1_outputs,_,-0.12859984,0.16397105,-0.21982738,0.010907847,-0.048322976,-0.23721719,0.22295001
attn_0_1_outputs,_,-0.12824349,-0.776393,-0.1604348,0.29696783,0.2036745,0.5355056,0.33569637
attn_0_1_outputs,_,-0.092309065,-0.34568584,-0.15585838,-0.23108082,-0.26568544,-0.5173445,-0.26724514
attn_0_1_outputs,_,0.061484117,-0.1897838,0.17378157,0.31891584,0.0154804485,-0.3735813,0.1339167
attn_0_1_outputs,_,-0.028401913,-0.53365934,0.040983614,-0.10479659,-0.3203468,-0.030617269,0.32972813
attn_0_1_outputs,_,-0.34804112,0.09592284,0.36886466,0.018081397,0.002475562,-0.6232156,0.37049198
attn_0_1_outputs,_,0.16546991,-0.046204843,-0.18265139,-0.26609272,0.11188982,-0.4341936,0.25731853
attn_0_1_outputs,_,0.030131133,0.40000686,-0.36296597,-0.6504278,-0.075579725,-0.7768365,0.3326772
attn_0_1_outputs,_,-0.08331169,0.13883899,-0.5214191,-0.88369983,0.18247305,0.028592462,0.6447876
attn_0_1_outputs,_,1.2588618,0.08522243,0.19155844,-0.25161445,-0.40449858,-0.10293173,0.7274801
attn_0_1_outputs,_,0.0010533015,0.06366671,-0.029899921,-0.07984385,-0.09119261,0.37467614,-0.42106104
attn_0_1_outputs,_,0.4620224,0.41613936,-0.04212429,-0.23455356,-0.29763788,-0.051882204,-0.07877654
attn_0_1_outputs,_,0.09158994,0.46016917,-0.364364,-0.08751349,-0.3735348,0.7526969,0.26984563
attn_0_1_outputs,_,0.036474053,0.0009573107,0.51002604,0.24380535,0.28598216,-0.017888637,-0.079516195
attn_0_1_outputs,_,-0.30928284,0.5682086,-0.13129714,-0.49931267,-0.7483117,0.57068676,0.04521068
attn_0_1_outputs,_,1.0049013,-0.42175588,-0.26181337,-0.74192315,-0.5794914,-0.2218669,0.2980417
attn_0_1_outputs,_,0.2748742,0.9818879,-0.45344287,-0.5067718,0.22251566,0.12103135,-0.19747736
attn_0_1_outputs,_,0.12796414,0.51696706,0.09946833,0.1823877,0.30523428,-0.60481924,0.42480493
attn_0_1_outputs,_,-0.5888161,0.47583959,0.14527442,0.4008365,0.005954168,-0.5185486,0.009236945
attn_0_2_outputs,0,-0.19771871,0.37188777,0.47709468,-0.0018523386,0.37238935,-0.31095344,-3.7880638
attn_0_2_outputs,1,0.046445835,0.1281386,0.36224988,0.03864127,0.62647605,0.18078496,-0.07042405
attn_0_2_outputs,2,0.253169,0.25740013,0.8113151,0.24243777,1.0130868,0.5686333,-3.0025306
attn_0_2_outputs,3,0.89593124,0.17018586,-0.4047609,1.5221316,-1.0359538,0.35177138,-5.9085717
attn_0_2_outputs,4,-1.0281222,-1.0420389,-0.64057344,-0.8794464,-0.2913341,-1.0851521,10.204461
attn_0_2_outputs,5,-0.68916845,-0.4727379,0.33403483,-0.6491151,0.5074198,-0.14667407,-0.9770003
attn_0_2_outputs,<pad>,0.08020947,-0.085698865,-0.1059235,-0.10298548,0.54437196,-0.24670085,1.4477516
attn_0_2_outputs,<s>,-0.5844402,-0.58931553,0.0074989335,-1.5004725,0.6496565,-0.5416935,5.0338783
attn_0_2_outputs,_,0.54418844,0.065917596,0.17244183,0.4083636,0.25805497,-0.29877555,-0.31566775
attn_0_2_outputs,_,0.12972042,0.46122217,-0.089892596,0.45120862,0.648216,0.11127982,-0.10644095
attn_0_2_outputs,_,0.10981198,0.040405087,0.207705,0.550471,0.69000524,-0.10693112,0.24329568
attn_0_2_outputs,_,0.011792973,0.07278247,0.24484001,1.1216282,0.87933403,0.0961309,-0.7170601
attn_0_2_outputs,_,-0.22556731,-0.00130649,-0.16957937,0.23079258,0.65152824,0.53731847,-0.8613779
attn_0_2_outputs,_,-0.3130648,0.0065102233,-0.06061764,0.60247374,0.087389015,-0.45262888,-0.21473196
attn_0_2_outputs,_,0.17383777,0.18406779,-0.22480777,0.20738311,0.32157925,0.086832374,-0.6677105
attn_0_2_outputs,_,0.6404369,0.18588631,0.21826933,0.7469047,0.71941704,0.17272365,0.64333856
attn_0_2_outputs,_,-0.051063698,-0.17035036,0.36771685,0.10734826,0.24929099,0.028841179,-0.17862943
attn_0_2_outputs,_,-0.08822839,-0.8734869,-0.3858869,0.256431,0.4464996,-0.2948312,0.71379393
attn_0_2_outputs,_,-0.10202042,-0.13102365,0.64735,0.2689839,-0.021259667,0.3524822,-0.71124107
attn_0_2_outputs,_,0.0947277,-0.40921873,-0.12505242,0.22964637,0.21225718,-0.21750784,0.72815514
attn_0_2_outputs,_,0.82578534,-0.3426175,0.06122809,0.80216044,0.40833297,0.5071517,0.16230963
attn_0_2_outputs,_,0.016717324,-0.47241384,-0.105836116,0.17045307,0.34384978,0.3232234,-0.1813398
attn_0_2_outputs,_,-0.032116607,-0.72919095,-0.060986005,0.19014467,0.2638651,-0.68568057,-0.6318192
attn_0_2_outputs,_,-0.12033438,-0.49877557,-0.2640036,0.3222283,0.24107581,0.1199087,-0.5355031
attn_0_2_outputs,_,-0.65901315,-0.48667577,-0.48161992,-0.080313034,-0.14790574,-0.38300335,0.5040591
attn_0_2_outputs,_,-0.34130335,0.07028747,-0.20609152,0.08224671,0.39754784,0.16877483,0.15332273
attn_0_2_outputs,_,0.04478259,-0.6053313,0.13288505,0.6467178,0.36465797,0.046547584,0.34908602
attn_0_2_outputs,_,0.39176723,-0.47158784,0.059307925,0.24251567,0.033220366,0.0637465,0.21393955
attn_0_2_outputs,_,-0.1844127,-0.78307825,0.30853915,0.8288367,0.23314674,-0.0097065335,0.75053096
attn_0_2_outputs,_,0.40709305,-0.7842246,0.276433,-0.014369329,0.010049935,-0.008768568,0.29050198
attn_0_2_outputs,_,0.92955667,-0.61835635,0.06445145,-0.205148,-0.2209477,0.30365446,0.0875213
attn_0_2_outputs,_,0.37224278,-0.6404688,-0.26889223,0.7776427,-0.9253076,0.39250308,-0.4703281
attn_0_2_outputs,_,0.8504564,-0.63165486,0.056155212,-0.42087233,0.017451582,0.55299973,-0.24148181
attn_0_2_outputs,_,-0.28711304,-0.6148912,-0.39881837,-0.29869702,0.26913446,0.36415908,-0.36226076
attn_0_2_outputs,_,-0.019209899,-0.22384137,0.47587365,0.29038772,0.0062877713,-0.5059548,0.16672464
attn_0_2_outputs,_,0.51807314,0.906395,-0.42022455,-0.2540255,-0.22317448,0.5412175,-0.34044215
attn_0_2_outputs,_,0.8220553,-0.5416353,0.16981725,-0.7628101,-0.11925048,0.8962777,0.40963775
attn_0_2_outputs,_,-0.19618523,0.16098985,-0.4969197,-0.26807925,-0.32501957,0.107385665,0.59468323
attn_0_2_outputs,_,-0.61185235,0.22918366,0.07593469,-0.74122936,-0.051487286,0.07832521,-0.18198237
attn_0_2_outputs,_,-0.42939407,0.079183504,0.30153656,-0.12733641,-0.04353346,-0.087539464,-0.6788662
attn_0_3_outputs,0,0.35476297,-0.2370011,0.30957034,0.10747452,0.27797565,0.29389548,-0.42263862
attn_0_3_outputs,1,-0.10640977,0.1278449,-0.25967738,-0.59355205,0.07028125,-0.3528846,2.2153318
attn_0_3_outputs,2,-0.12158084,-0.10073594,0.68831116,-0.18947813,0.15556426,0.061883047,-0.64552385
attn_0_3_outputs,3,-0.06370425,-0.619054,0.010823215,0.46290076,0.04749816,-0.15701242,-2.447558
attn_0_3_outputs,4,-0.1398234,-0.4194188,0.1272572,0.21905641,0.17970742,-0.21323286,1.2005678
attn_0_3_outputs,5,0.10568546,-0.29769036,-0.2824579,-0.08415007,0.25415635,0.1816315,-0.09140966
attn_0_3_outputs,<pad>,-0.07559755,-0.23524126,-0.32926214,0.08065833,0.011717574,-0.23103648,1.0769633
attn_0_3_outputs,<s>,-0.3677427,-0.7289713,-0.17027925,-0.4378977,-0.110358365,-0.22586378,2.017572
attn_0_3_outputs,_,0.569213,0.9309722,0.66086483,0.7569368,0.8393389,0.58895254,-0.7846394
attn_0_3_outputs,_,0.44274315,0.8980769,0.31513682,0.6493195,0.20860067,-0.092828825,-0.59888864
attn_0_3_outputs,_,-0.07334516,0.41775247,0.13858773,0.32570103,0.48816827,0.5721063,-0.8366671
attn_0_3_outputs,_,-0.109704934,0.1376366,0.23192653,0.32344437,-0.050272487,0.10241463,-1.2947403
attn_0_3_outputs,_,-0.080495395,-0.3807753,-0.46332464,0.112944014,0.5204875,0.21209194,-0.44312245
attn_0_3_outputs,_,0.40681618,0.427084,-0.072379775,0.47483402,-0.11585316,0.28072914,0.3998504
attn_0_3_outputs,_,0.56573373,0.42157266,-0.016144652,-0.23553325,0.06829914,0.16228315,0.44233865
attn_0_3_outputs,_,0.06567195,0.012851082,-0.08176436,0.6858597,-0.389282,0.1742441,-0.82883906
attn_0_3_outputs,_,0.18612331,-0.65095556,0.09049507,0.41126817,0.18491141,-0.07802296,-0.6587648
attn_0_3_outputs,_,0.3824287,-0.23756132,0.29322138,0.22188829,0.25300568,0.37291947,-0.7508087
attn_0_3_outputs,_,-0.7224762,-0.86943054,0.37479877,0.59591836,-0.10351562,0.656052,-0.18156518
attn_0_3_outputs,_,-0.24427989,-0.61777633,0.5152355,0.33500856,0.25178698,0.41781637,0.40224448
attn_0_3_outputs,_,-0.13044183,-0.061789367,-0.19111542,0.31467494,-0.2382014,-0.69687843,-0.21042262
attn_0_3_outputs,_,0.57676184,-0.8473174,0.63562846,0.73277503,0.10565263,0.15510495,0.24267183
attn_0_3_outputs,_,0.21035968,-0.4176181,-0.6968741,-0.051869478,-0.29966012,-0.28598714,-0.32669497
attn_0_3_outputs,_,0.28708097,-0.31431872,0.71063757,0.21131484,-0.09540439,-0.023426466,0.6284189
attn_0_3_outputs,_,-0.3525021,-1.0023153,-0.4880046,-0.004640161,0.076315336,-0.91353995,0.12199628
attn_0_3_outputs,_,-0.47352615,-0.050348748,0.056896348,0.37454623,0.0935824,-0.22561839,0.32735506
attn_0_3_outputs,_,0.45752656,-0.34782183,0.16704562,0.10824218,0.105319604,-0.7932592,0.24454331
attn_0_3_outputs,_,0.77060646,-0.3525176,0.027898246,-0.08922835,-0.113388166,-0.3714406,0.3255752
attn_0_3_outputs,_,-0.13964744,-1.0236299,-0.03257153,0.4090502,0.53359836,-0.22772908,0.14675426
attn_0_3_outputs,_,-0.38257465,-0.40541953,-0.037796166,0.023126382,0.22038624,-0.6634378,-0.32513994
attn_0_3_outputs,_,0.9571074,0.03603925,0.12700482,-0.025294222,-0.285937,0.23418744,0.34134176
attn_0_3_outputs,_,0.63173634,0.14624968,-0.654426,0.22692816,-0.37642094,-0.011219495,-0.29582924
attn_0_3_outputs,_,0.31548488,0.65469474,0.4491026,-0.40401748,0.44648528,0.11167507,0.039390687
attn_0_3_outputs,_,-0.22603957,0.051869467,-0.2046255,0.20506805,0.1655506,0.019347679,0.07143072
attn_0_3_outputs,_,-0.3197478,0.54169476,0.18071288,-0.058609877,0.36248547,0.15582584,-0.25349215
attn_0_3_outputs,_,0.565151,0.53579485,-0.38577878,-0.044280004,-0.546545,-0.1681054,0.6136121
attn_0_3_outputs,_,0.6981818,0.11225771,0.47401386,-0.05888053,0.049265575,-0.5128386,-0.5925031
attn_0_3_outputs,_,-0.64540386,1.0779645,0.35898098,0.1466444,0.5260981,0.1610439,-0.20056161
attn_0_3_outputs,_,-0.15078424,0.11059883,0.18562312,-0.6021935,0.43850294,-0.16247274,-0.28001413
attn_0_3_outputs,_,-0.5856149,-0.047804084,0.4062332,0.21299781,0.50015223,0.22334845,0.63121486
attn_0_4_outputs,0,0.7191188,0.3730131,0.6041805,-0.021947687,0.12104041,0.104996726,-3.950611
attn_0_4_outputs,1,0.24812408,-0.2865361,-0.0012139605,-0.32633722,-0.272726,-0.11724504,2.3013923
attn_0_4_outputs,2,-0.13204297,0.09491174,0.28184232,-0.45236737,-0.103957154,-0.11464407,2.3837087
attn_0_4_outputs,3,0.34361964,0.14028959,-0.0012260947,-0.08104135,0.05616909,0.029453564,3.3331256
attn_0_4_outputs,4,0.029145228,-0.55635977,0.5453612,-0.51178604,-0.78422195,-0.47972277,3.1755412
attn_0_4_outputs,5,-0.14196163,-0.075023,-0.09466495,-0.7679663,-0.7197723,-0.85384434,3.2710216
attn_0_4_outputs,<pad>,-0.063976295,-0.26447433,-0.13916971,-0.54516494,-0.19863778,-0.19126211,0.99703944
attn_0_4_outputs,<s>,-5.293095,0.401616,0.25400227,-0.2922297,-0.16238599,0.11356179,5.478168
attn_0_4_outputs,_,0.53785014,0.24113145,0.18860306,0.13428167,0.52271074,0.36164594,-1.0002851
attn_0_4_outputs,_,0.3573799,-0.054064974,0.31768963,0.10076823,0.2336765,0.388443,-1.0772457
attn_0_4_outputs,_,0.49160525,0.51647687,0.23462817,-0.058511607,0.20394257,0.17775145,-0.55829585
attn_0_4_outputs,_,1.0304112,0.2003491,-0.07219333,0.3011012,0.28988817,0.24343431,0.1456991
attn_0_4_outputs,_,0.4164398,-0.11930056,0.0099718515,0.4742296,0.17267072,0.26764503,-0.20778234
attn_0_4_outputs,_,0.43183374,-0.38899153,0.049459253,0.27985027,-0.47344294,0.47924158,0.07285882
attn_0_4_outputs,_,0.10363254,-0.2258606,0.08015409,-0.49001214,-0.4222927,0.5191803,-0.36080784
attn_0_4_outputs,_,0.14846344,-0.6044394,-0.34924456,-0.36036828,-0.46898136,0.028767487,-0.34844887
attn_0_4_outputs,_,0.4733873,-0.2338812,-0.19848141,0.24594754,-0.043124977,0.2208757,-0.0039579486
attn_0_4_outputs,_,0.96854234,-0.61720747,-0.15249965,0.36390108,-0.090638585,0.35145095,-0.16287805
attn_0_4_outputs,_,0.10001114,-0.15086208,-0.6789209,-0.11005673,0.07301672,0.31220806,-0.17139833
attn_0_4_outputs,_,0.1432574,-0.99975765,0.47157717,-0.2594006,0.004082639,-0.044393238,-0.021735704
attn_0_4_outputs,_,0.5166464,-0.6908677,0.17362294,0.123054184,0.0313959,0.5938901,-0.16944024
attn_0_4_outputs,_,0.66772974,-0.4482156,0.20861794,0.81833047,-0.017693128,0.5812748,0.4343991
attn_0_4_outputs,_,0.05244779,-0.61069006,-0.09139073,0.6999805,-0.41103587,-0.25865346,0.19855149
attn_0_4_outputs,_,-0.055650476,-1.1576885,-0.72970617,-0.30024374,-0.040782377,0.14501843,0.14472108
attn_0_4_outputs,_,-0.13646206,-0.8410943,-0.0700299,-0.40369108,-0.17654541,0.2754782,0.27297303
attn_0_4_outputs,_,0.32201523,-0.61850715,-0.42757955,-0.023696966,-0.17230374,0.10618615,0.17220949
attn_0_4_outputs,_,0.70551866,-1.0449809,-0.044047393,0.30369124,-0.31319577,0.005453805,-0.08549323
attn_0_4_outputs,_,0.66205645,-1.131551,0.3577444,-0.1760604,-0.4910007,0.38868803,-0.0039058302
