epoch,epoch_loss,split,loss,acc,sample_fn
0,1.3133425,train,1.2427088,0.39406142846720654,gumbel_soft
0,1.3133425,val,1.0270474,0.4634549001951073,gumbel_soft
0,1.3133425,test,2.4035504,0.1910501153421818,gumbel_soft
1,1.19885,train,1.047782,0.5639600204275188,gumbel_soft
1,1.19885,val,0.8462076,0.6050327680224123,gumbel_soft
1,1.19885,test,2.0811982,0.32660225335160975,gumbel_soft
2,0.7432015,train,0.45585856,0.8583935215583278,gumbel_soft
2,0.7432015,val,0.32487956,0.8912902096152884,gumbel_soft
2,0.7432015,test,1.836832,0.541172144027281,gumbel_soft
3,0.40921402,train,0.32353765,0.8458014153352301,gumbel_soft
3,0.40921402,val,0.20299776,0.8803842113162239,gumbel_soft
3,0.40921402,test,1.6949853,0.47151549597138176,gumbel_soft
4,0.22704934,train,0.15792878,0.9357408623331145,gumbel_soft
4,0.22704934,val,0.09867332,0.9498724298364101,gumbel_soft
4,0.22704934,test,1.4468751,0.5892481027046906,gumbel_soft
5,0.13719377,train,0.11136069,0.9731159261691107,gumbel_soft
5,0.13719377,val,0.05748898,0.9848916904297363,gumbel_soft
5,0.13719377,test,1.2306406,0.6727123800608472,gumbel_soft
6,0.10350937,train,0.07297332,0.9775370248777997,gumbel_soft
6,0.10350937,val,0.045596022,0.981289709340137,gumbel_soft
6,0.10350937,test,1.0816478,0.7012804653806292,gumbel_soft
7,0.0809173,train,0.073439084,0.9726344203691545,gumbel_soft
7,0.0809173,val,0.03991121,0.9794887187953374,gumbel_soft
7,0.0809173,test,1.0924416,0.6683995854367958,gumbel_soft
8,0.082507744,train,0.049304895,0.9896403297585176,gumbel_soft
8,0.082507744,val,0.02749003,0.9922457351543349,gumbel_soft
8,0.082507744,test,0.96941817,0.7216910166828258,gumbel_soft
9,0.041902043,train,0.03637487,0.9851097979134749,gumbel_soft
9,0.041902043,val,0.017937537,0.9907449097003351,gumbel_soft
9,0.041902043,test,0.9523832,0.7710039784694595,gumbel_soft
10,0.03217577,train,0.0390392,0.988713795870723,gumbel_soft
10,0.03217577,val,0.024289126,0.9932963129721347,gumbel_soft
10,0.03217577,test,0.71557367,0.7836247534351911,gumbel_soft
11,0.025614602,train,0.024593063,0.990187495440286,gumbel_soft
11,0.025614602,val,0.0128640765,0.9922457351543349,gumbel_soft
11,0.025614602,test,0.7433863,0.7791113637123467,gumbel_soft
12,0.020210953,train,0.016527973,0.9971620339972277,gumbel_soft
12,0.020210953,val,0.007945774,0.9977487618190004,gumbel_soft
12,0.020210953,test,0.5909971,0.8303132626792818,gumbel_soft
13,0.017400054,train,0.014131888,0.9970380097760269,gumbel_soft
13,0.017400054,val,0.006874343,0.9975986792736005,gumbel_soft
13,0.017400054,test,0.55842996,0.8369496171976865,gumbel_soft
14,0.015644917,train,0.018015621,0.9973006493032757,gumbel_soft
14,0.015644917,val,0.008741849,0.9978488168492671,gumbel_soft
14,0.015644917,test,0.5240128,0.8671057470495804,gumbel_soft
15,0.013878891,train,0.013769025,0.9957029255125118,gumbel_soft
15,0.013878891,val,0.0059432173,0.9973985692130671,gumbel_soft
15,0.013878891,test,0.60654503,0.8172578649994985,gumbel_soft
16,0.011904415,train,0.0110206455,0.9970088276063326,gumbel_soft
16,0.011904415,val,0.0047415216,0.9975986792736005,gumbel_soft
16,0.011904415,test,0.5225064,0.864380996957641,gumbel_soft
17,0.009772374,train,0.012258426,0.9969066900124024,gumbel_soft
17,0.009772374,val,0.005094338,0.9980489269098004,gumbel_soft
17,0.009772374,test,0.5763092,0.8937681789308282,gumbel_soft
18,0.009485675,train,0.008517299,0.9975632888305246,gumbel_soft
18,0.009485675,val,0.0037434401,0.998449147030867,gumbel_soft
18,0.009485675,test,0.4422407,0.9103507070977233,gumbel_soft
19,0.008000685,train,0.011237688,0.9973444225578172,gumbel_soft
19,0.008000685,val,0.003533645,0.9983991195157337,gumbel_soft
19,0.008000685,test,0.4030558,0.9044331516833272,gumbel_soft
20,0.014051968,train,0.008242627,0.9974903334062888,gumbel_soft
20,0.014051968,val,0.004138914,0.9976987343038671,gumbel_soft
20,0.014051968,test,0.49538875,0.9106181672294473,gumbel_soft
21,0.007884723,train,0.008169872,0.9973371270153936,gumbel_soft
21,0.007884723,val,0.0038329803,0.9978488168492671,gumbel_soft
21,0.007884723,test,0.5146167,0.9144461903647487,gumbel_soft
22,0.0106576765,train,0.010702267,0.9977310863062668,gumbel_soft
22,0.0106576765,val,0.0050270497,0.9978488168492671,gumbel_soft
22,0.0106576765,test,0.45398024,0.908160877269232,gumbel_soft
23,0.006775139,train,0.0068633566,0.9975414022032538,gumbel_soft
23,0.006775139,val,0.003302433,0.9980989544249337,gumbel_soft
23,0.006775139,test,0.52064717,0.9129584433820334,gumbel_soft
24,0.0068651205,train,0.006133863,0.9976873130517254,gumbel_soft
24,0.0068651205,val,0.0027427843,0.9983490920006003,gumbel_soft
24,0.0068651205,test,0.45656782,0.9094480291531544,gumbel_soft
25,0.0055377916,train,0.005412151,0.9986795068213322,gumbel_soft
25,0.0055377916,val,0.0021578406,0.9995497523638001,gumbel_soft
25,0.0055377916,test,0.40402338,0.9133094848049212,gumbel_soft
26,0.005165044,train,0.0050160727,0.9984460494637777,gumbel_soft
26,0.005165044,val,0.0019040783,0.9991995597578668,gumbel_soft
26,0.005165044,test,0.3995733,0.9155661796663435,gumbel_soft
27,0.006266768,train,0.013370301,0.9951265776610491,gumbel_soft
27,0.006266768,val,0.005497585,0.9977487618190004,gumbel_soft
27,0.006266768,test,0.5122158,0.8536157266557454,gumbel_soft
28,0.00622198,train,0.0038487464,0.9988764864667689,gumbel_soft
28,0.00622198,val,0.0023471727,0.9990494772124668,gumbel_soft
28,0.00622198,test,0.408474,0.9181739159506536,gumbel_soft
29,0.0043733735,train,0.004043157,0.9986357335667907,gumbel_soft
29,0.0043733735,val,0.0019541893,0.9987993396368002,gumbel_soft
29,0.0043733735,test,0.3552268,0.9190765938952224,gumbel_soft
30,0.13744223,train,0.24995142,0.9416648427810608,gumbel_soft
30,0.13744223,val,0.13176572,0.9573765571064086,gumbel_soft
30,0.13744223,test,4.301624,0.5664638427334425,gumbel_soft
31,0.076448634,train,0.028313428,0.9907784343765959,gumbel_soft
31,0.076448634,val,0.013513392,0.9936465055780679,gumbel_soft
31,0.076448634,test,0.9484161,0.7578649994985123,gumbel_soft
32,0.020037157,train,0.022425521,0.9942219304005253,gumbel_soft
32,0.020037157,val,0.008664412,0.9964980739406674,gumbel_soft
32,0.020037157,test,0.70924985,0.8013607034201464,gumbel_soft
33,0.017079715,train,0.02802508,0.9946158896913986,gumbel_soft
33,0.017079715,val,0.007722064,0.998449147030867,gumbel_soft
33,0.017079715,test,0.5392569,0.8292099896359199,gumbel_soft
34,0.015492392,train,0.013795914,0.9970380097760269,gumbel_soft
34,0.015492392,val,0.008081904,0.9977487618190004,gumbel_soft
34,0.015492392,test,0.6071808,0.8439202968807462,gumbel_soft
35,0.013355264,train,0.014289613,0.9975341066608302,gumbel_soft
35,0.013355264,val,0.0077572335,0.9980989544249337,gumbel_soft
35,0.013355264,test,0.6034963,0.896526361539233,gumbel_soft
36,0.013807326,train,0.011573037,0.9974903334062888,gumbel_soft
36,0.013807326,val,0.0066743162,0.9971984591525339,gumbel_soft
36,0.013807326,test,0.5763385,0.8537160242051419,gumbel_soft
37,0.011299812,train,0.010307327,0.9978842926971621,gumbel_soft
37,0.011299812,val,0.0056121186,0.9980989544249337,gumbel_soft
37,0.011299812,test,0.5391014,0.893567583832035,gumbel_soft
38,0.010396231,train,0.010018167,0.9980447946304808,gumbel_soft
38,0.010396231,val,0.0049687033,0.998749312121667,gumbel_soft
38,0.010396231,test,0.50299156,0.8947878706830263,gumbel_soft
39,0.010000612,train,0.009343277,0.9981250455971401,gumbel_soft
39,0.010000612,val,0.0056534014,0.9981990094552003,gumbel_soft
39,0.010000612,test,0.52467495,0.9100665307077663,gumbel_soft
40,0.0094639715,train,0.012234683,0.9962427956518567,gumbel_soft
40,0.0094639715,val,0.005810608,0.9975486517584672,gumbel_soft
40,0.0094639715,test,0.5561806,0.898248136137207,gumbel_soft
41,0.008882946,train,0.008077031,0.9981907054789524,gumbel_soft
41,0.008882946,val,0.004324954,0.9985492020611336,gumbel_soft
41,0.008882946,test,0.57558745,0.9096151917354819,gumbel_soft
42,0.007853385,train,0.007865955,0.998526300430437,gumbel_soft
