epoch,epoch_loss,split,loss,acc,sample_fn
0,0.5233043,train,0.2438845,0.9187102564102564,gumbel_soft
0,0.5233043,val,0.24771392,0.919525641025641,gumbel_soft
0,0.5233043,test,0.22674681,0.9197310126582279,gumbel_soft
1,0.18749882,train,0.16262613,0.9410525641025641,gumbel_soft
1,0.18749882,val,0.17100161,0.939923076923077,gumbel_soft
1,0.18749882,test,0.17888974,0.9367911392405063,gumbel_soft
2,0.14017665,train,0.1161906,0.9581666666666667,gumbel_soft
2,0.14017665,val,0.11927686,0.9580512820512821,gumbel_soft
2,0.14017665,test,0.12209503,0.9593037974683545,gumbel_soft
3,0.12615186,train,0.10857776,0.9623448717948718,gumbel_soft
3,0.12615186,val,0.10828941,0.962525641025641,gumbel_soft
3,0.12615186,test,0.10318113,0.9621772151898734,gumbel_soft
4,0.10437422,train,0.09865577,0.9636358974358974,gumbel_soft
4,0.10437422,val,0.10058217,0.9625192307692307,gumbel_soft
4,0.10437422,test,0.09534699,0.9677816455696202,gumbel_soft
5,0.096677035,train,0.092108145,0.9662128205128205,gumbel_soft
5,0.096677035,val,0.10048232,0.964525641025641,gumbel_soft
5,0.096677035,test,0.082709014,0.9721898734177216,gumbel_soft
6,0.100158885,train,0.09478662,0.9645974358974359,gumbel_soft
6,0.100158885,val,0.09593341,0.9643525641025641,gumbel_soft
6,0.100158885,test,0.09875882,0.9616107594936709,gumbel_soft
7,0.09571886,train,0.089398466,0.9664782051282051,gumbel_soft
7,0.09571886,val,0.087627195,0.9678974358974359,gumbel_soft
7,0.09571886,test,0.080428846,0.9724873417721519,gumbel_soft
8,0.08659128,train,0.08577811,0.9689641025641026,gumbel_soft
8,0.08659128,val,0.08901586,0.9684551282051282,gumbel_soft
8,0.08659128,test,0.07828536,0.9710854430379747,gumbel_soft
9,0.086021245,train,0.09216459,0.9686730769230769,gumbel_soft
9,0.086021245,val,0.08809563,0.9694230769230769,gumbel_soft
9,0.086021245,test,0.065757185,0.9785,gumbel_soft
10,0.07994531,train,0.07436086,0.9724192307692308,gumbel_soft
10,0.07994531,val,0.07521626,0.9721217948717948,gumbel_soft
10,0.07994531,test,0.06771939,0.976123417721519,gumbel_soft
11,0.0858424,train,0.081147574,0.9698666666666667,gumbel_soft
11,0.0858424,val,0.08642022,0.9680769230769231,gumbel_soft
11,0.0858424,test,0.07407083,0.9740791139240507,gumbel_soft
12,0.07972598,train,0.07539648,0.9720038461538462,gumbel_soft
12,0.07972598,val,0.08278593,0.96975,gumbel_soft
12,0.07972598,test,0.06870049,0.9773354430379747,gumbel_soft
13,0.07339229,train,0.070130825,0.9740897435897435,gumbel_soft
13,0.07339229,val,0.07346164,0.9736730769230769,gumbel_soft
13,0.07339229,test,0.19935547,0.9227784810126582,gumbel_soft
14,0.07917201,train,0.07210482,0.9729,gumbel_soft
14,0.07917201,val,0.074635655,0.9729102564102564,gumbel_soft
14,0.07917201,test,0.059535112,0.9767974683544304,gumbel_soft
15,0.07185286,train,0.07127014,0.974651282051282,gumbel_soft
15,0.07185286,val,0.07356428,0.9744871794871794,gumbel_soft
15,0.07185286,test,0.21604873,0.9282974683544304,gumbel_soft
16,0.06996241,train,0.06453847,0.9757564102564102,gumbel_soft
16,0.06996241,val,0.067986034,0.9740961538461539,gumbel_soft
16,0.06996241,test,0.29993275,0.9174556962025316,gumbel_soft
17,0.06650195,train,0.06503085,0.9763679487179487,gumbel_soft
17,0.06650195,val,0.066068314,0.9759166666666667,gumbel_soft
17,0.06650195,test,0.23449315,0.9255664556962026,gumbel_soft
18,0.068170495,train,0.07149997,0.9743987179487179,gumbel_soft
18,0.068170495,val,0.07495166,0.9735641025641025,gumbel_soft
18,0.068170495,test,0.117386125,0.9576455696202532,gumbel_soft
19,0.06497808,train,0.06745187,0.9748115384615385,gumbel_soft
19,0.06497808,val,0.06949512,0.9743974358974359,gumbel_soft
19,0.06497808,test,0.164203,0.9462721518987341,gumbel_soft
20,0.07071494,train,0.065241545,0.9754628205128205,gumbel_soft
20,0.07071494,val,0.0656086,0.97575,gumbel_soft
20,0.07071494,test,0.30891898,0.9151898734177215,gumbel_soft
21,0.06426164,train,0.06372941,0.9764102564102564,gumbel_soft
21,0.06426164,val,0.06465638,0.9759294871794871,gumbel_soft
21,0.06426164,test,0.39987808,0.9056107594936709,gumbel_soft
22,0.062160224,train,0.06908689,0.9739076923076924,gumbel_soft
22,0.062160224,val,0.06831955,0.9744358974358974,gumbel_soft
22,0.062160224,test,0.49983197,0.9020569620253165,gumbel_soft
23,0.07661176,train,0.061401185,0.9774384615384616,gumbel_soft
23,0.07661176,val,0.061949965,0.9775,gumbel_soft
23,0.07661176,test,0.15017833,0.9482405063291139,gumbel_soft
24,0.067757204,train,0.060386043,0.9775064102564103,gumbel_soft
24,0.067757204,val,0.060441148,0.978051282051282,gumbel_soft
24,0.067757204,test,0.19147629,0.9404177215189874,gumbel_soft
25,0.06264959,train,0.06117332,0.9770987179487179,gumbel_soft
25,0.06264959,val,0.06143738,0.9777564102564102,gumbel_soft
25,0.06264959,test,0.22763833,0.9306424050632911,gumbel_soft
26,0.06737555,train,0.06163087,0.9774948717948718,gumbel_soft
26,0.06737555,val,0.06396344,0.9765897435897436,gumbel_soft
26,0.06737555,test,0.231383,0.9368924050632912,gumbel_soft
27,0.06301683,train,0.07707006,0.9712333333333333,gumbel_soft
27,0.06301683,val,0.08172151,0.9693076923076923,gumbel_soft
27,0.06301683,test,0.6807064,0.8761075949367089,gumbel_soft
28,0.06430439,train,0.06120071,0.9766807692307692,gumbel_soft
28,0.06430439,val,0.060438257,0.9771474358974359,gumbel_soft
28,0.06430439,test,0.20921342,0.940382911392405,gumbel_soft
29,0.06051659,train,0.06173321,0.9767743589743589,gumbel_soft
29,0.06051659,val,0.065191515,0.9767884615384615,gumbel_soft
29,0.06051659,test,0.22816879,0.9401012658227849,gumbel_soft
30,0.06326389,train,0.061509784,0.9775038461538461,gumbel_soft
30,0.06326389,val,0.06264485,0.9771282051282051,gumbel_soft
30,0.06326389,test,0.19147488,0.9461930379746836,gumbel_soft
31,0.064721204,train,0.06830742,0.9744205128205128,gumbel_soft
31,0.064721204,val,0.071717404,0.9736153846153847,gumbel_soft
31,0.064721204,test,0.091272265,0.9739145569620253,gumbel_soft
32,0.061498333,train,0.061405152,0.9768871794871795,gumbel_soft
32,0.061498333,val,0.062013168,0.9767820512820513,gumbel_soft
32,0.061498333,test,0.11606768,0.9647088607594937,gumbel_soft
33,0.061766993,train,0.06746813,0.9750410256410257,gumbel_soft
33,0.061766993,val,0.06587411,0.9764358974358974,gumbel_soft
33,0.061766993,test,0.09585252,0.9678227848101266,gumbel_soft
34,0.061263703,train,0.063426666,0.9761435897435897,gumbel_soft
34,0.061263703,val,0.06748584,0.9750961538461539,gumbel_soft
34,0.061263703,test,0.113447964,0.9684430379746836,gumbel_soft
35,0.06221021,train,0.06443751,0.9760602564102564,gumbel_soft
35,0.06221021,val,0.063455224,0.9762307692307692,gumbel_soft
35,0.06221021,test,0.06363733,0.9810791139240507,gumbel_soft
36,0.059088044,train,0.058176592,0.9782974358974359,gumbel_soft
36,0.059088044,val,0.05933242,0.9782564102564103,gumbel_soft
36,0.059088044,test,0.09460452,0.9729651898734177,gumbel_soft
37,0.06998449,train,0.072138935,0.9737782051282051,gumbel_soft
37,0.06998449,val,0.07490332,0.9730897435897435,gumbel_soft
37,0.06998449,test,0.15368697,0.9595791139240506,gumbel_soft
38,0.07373282,train,0.059580065,0.9776615384615385,gumbel_soft
38,0.07373282,val,0.06385927,0.9764615384615385,gumbel_soft
