feature,value,0,1,2,3,4
attn_0_0_outputs,0,0.7389957,-0.044181738,-0.20923331,0.29396042,-0.25511134
attn_0_0_outputs,1,-0.18974577,0.38140956,-0.45841128,-0.015112707,-0.4273765
attn_0_0_outputs,2,-0.0045319577,-0.060187485,0.37780097,0.109928966,-0.27989122
attn_0_0_outputs,3,-0.021644352,0.029828103,-0.22136444,0.7388388,-0.29748484
attn_0_0_outputs,4,-0.17218772,-0.25793755,-0.37809217,-0.013503632,0.24940042
attn_0_0_outputs,</s>,0.32308063,0.1501079,0.01317258,0.3974388,-0.13720785
attn_0_0_outputs,<pad>,-0.03571859,0.22986197,0.42370382,0.09168538,-0.18695003
attn_0_0_outputs,<s>,-0.007077865,-0.14700831,-0.19330013,0.21034709,-0.24903935
attn_0_0_outputs,_,0.2814893,0.14577238,0.06941341,0.008869742,0.017299002
attn_0_0_outputs,_,-0.27209583,-0.37881163,-0.4742869,-0.25511658,-0.30770227
attn_0_0_outputs,_,-0.31306162,-0.5427891,0.005122668,-0.49814847,-0.25616777
attn_0_0_outputs,_,0.40804678,0.5132092,0.53323156,0.33475512,0.44131923
attn_0_0_outputs,_,0.045695964,-0.045814555,0.18200608,0.0008433507,0.025609132
attn_0_0_outputs,_,-0.076950066,-0.3442871,-0.348073,-0.37911734,-0.25780597
attn_0_0_outputs,_,-0.20682496,-0.4754436,-0.19057123,-0.087772,-0.3955951
attn_0_0_outputs,_,0.1219665,0.20981647,-0.0059737153,0.23652309,-0.14312947
attn_0_0_outputs,_,0.4027265,0.031808812,-0.09660961,0.4219143,-0.21297026
attn_0_0_outputs,_,0.05404918,0.05980412,0.26006538,0.1763962,-0.828978
attn_0_0_outputs,_,0.10520767,0.36756453,0.088754214,0.43139425,-0.19539204
attn_0_0_outputs,_,0.39164162,0.05295078,-0.64522684,0.32456085,0.29648003
attn_0_0_outputs,_,0.37733635,0.32809085,-0.58654255,-0.47669858,-0.050448705
attn_0_0_outputs,_,0.052657306,0.12105361,0.49883407,0.14193341,1.0480845
attn_0_0_outputs,_,0.38917723,0.4012396,-0.2515783,0.24138872,-0.54196674
attn_0_0_outputs,_,-0.4078122,0.05971586,0.44944248,0.06132185,0.12789734
attn_0_0_outputs,_,0.005030842,0.10436784,-0.26023892,0.39288372,-0.08719044
attn_0_0_outputs,_,0.38493863,0.21694586,0.1006043,0.5000292,0.020131895
attn_0_0_outputs,_,0.40156603,-0.1394036,0.4452384,0.9306956,-0.98950344
attn_0_0_outputs,_,0.03128624,-0.25239876,0.6235745,0.23445582,-0.17585413
attn_0_0_outputs,_,-0.8769807,-0.08198578,0.2967392,-0.42096856,0.56274587
attn_0_0_outputs,_,0.7713754,0.19310504,0.18410671,-0.73364747,0.59366083
attn_0_1_outputs,0,0.49680668,0.2411624,0.059397273,0.31474322,0.29789785
attn_0_1_outputs,1,-0.27757525,0.3608359,-0.22032738,0.037580956,-0.039814778
attn_0_1_outputs,2,0.08598311,0.2077331,0.5127023,0.37305078,0.24050176
attn_0_1_outputs,3,-0.40419564,-0.18483618,-0.35737157,0.34874895,-0.17260434
attn_0_1_outputs,4,-0.35560623,-0.09377528,-0.23464133,-0.008444952,0.36888015
attn_0_1_outputs,</s>,0.23974678,-1.250156,0.8372966,-3.5683956,3.268703
attn_0_1_outputs,<pad>,-1.0465564,0.6378396,-0.16291422,0.010317227,0.22289993
attn_0_1_outputs,<s>,-0.6828363,-0.16123141,-0.40805566,-0.18796323,-0.024581198
attn_0_1_outputs,_,-0.10094237,0.20252438,0.0013747866,-0.31396425,0.7828783
attn_0_1_outputs,_,-0.8244645,0.32810232,-0.028601341,-1.1615876,0.6550349
attn_0_1_outputs,_,-0.9829693,0.18019009,-0.08598416,-0.28476068,0.05768177
attn_0_1_outputs,_,-0.41333276,0.22045873,-0.26574263,0.82737833,0.64269996
attn_0_1_outputs,_,-0.20981921,-0.11705756,0.066349685,-0.15070637,0.42742252
attn_0_1_outputs,_,-0.4797113,0.6887683,0.12658657,0.06467479,0.7607983
attn_0_1_outputs,_,-0.8459969,0.9074158,-0.068634816,-0.75577337,0.3317721
attn_0_1_outputs,_,-0.41728437,0.2778375,-0.1658479,-0.118168086,0.3015056
attn_0_1_outputs,_,-0.17193533,0.34901732,0.095403254,0.23839219,0.6968307
attn_0_1_outputs,_,0.14288135,0.63736564,0.35810906,0.24588649,0.6366656
attn_0_1_outputs,_,-0.29046485,0.106171556,0.34983268,0.36716786,1.1247523
attn_0_1_outputs,_,-0.43794066,-0.06449551,-0.8377867,-0.44569278,-0.042054728
attn_0_1_outputs,_,-0.48382956,0.1924024,-0.23611723,0.15619075,0.4528688
attn_0_1_outputs,_,-0.29011592,-0.22925921,0.47536904,0.2687393,1.8587122
attn_0_1_outputs,_,-0.29960302,0.24196763,-0.51264393,-0.04367882,-0.4703987
attn_0_1_outputs,_,-0.31287518,-0.37878668,0.33454385,-0.12028762,-0.79456353
attn_0_1_outputs,_,0.14949395,0.42079324,-0.043072775,1.426778,-0.11052035
attn_0_1_outputs,_,0.07438047,0.32715625,0.7554704,-0.28055632,-0.34385577
attn_0_1_outputs,_,0.04910429,-0.18458602,0.78429806,0.1870634,-0.59998256
attn_0_1_outputs,_,-0.38887405,0.79528475,0.6044081,0.619828,-0.023872083
attn_0_1_outputs,_,-0.5597938,-0.75992906,0.019683702,0.029298866,0.538734
attn_0_1_outputs,_,0.9939829,0.30493027,-0.18134284,-0.7849577,-0.1482813
attn_0_2_outputs,0,0.5553827,-0.3585757,-0.009662577,-0.19306502,-0.29980922
attn_0_2_outputs,1,-0.37096724,0.61422837,-0.16112109,-0.20757692,-0.33593133
attn_0_2_outputs,2,-0.08834272,-0.0008011564,0.9364566,0.058738012,-0.031961944
attn_0_2_outputs,3,-0.061788395,-0.08870434,0.017658064,0.82701665,-0.08136169
attn_0_2_outputs,4,0.118099816,0.14985225,0.31430647,0.16813329,0.8875928
attn_0_2_outputs,</s>,-0.17602506,0.014933754,0.05216626,-0.121771745,-0.22292835
attn_0_2_outputs,<pad>,0.09997558,0.42587554,0.02504705,-0.67525387,-0.11702769
attn_0_2_outputs,<s>,-0.028222585,0.10288683,0.43129796,0.13597538,0.09142782
attn_0_2_outputs,_,0.31399077,-0.084621035,0.15058497,-0.038733345,0.5657791
attn_0_2_outputs,_,-0.098112464,0.11868812,0.26102418,0.41526172,0.41376734
attn_0_2_outputs,_,0.33038327,-0.43378684,0.43651992,-0.22079185,-0.03767071
attn_0_2_outputs,_,-0.06562004,-0.37548196,-0.1574733,-0.35196102,-0.18615274
attn_0_2_outputs,_,-0.14307752,-0.4078499,0.18744001,-0.19634399,0.26376936
attn_0_2_outputs,_,0.87470454,0.82845813,0.25587824,-0.07871213,0.45324212
attn_0_2_outputs,_,-0.104318745,0.17829673,0.24802777,0.05124535,0.19533333
attn_0_2_outputs,_,0.057148036,0.5025196,0.3311123,-0.19750339,0.5795068
attn_0_2_outputs,_,-0.20404446,0.23761992,-0.2822623,0.12931007,-0.17714648
attn_0_2_outputs,_,0.011165546,-0.19261716,0.07887059,0.26391414,0.100786
attn_0_2_outputs,_,0.18665555,-0.67062294,-0.53109396,-0.37743956,-0.092497334
attn_0_2_outputs,_,0.34060347,0.26039752,-0.26393124,0.20501007,-0.4207454
attn_0_2_outputs,_,-0.86356175,0.5978733,0.077358104,0.31997752,0.2616314
attn_0_2_outputs,_,-0.86695063,-0.023908798,0.35889468,0.25185832,0.7370293
attn_0_2_outputs,_,0.36718515,0.1748903,0.009147987,-1.083402,-0.29107937
attn_0_2_outputs,_,-0.88221055,0.24648848,0.5870032,0.2105236,-0.07974503
attn_0_2_outputs,_,-0.07325222,0.02049062,-0.18962654,0.10727498,-0.37010515
attn_0_2_outputs,_,-0.66286904,0.4087691,0.20973356,-0.46589124,0.016020374
attn_0_2_outputs,_,0.0041528405,0.3169878,-0.09373988,-0.12547435,-0.33390364
attn_0_2_outputs,_,0.04488901,-0.10293079,0.04724555,0.12110815,-0.17498554
attn_0_2_outputs,_,-0.6018186,-0.51033854,0.0055042794,-0.3639579,1.040431
attn_0_2_outputs,_,1.258496,-0.14475699,-0.123062976,-0.24632668,0.6304086
attn_0_3_outputs,0,0.66049314,-0.07438552,-0.008430229,-0.30008712,-0.09287491
attn_0_3_outputs,1,-0.48191106,0.914747,-0.23361692,-0.44426635,-0.28127092
attn_0_3_outputs,2,-0.09842302,0.19422354,1.0742307,-0.15284176,0.1619113
attn_0_3_outputs,3,-0.0046009813,0.26557246,0.27366373,1.0214577,0.20989448
attn_0_3_outputs,4,-0.000750605,0.18698284,0.27559543,-0.050781313,1.1815526
attn_0_3_outputs,</s>,-0.2530619,-0.15061441,-0.070265174,-0.25408545,-0.26615328
attn_0_3_outputs,<pad>,0.7091667,-0.15279958,0.1484484,0.58251995,0.24731897
attn_0_3_outputs,<s>,-0.055416614,0.09363615,0.092937745,-0.19253002,0.020296574
attn_0_3_outputs,_,0.41925275,-0.29799613,-0.10008011,-0.103328496,-0.33291024
attn_0_3_outputs,_,0.5742693,0.016194448,-0.057362963,-0.29268596,-0.028695941
attn_0_3_outputs,_,-0.4736631,0.35505736,-0.5197147,-0.45480257,0.25913635
attn_0_3_outputs,_,-0.193925,-0.10263937,-0.39647633,-0.4669535,-0.09939903
attn_0_3_outputs,_,0.75883144,0.1848501,-0.21335538,0.3875559,0.15851095
attn_0_3_outputs,_,0.19181502,0.78721094,0.40282705,-0.6043866,0.44043332
attn_0_3_outputs,_,0.025235908,-0.08444945,-0.92375284,-0.38546604,0.46863365
attn_0_3_outputs,_,0.64842564,0.28011757,0.5792756,0.16758285,-0.24391742
attn_0_3_outputs,_,-0.299797,0.12950167,-0.5357972,0.08646877,0.04990942
attn_0_3_outputs,_,0.18343805,0.94254404,0.09170928,0.28950438,-0.22521463
attn_0_3_outputs,_,-0.7300497,-0.047179498,-0.06154353,0.48055604,0.20265552
attn_0_3_outputs,_,0.42961976,-0.6709029,-0.2860501,-0.011212273,-0.06625355
