epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5158896,train,0.9553829,0.6348065223542728,gumbel_soft
0,1.5158896,val,0.9847151,0.6271786989031602,gumbel_soft
0,1.5158896,test,2.101027,0.2607003891050584,gumbel_soft
1,0.778491,train,0.6257646,0.7770718378607809,gumbel_soft
1,0.778491,val,0.68021566,0.7688038975588151,gumbel_soft
1,0.778491,test,3.997525,0.41050583657587547,gumbel_soft
2,0.52531403,train,0.4154191,0.8716397849462365,gumbel_soft
2,0.52531403,val,0.48719645,0.8602766849907512,gumbel_soft
2,0.52531403,test,8.284339,0.49817670666367875,gumbel_soft
3,0.35853016,train,0.29279622,0.9187756437464629,gumbel_soft
3,0.35853016,val,0.32871723,0.9163692259594091,gumbel_soft
3,0.35853016,test,12.4561405,0.5171022877747673,gumbel_soft
4,0.26780602,train,0.23646516,0.9237673316355405,gumbel_soft
4,0.26780602,val,0.2757718,0.9181147904020008,gumbel_soft
4,0.26780602,test,17.100485,0.5535172245197303,gumbel_soft
5,0.20654939,train,0.1741058,0.9598100594227504,gumbel_soft
5,0.20654939,val,0.21593043,0.954693484094521,gumbel_soft
5,0.20654939,test,20.723812,0.5795628170391346,gumbel_soft
6,0.15937854,train,0.1479783,0.9645585738539898,gumbel_soft
6,0.15937854,val,0.17310631,0.9625354974858661,gumbel_soft
6,0.15937854,test,25.122177,0.579949884898242,gumbel_soft
7,0.13865475,train,0.11959066,0.97207042303339,gumbel_soft
7,0.13865475,val,0.15819506,0.9685277336320767,gumbel_soft
7,0.13865475,test,28.5931,0.603316560392772,gumbel_soft
8,0.12433345,train,0.12546459,0.9688428480475382,gumbel_soft
8,0.12433345,val,0.17224726,0.964619753536722,gumbel_soft
8,0.12433345,test,32.818447,0.5772505958807831,gumbel_soft
9,0.104964115,train,0.09810659,0.9743164615166949,gumbel_soft
9,0.104964115,val,0.10808573,0.9729567777401453,gumbel_soft
9,0.104964115,test,37.635944,0.5875078941471266,gumbel_soft
10,0.098210655,train,0.085171886,0.9778667940011319,gumbel_soft
10,0.098210655,val,0.09572389,0.9709506812911967,gumbel_soft
10,0.098210655,test,41.44744,0.6058426874732618,gumbel_soft
11,0.095140934,train,0.082984336,0.976098259762309,gumbel_soft
11,0.095140934,val,0.08395096,0.9770992366412213,gumbel_soft
11,0.095140934,test,44.874454,0.5837696335078534,gumbel_soft
12,0.089737065,train,0.08612461,0.9711728919071874,gumbel_soft
12,0.089737065,val,0.09215419,0.9694917020555975,gumbel_soft
12,0.089737065,test,47.925026,0.5756004644814309,gumbel_soft
13,0.07278745,train,0.065075286,0.982672785795133,gumbel_soft
13,0.07278745,val,0.07594768,0.9813198551442045,gumbel_soft
13,0.07278745,test,52.325768,0.591531362682584,gumbel_soft
14,0.071887985,train,0.07404347,0.9774998231465761,gumbel_soft
14,0.071887985,val,0.07908598,0.9785321626761848,gumbel_soft
14,0.071887985,test,52.9994,0.5664738118035325,gumbel_soft
15,0.06518425,train,0.06316726,0.9811120543293718,gumbel_soft
15,0.06518425,val,0.065183364,0.98171065315374,gumbel_soft
15,0.06518425,test,56.880524,0.5855521828590055,gumbel_soft
16,0.059266444,train,0.059199806,0.9810280489530278,gumbel_soft
16,0.059266444,val,0.063782014,0.9783758434723706,gumbel_soft
16,0.059266444,test,58.721233,0.5875893821174649,gumbel_soft
17,0.057563063,train,0.055239484,0.983296194114318,gumbel_soft
17,0.057563063,val,0.0636005,0.9789229606857203,gumbel_soft
17,0.057563063,test,58.307636,0.5755495344999695,gumbel_soft
18,0.055588648,train,0.050491095,0.9855864459535937,gumbel_soft
18,0.055588648,val,0.05407782,0.9840033348096814,gumbel_soft
18,0.055588648,test,61.363506,0.5739808910709556,gumbel_soft
19,0.05330587,train,0.04929441,0.985374221844935,gumbel_soft
19,0.05330587,val,0.04684364,0.9875205168955006,gumbel_soft
19,0.05330587,test,64.561844,0.5743068429523092,gumbel_soft
20,0.05291617,train,0.045766335,0.986461870401811,gumbel_soft
20,0.05291617,val,0.0463786,0.9860354844592658,gumbel_soft
20,0.05291617,test,64.90576,0.5733595452971255,gumbel_soft
21,0.049644344,train,0.04786841,0.9848303975664969,gumbel_soft
