feature,value,0,1,2,3,4
attn_0_0_outputs,0,-1.5812389,0.3467481,0.8775253,1.792832,-0.03679718
attn_0_0_outputs,1,0.60331863,-1.8914546,1.1231629,0.082232326,0.6502349
attn_0_0_outputs,2,0.6677258,1.6744101,-0.9910531,0.6063398,0.5838625
attn_0_0_outputs,3,0.64977694,0.43385643,1.4460276,-2.419434,1.9781827
attn_0_0_outputs,4,-0.26129115,-0.5281243,1.2930199,1.6192689,-0.7131227
attn_0_0_outputs,</s>,0.5052893,-0.025395585,-0.019092273,1.7023627,-2.025922
attn_0_0_outputs,<pad>,0.5797191,0.1853038,0.5004188,0.08549156,0.38310826
attn_0_0_outputs,<s>,-0.16874647,0.15216488,-0.47888592,-0.8506496,-0.3083978
attn_0_0_outputs,_,-0.067261286,-0.20754535,0.060187057,-0.31942227,-0.4356274
attn_0_0_outputs,_,-0.77647996,-0.5234927,0.07777848,-0.6613365,0.80666703
attn_0_0_outputs,_,0.22105767,-0.4850187,0.38324854,0.08425037,-0.024534004
attn_0_0_outputs,_,0.659323,-0.4680736,0.34435436,-0.097399235,-0.42916244
attn_0_0_outputs,_,-0.19103104,0.07088225,0.33552182,-0.37796196,0.46383625
attn_0_0_outputs,_,0.03213278,-0.0978905,0.4352443,-0.96815157,0.054215986
attn_0_0_outputs,_,-0.046997797,-0.25428003,-0.26169991,0.10621611,0.11689809
attn_0_0_outputs,_,-0.53885454,0.110004455,0.25260532,-0.2621582,0.42994136
attn_0_0_outputs,_,-0.6179979,-0.3392979,-0.25998187,0.24779886,0.03280027
attn_0_0_outputs,_,-0.874136,0.44434652,-0.19735701,-0.01501615,1.0628538
attn_0_0_outputs,_,-0.8370923,0.020496685,-0.43456197,0.40714845,-0.43723717
attn_0_0_outputs,_,-0.45056337,-0.59667224,-0.19117278,1.0656387,-0.25142398
attn_0_1_outputs,0,6.474793,-1.5804746,-1.3991888,-4.133251,-2.776319
attn_0_1_outputs,1,-1.3277131,6.348699,-2.8462412,-2.6159928,-2.99433
attn_0_1_outputs,2,-1.72203,-1.8377008,5.6759677,-2.9646955,-1.6527178
attn_0_1_outputs,3,-3.7859933,-2.4063895,-4.3771653,7.419192,-3.1740487
attn_0_1_outputs,4,-2.2299361,-3.2930832,-3.3390062,-3.039782,8.016545
attn_0_1_outputs,</s>,0.9459573,-0.10501153,0.3921257,1.2807407,-1.6041833
attn_0_1_outputs,<pad>,0.29313725,0.105894975,-0.057456214,-0.09347823,0.56395286
attn_0_1_outputs,<s>,-0.7011923,0.10471617,0.083523415,-0.27542597,0.5184328
attn_0_1_outputs,_,0.27858415,-0.21972005,-0.08009573,-0.13243636,-0.3584525
attn_0_1_outputs,_,0.6542936,-0.22835854,-0.13433209,0.5602416,0.2312016
attn_0_1_outputs,_,-0.5762218,-0.87509674,0.35866427,-0.13498564,-0.36813346
attn_0_1_outputs,_,0.28911167,-0.24427342,0.32393354,0.028003631,-0.15411012
attn_0_1_outputs,_,-0.12455236,0.14124836,0.33936876,-0.08791872,-0.5705166
attn_0_1_outputs,_,-0.08687765,0.12066524,-0.08021783,-0.3745098,0.40736184
attn_0_1_outputs,_,0.8366037,-0.9330827,-0.23609416,0.5357667,0.4848708
attn_0_1_outputs,_,-0.53965294,-0.36468062,0.20398247,-0.030093146,-0.09357476
attn_0_1_outputs,_,-0.09412847,0.13108028,0.16032109,-0.24907143,0.13617407
attn_0_1_outputs,_,0.064284354,0.5541677,0.36184084,-0.043901954,-0.08293668
attn_0_1_outputs,_,0.10520016,0.7212935,0.10237962,0.61116314,0.24977036
attn_0_1_outputs,_,0.24409074,0.22992112,0.7308229,0.39787212,0.41647437
attn_0_2_outputs,0,4.7147937,-2.5823894,-2.6489997,-0.46852556,-1.8360133
attn_0_2_outputs,1,-3.2004476,4.6412888,-1.8206272,0.53352696,0.57351846
attn_0_2_outputs,2,-2.302926,-2.395577,3.931185,0.37729245,-0.17277
attn_0_2_outputs,3,-0.21122982,-0.50326616,0.30760548,1.3534236,-1.4610565
attn_0_2_outputs,4,-1.1403484,-2.5541046,0.7625473,-2.3239708,3.9372633
attn_0_2_outputs,</s>,2.7094083,-1.6197374,1.3151566,-0.44035,-3.903349
attn_0_2_outputs,<pad>,0.112883665,-0.13473877,-0.18264405,-0.3836358,-0.7749641
attn_0_2_outputs,<s>,-0.69679564,0.120373994,-0.11539841,-0.3376524,0.15641308
attn_0_2_outputs,_,0.074941024,-0.2588315,-0.33345938,-0.009937584,-0.13264164
attn_0_2_outputs,_,0.34639943,-0.33613423,-0.4388424,0.051901408,0.21926092
attn_0_2_outputs,_,-0.32426798,-0.45899975,0.17433469,-0.01612403,-0.68821055
attn_0_2_outputs,_,0.65747416,-0.1322711,0.85353297,0.8493365,-0.52981555
attn_0_2_outputs,_,-0.2797232,0.43062684,-0.1955727,0.3483417,-0.43769294
attn_0_2_outputs,_,-0.2774236,-0.010155384,-0.62228173,-0.4702592,-0.19711453
attn_0_2_outputs,_,0.29775465,0.8356889,-0.94525075,-1.0505186,-0.2416887
attn_0_2_outputs,_,0.037932362,-0.48226088,0.69119513,0.6197557,-0.23938935
attn_0_2_outputs,_,-0.39355767,-0.031200305,0.7825177,-0.20525925,0.5305611
attn_0_2_outputs,_,-1.4625384,0.82766217,-0.024327349,0.98718286,0.22064628
attn_0_2_outputs,_,-0.357542,0.8210184,-0.40795296,0.061849277,0.43031126
attn_0_2_outputs,_,-1.0828626,0.46105912,-0.7500929,0.26476872,-0.46372056
attn_0_3_outputs,0,-0.42129883,0.9033048,-0.93902445,1.3720447,2.8462045
attn_0_3_outputs,1,0.768986,-2.0581822,-0.22787279,-1.2380457,5.557666
attn_0_3_outputs,2,-0.3366331,0.66398984,-2.2286894,0.10244815,2.804959
attn_0_3_outputs,3,0.22723684,-0.6587492,0.33768314,-2.8796535,4.044631
attn_0_3_outputs,4,-0.6758034,-1.5432457,0.9079919,1.105314,-0.4233174
attn_0_3_outputs,</s>,-0.5485541,-0.10108284,1.2574011,0.45809284,-1.734124
attn_0_3_outputs,<pad>,-0.015026422,0.656692,0.30415958,-0.30728024,-0.11091113
attn_0_3_outputs,<s>,-0.075530134,0.7286393,1.025806,0.9930711,-4.103504
attn_0_3_outputs,_,-0.104244195,0.26809263,0.48559028,0.85084414,0.6943824
attn_0_3_outputs,_,-0.37984085,-0.32017845,0.6736832,-0.9305754,-0.21366732
